Date,Type,Team,Opp,Points_For,Points_Against,Win
2022-12-10,nc,Detroit,Charlotte,80,82,0
2022-12-21,nc,Detroit,Cincinnati,54,72,0
2022-12-03,conf,Detroit,Cleveland St.,77,92,0
2022-12-18,nc,Detroit,Eastern Michigan,77,79,0
2022-11-19,nc,Detroit,Florida Atlantic,55,76,0
2022-12-01,conf,Detroit,Fort Wayne,75,66,1
2023-02-11,conf,Detroit,Green Bay,76,71,1
2023-01-21,conf,Detroit,IUPUI,89,77,1
2023-02-09,conf,Detroit,Milwaukee,89,94,0
2023-01-08,conf,Detroit,Northern Kentucky,76,78,0
2023-02-17,conf,Detroit,Oakland,96,74,1
2023-01-27,conf,Detroit,Robert Morris,77,85,0
2022-12-07,nc,Detroit,Tulsa,76,72,1
2022-11-25,nc,Detroit,Washington St.,54,96,0
2023-01-06,conf,Detroit,Wright St.,85,90,0
2023-01-29,conf,Detroit,Youngstown St.,63,73,0
2023-03-02,conf_t,Detroit,Youngstown St.,66,71,0
2022-12-19,nond1,Dillard,New Orleans,71,79,0
2022-11-09,nond1,District of Columbia,Howard,74,87,0
2023-01-29,conf,Drake,Belmont,79,61,1
2023-02-26,conf,Drake,Bradley,61,73,0
2023-03-05,conf_t,Drake,Bradley,77,51,1
2023-01-21,conf,Drake,Evansville,97,61,1
2023-01-10,conf,Drake,Illinois Chicago,76,71,1
2022-11-30,conf,Drake,Indiana St.,73,75,0
2022-12-20,nc,Drake,Mississippi St.,58,52,1
2023-01-01,conf,Drake,Missouri St.,49,52,0
2023-02-07,conf,Drake,Murray St.,92,68,1
2023-02-15,conf,Drake,Northern Iowa,82,74,1
2022-12-10,nc,Drake,Richmond,52,82,0
2022-12-17,nc,Drake,Saint Louis,75,83,0
2023-01-04,conf,Drake,Southern Illinois,49,53,0
2022-11-21,nc,Drake,Tarleton St.,71,64,1
2023-02-04,conf,Drake,Valparaiso,85,82,1
2022-11-20,nc,Drake,Wyoming,61,56,1
2023-02-08,conf,Drexel,Delaware,58,54,1
2023-01-28,conf,Drexel,Elon,58,72,0
2022-11-22,nc,Drexel,Florida Gulf Coast,59,67,0
2023-02-18,conf,Drexel,Hampton,72,75,0
2023-02-13,conf,Drexel,Hofstra,52,66,0
2022-11-23,nc,Drexel,Indiana St.,81,85,0
2022-12-10,nc,Drexel,La Salle,65,58,1
2023-02-04,conf,Drexel,Monmouth,67,69,0
2023-01-26,conf,Drexel,North Carolina A&T,55,68,0
2023-01-14,conf,Drexel,Northeastern,76,55,1
2022-12-14,nc,Drexel,Seton Hall,49,66,0
2023-01-12,conf,Drexel,Stony Brook,66,67,0
2022-11-27,nc,Drexel,Temple,61,73,0
2023-01-05,conf,Drexel,Towson,58,64,0
2023-03-05,conf_t,Drexel,UNC Wilmington,68,73,0
2022-11-21,nc,Drexel,UT Arlington,59,38,1
2023-01-07,conf,Duke,Boston College,65,64,1
2023-01-14,conf,Duke,Clemson,64,72,0
2023-01-28,conf,Duke,Georgia Tech,86,43,1
2022-12-06,nc,Duke,Iowa,74,62,1
2022-11-15,nc,Duke,Kansas,64,69,0
2023-02-06,conf,Duke,Miami FL,59,81,0
2023-03-10,conf_t,Duke,Miami FL,85,78,1
2023-01-04,conf,Duke,North Carolina St.,60,84,0
2023-03-04,conf,Duke,North Carolina,62,57,1
2022-11-24,nc,Duke,Oregon St.,54,51,1
2023-03-09,conf_t,Duke,Pittsburgh,96,69,1
2022-11-27,nc,Duke,Purdue,56,75,0
2023-02-18,conf,Duke,Syracuse,77,55,1
2023-01-23,conf,Duke,Virginia Tech,75,78,0
2023-02-11,conf,Duke,Virginia,62,69,0
2023-03-11,conf_t,Duke,Virginia,59,49,1
2022-12-20,conf,Duke,Wake Forest,70,81,0
2022-11-25,nc,Duke,Xavier,71,64,1
2022-12-28,conf,Duquesne,Dayton,57,69,0
2023-03-04,conf,Duquesne,Fordham,60,87,0
2023-02-04,conf,Duquesne,George Washington,93,67,1
2022-11-11,nc,Duquesne,Kentucky,52,77,0
2023-02-22,conf,Duquesne,La Salle,91,74,1
2023-01-28,conf,Duquesne,Massachusetts,79,87,0
2023-01-07,conf,Duquesne,Richmond,73,75,0
2023-01-11,conf,Duquesne,Saint Joseph's,92,80,1
2023-02-18,conf,Duquesne,Saint Louis,85,90,0
2023-01-18,conf,Duquesne,St. Bonaventure,56,65,0
2022-11-07,nond1,Earlham,Ball St.,39,109,0
2023-01-11,conf,East Carolina,Cincinnati,55,83,0
2023-03-10,conf_t,East Carolina,Houston,46,60,0
2022-11-21,nc,East Carolina,Indiana St.,75,79,0
2023-01-07,conf,East Carolina,Memphis,59,69,0
2022-11-26,nc,East Carolina,Old Dominion,50,71,0
2023-02-19,conf,East Carolina,SMU,70,86,0
2022-12-17,nc,East Carolina,South Carolina,64,56,1
2023-02-01,conf,East Carolina,South Florida,63,71,0
2023-03-09,conf_t,East Carolina,South Florida,73,58,1
2023-01-18,conf,East Carolina,Temple,58,73,0
2022-11-22,nc,East Carolina,Toledo,86,75,1
2023-03-03,conf,East Carolina,Tulane,78,81,0
2023-02-21,conf,East Carolina,Tulsa,62,60,1
2023-03-05,conf,East Carolina,UCF,58,84,0
2022-12-06,nc,East Carolina,UNC Wilmington,61,74,0
2022-11-23,nc,East Carolina,UT Arlington,79,65,1
2022-12-31,conf,East Carolina,Wichita St.,79,69,1
2023-01-21,conf,East Tennessee St.,Chattanooga,78,62,1
2022-11-11,nc,East Tennessee St.,Elon,77,64,1
2023-02-19,conf,East Tennessee St.,Furman,79,83,0
2022-11-27,nc,East Tennessee St.,Georgia,47,62,0
2022-12-21,nc,East Tennessee St.,LSU,68,72,0
2022-11-13,nc,East Tennessee St.,Louisiana Lafayette,77,81,0
2023-01-25,conf,East Tennessee St.,Mercer,67,71,0
2022-12-11,nc,East Tennessee St.,Morehead St.,57,61,0
2023-02-04,conf,East Tennessee St.,Samford,62,73,0
2022-11-20,nc,East Tennessee St.,Tennessee Tech,62,69,0
2023-01-11,conf,East Tennessee St.,The Citadel,96,74,1
2023-02-07,conf,East Tennessee St.,UNC Greensboro,65,91,0
2022-12-31,conf,East Tennessee St.,VMI,64,50,1
2023-02-15,conf,East Tennessee St.,Western Carolina,66,68,0
2023-03-04,conf_t,East Tennessee St.,Western Carolina,57,69,0
2022-12-29,conf,East Tennessee St.,Wofford,73,71,1
2023-01-09,nond1,East-West U.,Chicago St.,70,90,0
2022-11-30,nond1,East-West U.,Lindenwood,56,103,0
2022-11-13,nc,Eastern Illinois,Central Michigan,60,76,0
2022-12-17,nc,Eastern Illinois,IUPUI,70,59,1
2022-11-07,nc,Eastern Illinois,Illinois,57,87,0
2022-12-21,nc,Eastern Illinois,Iowa,92,83,1
2023-02-02,conf,Eastern Illinois,Lindenwood,67,80,0
2023-02-18,conf,Eastern Illinois,Little Rock,77,81,0
2023-01-07,conf,Eastern Illinois,Morehead St.,59,69,0
2022-11-16,nc,Eastern Illinois,Ohio St.,43,65,0
2022-11-25,nc,Eastern Illinois,Ohio,67,78,0
2023-02-11,conf,Eastern Illinois,SIU Edwardsville,84,73,1
2023-02-16,conf,Eastern Illinois,Southeast Missouri St.,64,78,0
2023-01-26,conf,Eastern Illinois,Southern Indiana,74,78,0
2023-01-21,conf,Eastern Illinois,Tennessee Martin,78,91,0
2023-01-19,conf,Eastern Illinois,Tennessee St.,74,78,0
2023-01-05,conf,Eastern Illinois,Tennessee Tech,49,70,0
2023-01-21,conf,Eastern Kentucky,Austin Peay,74,59,1
2023-01-26,conf,Eastern Kentucky,Bellarmine,71,72,0
2023-01-05,conf,Eastern Kentucky,Central Arkansas,77,75,1
2022-11-13,nc,Eastern Kentucky,Cincinnati,69,87,0
2022-11-18,nc,Eastern Kentucky,Georgia St.,62,61,1
2023-02-24,conf,Eastern Kentucky,Jacksonville,56,52,1
2022-12-02,nc,Eastern Kentucky,James Madison,80,97,0
2023-01-02,conf,Eastern Kentucky,Kennesaw St.,75,79,0
2023-02-11,conf,Eastern Kentucky,Liberty,73,83,0
2023-03-02,conf_t,Eastern Kentucky,Liberty,73,79,0
2023-01-19,conf,Eastern Kentucky,Lipscomb,62,75,0
2023-02-22,conf,Eastern Kentucky,North Florida,64,77,0
2022-12-14,nc,Eastern Kentucky,Northern Kentucky,61,64,0
2023-02-09,conf,Eastern Kentucky,Queens,84,80,1
2022-12-07,nc,Eastern Kentucky,Tennessee,49,84,0
2022-11-20,nc,Eastern Kentucky,Texas A&M Commerce,61,75,0
2022-11-19,nc,Eastern Kentucky,UNC Asheville,77,75,1
2023-01-13,conf,Eastern Michigan,Akron,67,104,0
2023-02-03,conf,Eastern Michigan,Ball St.,90,91,0
2023-02-28,conf,Eastern Michigan,Bowling Green,68,88,0
2022-11-15,nc,Eastern Michigan,Bradley,61,89,0
2023-02-07,conf,Eastern Michigan,Buffalo,97,102,0
2022-11-30,nc,Eastern Michigan,FIU,80,68,1
2022-11-22,nc,Eastern Michigan,Fort Wayne,67,74,0
2022-12-07,nc,Eastern Michigan,Illinois St.,81,87,0
2023-02-17,conf,Eastern Michigan,Kent St.,54,81,0
2023-01-28,conf,Eastern Michigan,Miami OH,74,69,1
2022-11-11,nc,Eastern Michigan,Michigan,83,88,0
2022-12-11,nc,Eastern Michigan,Niagara,60,67,0
2023-03-03,conf,Eastern Michigan,Northern Illinois,66,85,0
2022-11-19,nc,Eastern Michigan,Oakland,90,92,0
2022-12-30,nc,Eastern Michigan,South Carolina,64,74,0
2023-01-24,conf,Eastern Michigan,Toledo,79,84,0
2023-01-10,conf,Eastern Michigan,Western Michigan,79,85,0
2022-11-23,nc,Eastern Michigan,Winthrop,87,101,0
2022-11-30,nond1,Eastern Nazarene,Stonehill,45,92,0
2022-12-06,nond1,Eastern Oregon,Boise St.,54,90,0
2022-12-28,nond1,Eastern Oregon,Gonzaga,42,120,0
2022-12-07,nc,Eastern Washington,California,50,48,1
2022-11-27,nc,Eastern Washington,FIU,79,90,0
2022-11-13,nc,Eastern Washington,Hawaii,51,71,0
2023-02-25,conf,Eastern Washington,Idaho St.,63,71,0
2023-02-11,conf,Eastern Washington,Idaho,73,66,1
2022-11-14,nc,Eastern Washington,Mississippi Valley St.,60,52,1
2022-12-31,conf,Eastern Washington,Montana St.,70,67,1
2022-12-29,conf,Eastern Washington,Montana,87,80,1
2023-01-21,conf,Eastern Washington,Northern Arizona,79,76,1
2023-01-19,conf,Eastern Washington,Northern Colorado,83,75,1
2023-02-04,conf,Eastern Washington,Portland St.,98,88,1
2023-02-02,conf,Eastern Washington,Sacramento St.,82,63,1
2022-11-07,nc,Eastern Washington,Santa Clara,72,84,0
2022-12-10,nc,Eastern Washington,South Dakota St.,76,77,0
2022-11-25,nc,Eastern Washington,Stony Brook,81,52,1
2022-12-13,nc,Eastern Washington,Texas Tech,70,77,0
2022-11-21,nc,Eastern Washington,Washington St.,56,82,0
2023-02-23,conf,Eastern Washington,Weber St.,89,82,1
2022-11-11,nc,Eastern Washington,Yale,60,74,0
2022-12-17,nond1,Ecclesia,Arkansas Pine Bluff,50,104,0
2022-12-13,nond1,Edward Waters,Florida A&M,47,58,0
2022-11-07,nond1,Edward Waters,North Carolina A&T,61,100,0
2023-01-14,conf,Elon,College of Charleston,60,78,0
2022-12-31,conf,Elon,Delaware,52,57,0
2022-12-29,conf,Elon,Drexel,50,62,0
2022-11-13,nc,Elon,Harvard,77,92,0
2022-11-30,nc,Elon,High Point,70,84,0
2022-12-20,nc,Elon,Indiana,72,96,0
2022-11-22,nc,Elon,Jacksonville St.,53,78,0
2023-02-18,conf,Elon,Monmouth,75,68,1
2023-02-08,conf,Elon,North Carolina A&T,61,66,0
2022-11-19,nc,Elon,North Carolina St.,63,74,0
2023-02-04,conf,Elon,Northeastern,74,73,1
2022-12-15,nc,Elon,Presbyterian,63,69,0
2023-02-02,conf,Elon,Stony Brook,69,55,1
2023-01-16,conf,Elon,UNC Wilmington,54,62,0
2022-12-18,nc,Elon,Valparaiso,66,71,0
2023-02-23,conf,Elon,William & Mary,60,73,0
2023-03-04,conf_t,Elon,William & Mary,51,73,0
2022-11-19,nond1,Emerson,UMass Lowell,53,105,0
2022-11-07,nond1,Emory & Henry,East Tennessee St.,66,88,0
2022-11-07,nond1,Erskine,Elon,56,80,0
2022-12-16,nond1,Eureka,Western Illinois,50,79,0
2022-12-10,nc,Evansville,Ball St.,69,88,0
2023-02-15,conf,Evansville,Belmont,63,95,0
2023-01-11,conf,Evansville,Bradley,46,91,0
2022-11-27,nc,Evansville,Fairfield,56,63,0
2023-02-04,conf,Evansville,Illinois Chicago,61,70,0
2023-02-26,conf,Evansville,Illinois St.,53,72,0
2022-12-29,conf,Evansville,Indiana St.,63,91,0
2023-03-02,conf_t,Evansville,Indiana St.,58,97,0
2022-11-07,nc,Evansville,Miami OH,78,74,1
2023-01-04,conf,Evansville,Missouri St.,62,85,0
2023-02-18,conf,Evansville,Murray St.,58,74,0
2022-12-03,conf,Evansville,Northern Iowa,55,72,0
2022-11-26,nc,Evansville,Robert Morris,54,53,1
2022-11-19,nc,Evansville,SMU,47,55,0
2022-11-12,nc,Evansville,Saint Louis,65,83,0
2022-11-25,nc,Evansville,South Alabama,67,78,0
2023-01-17,conf,Evansville,Southern Illinois,70,78,0
2022-11-23,nc,Evansville,UCF,56,76,0
2023-01-28,conf,Evansville,Valparaiso,69,81,0
2022-11-16,nond1,Evergreen St.,Portland St.,40,113,0
2022-11-22,nond1,FDU-Florham,Hartford,45,82,0
2023-02-02,conf,FIU,Charlotte,57,54,1
2022-12-17,conf,FIU,Florida Atlantic,53,79,0
2022-12-04,nc,FIU,Florida Gulf Coast,65,74,0
2022-12-13,nc,FIU,Howard,59,71,0
2023-03-02,conf,FIU,Louisiana Tech,76,77,0
2023-02-18,conf,FIU,Middle Tennessee,58,69,0
2022-11-15,nc,FIU,North Carolina St.,74,107,0
2022-12-31,conf,FIU,North Texas,57,72,0
2023-03-04,conf,FIU,Rice,90,83,1
2023-02-04,conf,FIU,UAB,72,76,0
2023-01-19,conf,FIU,UTEP,61,81,0
2023-01-21,conf,FIU,UTSA,77,72,1
2023-01-14,conf,FIU,Western Kentucky,59,70,0
2023-02-26,conf,Fairfield,Canisius,51,64,0
2023-01-13,conf,Fairfield,Iona,69,75,0
2022-12-01,conf,Fairfield,Manhattan,53,56,0
2023-02-17,conf,Fairfield,Marist,70,61,1
2022-11-26,nc,Fairfield,Mercer,58,60,0
2023-01-26,conf,Fairfield,Mount St. Mary's,63,60,1
2022-11-11,nc,Fairfield,New Hampshire,71,83,0
2023-02-24,conf,Fairfield,Niagara,68,76,0
2023-02-03,conf,Fairfield,Quinnipiac,51,66,0
2023-02-10,conf,Fairfield,Rider,57,58,0
2023-01-15,conf,Fairfield,Saint Peter's,56,52,1
2023-01-22,conf,Fairfield,Siena,62,52,1
2022-11-25,nc,Fairfield,Towson,74,69,1
2022-11-18,nc,Fairfield,Wagner,52,68,0
2022-11-07,nc,Fairfield,Wake Forest,59,71,0
2022-11-15,nc,Fairfield,Xavier,65,78,0
2023-01-14,conf,Fairleigh Dickinson,Central Connecticut,88,80,1
2022-12-09,nc,Fairleigh Dickinson,Columbia,76,73,1
2022-11-30,nc,Fairleigh Dickinson,Hartford,66,74,0
2023-02-09,conf,Fairleigh Dickinson,LIU Brooklyn,80,79,1
2022-11-19,nc,Fairleigh Dickinson,Longwood,83,99,0
2022-11-07,nc,Fairleigh Dickinson,Loyola Chicago,82,88,0
2023-01-28,conf,Fairleigh Dickinson,Merrimack,78,71,1
2023-03-07,conf_t,Fairleigh Dickinson,Merrimack,66,67,0
2022-11-22,nc,Fairleigh Dickinson,Pittsburgh,61,83,0
2022-12-13,nc,Fairleigh Dickinson,Richmond,48,77,0
2022-11-18,nc,Fairleigh Dickinson,SIU Edwardsville,78,79,0
2023-02-16,conf,Fairleigh Dickinson,Sacred Heart,86,94,0
2022-12-03,nc,Fairleigh Dickinson,Saint Joseph's,97,80,1
2022-11-27,nc,Fairleigh Dickinson,Saint Peter's,63,77,0
2023-01-05,conf,Fairleigh Dickinson,St. Francis NY,76,57,1
2023-02-23,conf,Fairleigh Dickinson,St. Francis PA,72,82,0
2023-01-16,conf,Fairleigh Dickinson,Stonehill,65,57,1
2022-11-20,nc,Fairleigh Dickinson,VMI,93,89,1
2023-02-18,conf,Fairleigh Dickinson,Wagner,66,48,1
2022-12-19,nond1,Fairmont St.,Bowling Green,74,93,0
2022-11-07,nond1,Fisher,UMass Lowell,43,108,0
2022-11-28,nond1,Fisk,Alabama A&M,55,71,0
2022-11-07,nond1,Fisk,Tennessee St.,75,85,0
2023-02-20,conf,Florida A&M,Alabama A&M,77,71,1
2023-02-18,conf,Florida A&M,Alabama St.,60,54,1
2023-01-21,conf,Florida A&M,Alcorn St.,47,57,0
2023-03-04,conf,Florida A&M,Bethune Cookman,70,91,0
2022-11-30,nc,Florida A&M,Florida,62,102,0
2022-12-02,nc,Florida A&M,Georgia,46,68,0
2023-01-09,conf,Florida A&M,Grambling St.,57,62,0
2023-01-23,conf,Florida A&M,Jackson St.,58,59,0
2022-12-21,nc,Florida A&M,Kentucky,68,88,0
2022-12-17,nc,Florida A&M,Louisville,55,61,0
2022-11-15,nc,Florida A&M,Miami FL,61,87,0
2022-11-11,nc,Florida A&M,Oregon St.,43,60,0
2022-11-07,nc,Florida A&M,Oregon,45,80,0
2022-11-09,nc,Florida A&M,Portland,54,91,0
2023-02-06,conf,Florida A&M,Prairie View A&M,45,75,0
2022-12-29,nc,Florida A&M,Purdue,49,82,0
2023-01-07,conf,Florida A&M,Southern,66,84,0
2023-02-04,conf,Florida A&M,Texas Southern,76,69,1
2022-11-26,nc,Florida Atlantic,Albany,73,56,1
2023-02-04,conf,Florida Atlantic,Charlotte,67,52,1
2022-12-04,nc,Florida Atlantic,Eastern Michigan,101,73,1
2023-01-11,conf,Florida Atlantic,FIU,77,73,1
2022-11-14,nc,Florida Atlantic,Florida,76,74,1
2023-03-04,conf,Florida Atlantic,Louisiana Tech,76,72,1
2023-02-16,conf,Florida Atlantic,Middle Tennessee,70,74,0
2022-11-11,nc,Florida Atlantic,Mississippi,67,80,0
2022-12-29,conf,Florida Atlantic,North Texas,50,46,1
2023-03-02,conf,Florida Atlantic,Rice,103,74,1
2023-02-02,conf,Florida Atlantic,UAB,77,86,0
2023-01-21,conf,Florida Atlantic,UTEP,67,59,1
2023-01-19,conf,Florida Atlantic,UTSA,83,64,1
2023-01-16,conf,Florida Atlantic,Western Kentucky,76,62,1
2022-12-29,nond1,Florida Col.,FIU,64,69,0
2023-01-05,conf,Florida Gulf Coast,Austin Peay,59,61,0
2023-01-14,conf,Florida Gulf Coast,Bellarmine,41,61,0
2023-01-02,conf,Florida Gulf Coast,Central Arkansas,84,79,1
2023-01-12,conf,Florida Gulf Coast,Eastern Kentucky,76,97,0
2022-12-07,nc,Florida Gulf Coast,Florida Atlantic,53,85,0
2022-11-30,nc,Florida Gulf Coast,Georgia Southern,70,53,1
2023-02-11,conf,Florida Gulf Coast,Jacksonville,62,51,1
2023-01-28,conf,Florida Gulf Coast,Liberty,57,74,0
2023-02-09,conf,Florida Gulf Coast,North Florida,68,66,1
2022-11-21,nc,Florida Gulf Coast,Northern Kentucky,82,61,1
2023-01-26,conf,Florida Gulf Coast,Queens,82,84,0
2023-02-27,conf_t,Florida Gulf Coast,Queens,55,61,0
2022-11-09,nc,Florida Gulf Coast,San Diego,73,79,0
2022-12-16,nc,Florida Gulf Coast,St. Bonaventure,71,58,1
2023-02-15,conf,Florida Gulf Coast,Stetson,72,75,0
2022-11-16,nc,Florida Gulf Coast,Tennessee,50,81,0
2022-11-23,nc,Florida Gulf Coast,UMKC,73,59,1
2022-11-07,nc,Florida Gulf Coast,USC,74,61,1
2022-11-14,nond1,Florida National,Bethune Cookman,57,71,0
2022-11-10,nond1,Florida National,FIU,74,95,0
2023-02-15,conf,Florida St.,Clemson,54,94,0
2022-12-31,conf,Florida St.,Duke,67,86,0
2023-03-07,conf_t,Florida St.,Georgia Tech,60,61,0
2023-02-04,conf,Florida St.,Louisville,81,78,1
2023-02-25,conf,Florida St.,Miami FL,85,84,1
2022-11-27,nc,Florida St.,Nebraska,58,75,0
2023-02-01,conf,Florida St.,North Carolina St.,66,94,0
2023-01-17,conf,Florida St.,Notre Dame,84,71,1
2023-01-21,conf,Florida St.,Pittsburgh,71,64,1
2022-11-24,nc,Florida St.,Siena,63,80,0
2022-12-17,nc,Florida St.,St. John's,79,93,0
2022-11-25,nc,Florida St.,Stanford,60,70,0
2022-11-11,nc,Florida St.,UCF,54,68,0
2023-03-04,conf,Florida St.,Virginia Tech,60,82,0
2022-12-03,conf,Florida St.,Virginia,57,62,0
2023-01-11,conf,Florida St.,Wake Forest,75,90,0
2023-02-18,nond1,Florida Tech,Georgia Tech,56,79,0
2023-02-08,conf,Florida,Alabama,69,97,0
2023-02-18,conf,Florida,Arkansas,65,84,0
2022-12-28,conf,Florida,Auburn,58,61,0
2022-11-18,nc,Florida,Florida St.,76,67,1
2023-02-28,conf,Florida,Georgia,77,67,1
2023-01-28,nc,Florida,Kansas St.,50,64,0
2023-02-04,conf,Florida,Kentucky,67,72,0
2023-01-10,conf,Florida,LSU,67,56,1
2023-01-21,conf,Florida,Mississippi St.,61,59,1
2022-12-14,nc,Florida,Ohio,82,48,1
2022-12-20,nc,Florida,Oklahoma,53,62,0
2022-11-25,nc,Florida,Oregon St.,81,68,1
2023-01-18,conf,Florida,Texas A&M,52,54,0
2023-02-25,conf,Florida,Vanderbilt,72,88,0
2022-11-27,nc,Florida,West Virginia,55,84,0
2022-11-24,nc,Florida,Xavier,83,90,0
2022-11-11,nc,Fordham,Arkansas,48,74,0
2023-02-11,conf,Fordham,Davidson,73,71,1
2023-03-11,conf_t,Fordham,Dayton,68,78,0
2023-01-21,conf,Fordham,Duquesne,65,58,1
2023-03-01,conf,Fordham,George Mason,58,64,0
2023-01-14,conf,Fordham,La Salle,66,64,1
2023-02-22,conf,Fordham,Loyola Chicago,71,69,1
2023-01-04,conf,Fordham,Rhode Island,79,82,0
2023-02-05,conf,Fordham,Richmond,58,68,0
2023-01-25,conf,Fordham,St. Bonaventure,79,68,1
2022-12-03,nc,Fordham,Tulane,95,90,1
2023-02-18,conf,Fordham,VCU,61,80,0
2023-01-27,conf,Fort Wayne,Cleveland St.,74,79,0
2023-02-28,conf_t,Fort Wayne,Detroit,68,81,0
2023-02-04,conf,Fort Wayne,Detroit,52,85,0
2023-02-25,conf,Fort Wayne,Green Bay,78,61,1
2023-01-12,conf,Fort Wayne,IUPUI,70,55,1
2022-11-07,nc,Fort Wayne,Michigan,56,75,0
2023-02-23,conf,Fort Wayne,Milwaukee,94,96,0
2022-12-10,nc,Fort Wayne,Missouri St.,65,61,1
2023-01-21,conf,Fort Wayne,Northern Kentucky,54,74,0
2022-11-18,nc,Fort Wayne,Northwestern,52,60,0
2023-02-02,conf,Fort Wayne,Oakland,82,73,1
2022-12-29,conf,Fort Wayne,Robert Morris,70,75,0
2022-12-07,nc,Fort Wayne,Southeast Missouri St.,89,68,1
2022-11-23,nc,Fort Wayne,Southern Miss,58,70,0
2023-01-19,conf,Fort Wayne,Wright St.,88,80,1
2022-12-31,conf,Fort Wayne,Youngstown St.,76,71,1
2022-11-28,nond1,Framingham St.,Bryant,44,98,0
2022-11-23,nond1,Franciscan,St. Francis PA,53,120,0
2022-11-19,nond1,Franklin,IUPUI,45,59,0
2022-11-20,nond1,Fredonia,Canisius,52,98,0
2022-11-07,nond1,Fresno Pacific,Fresno St.,56,69,0
2023-02-21,conf,Fresno St.,Air Force,74,69,1
2023-01-24,conf,Fresno St.,Boise St.,53,63,0
2022-12-20,nc,Fresno St.,Cal St. Bakersfield,56,48,1
2023-01-07,conf,Fresno St.,Colorado St.,57,79,0
2023-03-08,conf_t,Fresno St.,Colorado St.,65,67,0
2023-02-10,conf,Fresno St.,Nevada,66,77,0
2023-02-28,conf,Fresno St.,New Mexico,80,94,0
2022-11-19,nc,Fresno St.,North Texas,52,61,0
2022-12-10,nc,Fresno St.,Pacific,72,76,0
2023-01-10,conf,Fresno St.,San Jose St.,64,74,0
2022-12-03,nc,Fresno St.,UC Irvine,80,66,1
2022-11-11,nc,Fresno St.,UC Santa Barbara,54,61,0
2023-02-03,conf,Fresno St.,UNLV,82,79,1
2022-12-31,conf,Fresno St.,Utah St.,54,67,0
2022-11-24,nc,Fresno St.,Vanderbilt,59,67,0
2022-11-23,nc,Fresno St.,Washington,57,62,0
2023-01-31,conf,Fresno St.,Wyoming,62,85,0
2022-11-29,nc,Furman,Appalachian St.,65,61,1
2023-01-18,conf,Furman,Chattanooga,77,69,1
2023-01-07,conf,Furman,East Tennessee St.,70,56,1
2023-01-11,conf,Furman,Mercer,84,66,1
2022-12-13,nc,Furman,North Carolina St.,73,92,0
2022-11-18,nc,Furman,Old Dominion,77,82,0
2022-11-17,nc,Furman,Penn St.,68,73,0
2023-02-25,conf,Furman,Samford,93,79,1
2022-11-20,nc,Furman,South Carolina,79,60,1
2022-12-17,nc,Furman,Stephen F. Austin,72,70,1
2023-02-15,conf,Furman,The Citadel,65,69,0
2023-01-29,conf,Furman,UNC Greensboro,69,57,1
2023-02-08,conf,Furman,VMI,94,63,1
2022-12-31,conf,Furman,Western Carolina,67,79,0
2023-01-22,conf,Furman,Wofford,96,82,1
2022-11-13,nond1,Gallaudet,Howard,56,108,0
2022-12-10,nond1,Gallaudet,James Madison,43,106,0
2023-01-04,conf,Gardner Webb,Campbell,58,63,0
2023-02-01,conf,Gardner Webb,Charleston Southern,67,59,1
2022-11-07,nc,Gardner Webb,Colorado St.,63,65,0
2022-12-31,conf,Gardner Webb,High Point,80,73,1
2023-01-18,conf,Gardner Webb,Longwood,59,64,0
2022-11-19,nc,Gardner Webb,North Carolina A&T,66,64,1
2022-11-26,nc,Gardner Webb,North Carolina Central,53,58,0
2022-11-15,nc,Gardner Webb,North Carolina,66,72,0
2022-12-10,nc,Gardner Webb,Old Dominion,43,44,0
2023-01-11,conf,Gardner Webb,Presbyterian,79,78,1
2023-02-09,conf,Gardner Webb,Radford,61,48,1
2022-11-10,nc,Gardner Webb,Stephen F. Austin,71,86,0
2023-02-18,conf,Gardner Webb,UNC Asheville,63,75,0
2023-02-25,conf,Gardner Webb,USC Upstate,69,75,0
2023-03-03,conf_t,Gardner Webb,USC Upstate,76,77,0
2022-11-30,nc,Gardner Webb,Western Carolina,71,55,1
2023-01-21,conf,Gardner Webb,Winthrop,63,61,1
2022-11-18,nc,Gardner Webb,Wofford,58,60,0
2022-11-07,nc,George Mason,Auburn,52,70,0
2023-02-25,conf,George Mason,Dayton,74,69,1
2023-02-08,conf,George Mason,Duquesne,52,75,0
2023-02-15,conf,George Mason,George Washington,66,53,1
2023-02-04,conf,George Mason,Loyola Chicago,61,69,0
2022-12-21,nc,George Mason,Old Dominion,77,78,0
2023-01-21,conf,George Mason,Rhode Island,79,72,1
2023-03-04,conf,George Mason,Richmond,62,60,1
2023-01-11,conf,George Mason,Saint Louis,62,63,0
2023-03-09,conf_t,George Mason,Saint Louis,54,82,0
2023-01-04,conf,George Mason,St. Bonaventure,69,73,0
2022-12-17,nc,George Mason,Tulane,62,56,1
2023-01-25,conf,George Mason,VCU,52,72,0
2023-03-01,conf,George Washington,Davidson,75,70,1
2023-01-28,conf,George Washington,Fordham,70,85,0
2023-01-16,conf,George Washington,George Mason,78,75,1
2022-11-14,nc,George Washington,Hofstra,80,85,0
2023-02-01,conf,George Washington,La Salle,64,75,0
2022-12-31,conf,George Washington,Loyola Chicago,97,87,1
2022-12-23,nc,George Washington,Pepperdine,70,81,0
2022-12-04,nc,George Washington,Radford,76,86,0
2023-02-22,conf,George Washington,Rhode Island,89,80,1
