Date,Type,Team,Opp,Points_For,Points_Against,Win
2011-01-15,conf,Fairleigh Dickinson,St. Francis PA,55,69,0
2011-01-15,conf,Santa Clara,Saint Mary's,59,84,0
2011-01-15,conf,Niagara,Saint Peter's,57,77,0
2011-01-15,conf,New Hampshire,Stony Brook,60,64,0
2011-01-15,conf,Vanderbilt,Tennessee,64,67,0
2011-01-15,conf,Austin Peay,Tennessee St.,74,76,0
2011-01-15,conf,Murray St.,Tennessee Tech,92,85,1
2011-01-15,conf,Stephen F. Austin,UTSA,68,59,1
2011-01-15,conf,Rice,UTEP,43,66,0
2011-01-15,conf,Jackson St.,Texas Southern,62,66,0
2011-01-15,conf,North Texas,Troy,81,89,0
2011-01-15,conf,Northeastern,VCU,64,73,0
2011-01-15,conf,Idaho St.,Weber St.,67,71,0
2011-01-15,conf,North Dakota St.,Western Illinois,62,67,0
2011-01-15,conf,Appalachian St.,Western Carolina,78,79,0
2011-01-15,conf,Drexel,William & Mary,66,80,0
2011-01-15,conf,Illinois Chicago,Green Bay,50,74,0
2011-01-15,conf,Utah,Wyoming,68,51,1
2011-01-15,conf,Dayton,Xavier,76,81,0
2011-01-15,conf,Cleveland St.,Youngstown St.,61,51,1
2011-01-15,conf,Oakland,IPFW,86,68,1
2011-01-15,conf,Houston Baptist,NJIT,84,96,0
2011-01-15,nc,Idaho,Cal St. Bakersfield,78,77,1
2011-01-16,conf,Washington,California,92,71,1
2011-01-16,conf,Kennesaw St.,Stetson,63,62,1
2011-01-16,conf,Providence,South Florida,72,79,0
2011-01-16,conf,North Carolina,Georgia Tech,58,78,0
2011-01-16,conf,Missouri St.,Bradley,78,67,1
2011-01-16,conf,Iowa,Minnesota,59,69,0
2011-01-16,conf,Eastern Washington,Montana St.,59,71,0
2011-01-16,conf,Miami OH,Bowling Green,53,62,0
2011-01-16,conf,St. Bonaventure,Rhode Island,55,56,0
2011-01-16,nc,Purdue,West Virginia,64,68,0
2011-01-16,conf,Creighton,Indiana St.,59,61,0
2011-01-16,conf,Marist,Iona,41,79,0
2011-01-16,conf,Auburn,Mississippi St.,66,85,0
2011-01-16,conf,Mercer,Florida Gulf Coast,50,47,1
2011-01-16,conf,Holy Cross,Bucknell,72,74,0
2011-01-16,conf,Akron,Buffalo,70,73,0
2011-01-16,conf,Valparaiso,Detroit,78,68,1
2011-01-16,conf,Notre Dame,St. John's,54,72,0
2011-01-16,conf,Eastern Michigan,Western Michigan,48,65,0
2011-01-16,conf,Butler,Wright St.,64,69,0
2011-01-17,conf,Villanova,Connecticut,59,61,0
2011-01-17,conf,Norfolk St.,Howard,63,53,1
2011-01-17,conf,Kansas St.,Missouri,59,75,0
2011-01-17,conf,UAB,East Carolina,66,59,1
2011-01-17,nc,Houston Baptist,Fairleigh Dickinson,64,75,0
2011-01-17,conf,Syracuse,Pittsburgh,66,74,0
2011-01-17,nc,Quinnipiac,Brown,78,87,0
2011-01-17,conf,College of Charleston,Chattanooga,88,91,0
2011-01-17,conf,Kansas,Baylor,85,65,1
2011-01-17,conf,Idaho,Fresno St.,67,57,1
2011-01-17,conf,Campbell,Lipscomb,81,92,0
2011-01-17,conf,Arkansas Pine Bluff,Alcorn St.,81,74,1
2011-01-17,conf,Elon,Appalachian St.,71,79,0
2011-01-17,nc,Lamar,Arkansas St.,75,78,0
2011-01-17,conf,Hartford,Binghamton,72,61,1
2011-01-17,nc,Dartmouth,Colgate,64,67,0
2011-01-17,conf,South Carolina St.,Coppin St.,80,84,0
2011-01-17,conf,Florida A&M,Delaware St.,57,62,0
2011-01-17,conf,North Carolina A&T,Hampton,77,82,0
2011-01-17,conf,Niagara,Manhattan,49,51,0
2011-01-17,conf,Boston University,UMBC,67,71,0
2011-01-17,conf,Bethune Cookman,Maryland Eastern Shore,71,64,1
2011-01-17,conf,Davidson,UNC Greensboro,69,77,0
2011-01-17,conf,Jackson St.,Prairie View A&M,70,63,1
2011-01-17,conf,Fairfield,Rider,65,57,1
2011-01-17,conf,The Citadel,Samford,61,50,1
2011-01-17,conf,Canisius,Siena,69,73,0
2011-01-17,conf,Mississippi Valley St.,Southern,65,62,1
2011-01-17,conf,Loyola MD,Saint Peter's,65,63,1
2011-01-17,conf,Albany,Stony Brook,52,50,1
2011-01-17,conf,Grambling St.,Texas Southern,41,66,0
2011-01-18,conf,Tennessee,Georgia,59,57,1
2011-01-18,conf,Michigan,Northwestern,60,74,0
2011-01-18,conf,Evansville,Southern Illinois,55,67,0
2011-01-18,conf,Clemson,North Carolina,65,75,0
2011-01-18,conf,Colorado,Nebraska,67,79,0
2011-01-18,conf,Texas Tech,Oklahoma,74,83,0
2011-01-18,conf,TCU,BYU,67,83,0
2011-01-18,conf,Maine,Vermont,72,58,1
2011-01-18,conf,DePaul,Marquette,64,94,0
2011-01-18,conf,Kentucky,Alabama,66,68,0
2011-01-18,conf,Michigan St.,Illinois,62,71,0
2011-01-18,conf,Illinois St.,Drake,68,76,0
2011-01-18,nc,NJIT,Longwood,81,88,0
2011-01-18,nc,Stetson,Savannah St.,49,50,0
2011-01-18,conf,Georgetown,Seton Hall,80,75,1
2011-01-18,nc,Eastern Kentucky,SIU Edwardsville,70,50,1
2011-01-19,conf,SMU,UAB,53,67,0
2011-01-19,conf,Air Force,San Diego St.,55,68,0
2011-01-19,conf,Army,American,62,65,0
2011-01-19,conf,Northeastern,Delaware,52,54,0
2011-01-19,conf,Wake Forest,Georgia Tech,39,74,0
2011-01-19,conf,Cincinnati,Notre Dame,58,66,0
2011-01-19,conf,St. John's,Louisville,63,88,0
2011-01-19,conf,Virginia,Boston College,67,70,0
2011-01-19,conf,William & Mary,Towson,83,68,1
2011-01-19,conf,Duke,North Carolina St.,92,78,1
2011-01-19,conf,Bradley,Creighton,68,81,0
2011-01-19,conf,Xavier,St. Bonaventure,79,65,1
2011-01-19,conf,Ohio,Bowling Green,61,73,0
2011-01-19,conf,Akron,Miami OH,76,84,0
2011-01-19,conf,Iowa,Ohio St.,48,70,0
2011-01-19,conf,Iowa St.,Oklahoma St.,87,96,0
2011-01-19,nc,Penn,Temple,56,73,0
2011-01-19,conf,Mississippi,Vanderbilt,74,84,0
2011-01-19,conf,Tulsa,Houston,57,64,0
2011-01-19,conf,Texas A&M Corpus Chris,UT Arlington,49,70,0
2011-01-19,conf,Texas A&M,Texas,60,81,0
2011-01-19,conf,New Mexico,Utah,72,82,0
2011-01-19,conf,George Washington,Richmond,58,68,0
2011-01-19,nc,Marshall,West Virginia,75,71,1
2011-01-19,conf,Missouri St.,Indiana St.,69,70,0
2011-01-19,conf,James Madison,Old Dominion,58,64,0
2011-01-19,nc,Centenary,Louisiana Lafayette,62,94,0
2011-01-19,conf,Sam Houston St.,Texas St.,91,95,0
2011-01-19,conf,Lafayette,Bucknell,56,75,0
2011-01-19,conf,Kent St.,Buffalo,54,79,0
2011-01-19,conf,East Carolina,UCF,74,62,1
2011-01-19,conf,Lehigh,Colgate,79,80,0
2011-01-19,conf,Ball St.,Eastern Michigan,60,51,1
2011-01-19,conf,Saint Louis,Fordham,68,55,1
2011-01-19,conf,Long Beach St.,Cal St. Fullerton,87,89,0
2011-01-19,conf,Drexel,George Mason,47,71,0
2011-01-19,conf,UNC Wilmington,Hofstra,57,66,0
2011-01-19,conf,Duquesne,La Salle,88,71,1
2011-01-19,conf,Florida St.,Miami FL,55,53,1
2011-01-19,conf,Holy Cross,Navy,71,50,1
2011-01-19,conf,Massachusetts,Charlotte,73,54,1
2011-01-19,conf,Colorado St.,UNLV,78,63,1
2011-01-19,conf,Central Arkansas,Nicholls St.,51,70,0
2011-01-19,nc,Seattle,Cal St. Northridge,75,68,1
2011-01-19,conf,UTSA,Northwestern St.,63,58,1
2011-01-19,conf,Penn St.,Purdue,62,63,0
2011-01-19,conf,McNeese St.,Southeastern Louisiana,77,80,0
2011-01-19,conf,Memphis,Southern Miss,76,75,1
2011-01-19,conf,Arkansas,South Carolina,74,81,0
2011-01-19,conf,Rhode Island,Saint Joseph's,64,59,1
2011-01-19,conf,San Diego,Saint Mary's,56,67,0
2011-01-19,conf,Western Michigan,Toledo,60,73,0
2011-01-19,conf,Georgia St.,VCU,54,71,0
2011-01-19,conf,Northern Iowa,Wichita St.,77,74,1
2011-01-19,nc,UC Irvine,Cal St. Bakersfield,76,73,1
2011-01-20,conf,Florida,Auburn,45,40,1
2011-01-20,conf,Western Kentucky,South Alabama,84,75,1
2011-01-20,conf,Northern Colorado,Sacramento St.,77,72,1
2011-01-20,conf,California,UCLA,84,86,0
2011-01-20,conf,Cal Poly,UC Riverside,65,60,1
2011-01-20,conf,Stanford,USC,42,65,0
2011-01-20,conf,UMBC,Hartford,74,70,1
2011-01-20,conf,Fresno St.,Hawaii,52,62,0
2011-01-20,nc,SIU Edwardsville,Northwestern,55,98,0
2011-01-20,conf,Eastern Illinois,Murray St.,61,60,1
2011-01-20,conf,Stony Brook,Boston University,62,67,0
2011-01-20,conf,Sacred Heart,Mount St. Mary's,45,61,0
2011-01-20,conf,Virginia Tech,Maryland,74,57,1
2011-01-20,conf,IUPUI,UMKC,77,85,0
2011-01-20,conf,Utah Valley,North Dakota,107,96,1
2011-01-20,conf,Vermont,New Hampshire,61,53,1
2011-01-20,conf,South Florida,Rutgers,62,71,0
2011-01-20,conf,Samford,Furman,55,74,0
2011-01-20,conf,Western Carolina,College of Charleston,64,93,0
2011-01-20,conf,Western Illinois,Southern Utah,48,69,0
2011-01-20,conf,Arizona,Washington,68,85,0
2011-01-20,conf,Arizona St.,Washington St.,61,78,0
2011-01-20,conf,Indiana,Wisconsin,60,69,0
2011-01-20,conf,Montana,Idaho St.,75,65,1
2011-01-20,conf,Detroit,Cleveland St.,69,81,0
2011-01-20,conf,Louisiana Tech,Utah St.,57,74,0
2011-01-20,conf,Northern Arizona,Eastern Washington,59,72,0
2011-01-20,conf,North Florida,Kennesaw St.,71,56,1
2011-01-20,conf,Binghamton,Albany,37,76,0
2011-01-20,conf,Tennessee Tech,Austin Peay,71,68,1
2011-01-20,conf,Florida Gulf Coast,Campbell,68,66,1
2011-01-20,conf,Northern Illinois,Central Michigan,64,66,0
2011-01-20,conf,Arkansas St.,Denver,36,74,0
2011-01-20,conf,Davidson,Elon,70,77,0
2011-01-20,conf,Arkansas Little Rock,FIU,78,70,1
2011-01-20,conf,Charleston Southern,Gardner Webb,50,58,0
2011-01-20,conf,VMI,Liberty,82,100,0
2011-01-20,conf,Manhattan,Loyola MD,50,62,0
2011-01-20,conf,Jacksonville,Mercer,68,70,0
2011-01-20,conf,Troy,Middle Tennessee,51,63,0
2011-01-20,conf,Central Connecticut,Monmouth,66,47,1
2011-01-20,conf,Coastal Carolina,UNC Asheville,80,59,1
2011-01-20,conf,Georgia Southern,UNC Greensboro,75,87,0
2011-01-20,conf,North Texas,Louisiana Monroe,79,62,1
2011-01-20,conf,New Mexico St.,Nevada,71,90,0
2011-01-20,conf,IPFW,North Dakota St.,84,80,1
2011-01-20,conf,Weber St.,Portland St.,69,71,0
2011-01-20,conf,High Point,Presbyterian,64,60,1
2011-01-20,conf,Marist,Rider,66,80,0
2011-01-20,conf,LIU Brooklyn,Robert Morris,83,67,1
2011-01-20,conf,Portland,San Francisco,74,81,0
2011-01-20,conf,Gonzaga,Santa Clara,71,85,0
2011-01-20,conf,Oakland,South Dakota St.,97,88,1
2011-01-20,conf,St. Francis NY,St. Francis PA,56,75,0
2011-01-20,conf,Southeast Missouri St.,Tennessee Martin,69,79,0
2011-01-20,conf,Jacksonville St.,Tennessee St.,63,68,0
2011-01-20,conf,Appalachian St.,The Citadel,63,81,0
2011-01-20,conf,Quinnipiac,Wagner,80,90,0
2011-01-20,conf,Radford,Winthrop,58,74,0
2011-01-20,conf,Chattanooga,Wofford,56,88,0
2011-01-20,conf,Wright St.,Youngstown St.,66,62,1
2011-01-20,conf,Fairleigh Dickinson,Bryant,71,74,0
2011-01-21,conf,Iona,Niagara,72,66,1
2011-01-21,conf,Green Bay,Butler,75,81,0
2011-01-21,conf,Fairfield,Canisius,67,60,1
2011-01-21,conf,Lipscomb,East Tennessee St.,67,68,0
2011-01-21,conf,Siena,Saint Peter's,69,77,0
2011-01-21,conf,Milwaukee,Valparaiso,43,60,0
2011-01-21,conf,Belmont,USC Upstate,67,62,1
2011-01-22,conf,Alabama,Auburn,68,58,1
2011-01-22,conf,Memphis,UAB,76,73,1
2011-01-22,conf,FIU,South Alabama,78,86,0
2011-01-22,conf,Eastern Washington,Sacramento St.,55,57,0
2011-01-22,conf,Stanford,UCLA,57,68,0
2011-01-22,conf,California,USC,68,66,1
2011-01-22,conf,BYU,Colorado St.,94,85,1
2011-01-22,nc,Tennessee,Connecticut,61,72,0
2011-01-22,conf,Boston University,Hartford,55,59,0
2011-01-22,conf,Brown,Yale,51,59,0
2011-01-22,conf,St. Bonaventure,George Washington,62,49,1
2011-01-22,conf,Howard,Florida A&M,38,45,0
2011-01-22,conf,Boston College,Florida St.,51,67,0
2011-01-22,conf,Arkansas,Florida,43,75,0
2011-01-22,conf,Mississippi St.,Georgia,64,86,0
2011-01-22,conf,San Jose St.,Hawaii,61,67,0
2011-01-22,conf,Boise St.,Idaho,70,67,1
2011-01-22,conf,Marquette,Notre Dame,75,80,0
2011-01-22,conf,Southeast Missouri St.,Murray St.,58,96,0
2011-01-22,conf,Troy,Western Kentucky,58,77,0
2011-01-22,conf,Mississippi,LSU,78,51,1
2011-01-22,conf,American,Holy Cross,60,57,1
2011-01-22,conf,Dartmouth,Harvard,50,59,0
2011-01-22,conf,Richmond,Massachusetts,84,68,1
2011-01-22,conf,Quinnipiac,Mount St. Mary's,63,72,0
2011-01-22,conf,Clemson,Maryland,77,79,0
2011-01-22,conf,Minnesota,Michigan,69,64,1
2011-01-22,conf,Western Illinois,UMKC,46,55,0
2011-01-22,conf,Iowa St.,Missouri,54,87,0
2011-01-22,conf,Montana St.,Montana,61,75,0
2011-01-22,conf,Duke,Wake Forest,83,59,1
2011-01-22,conf,Columbia,Cornell,70,66,1
2011-01-22,conf,Villanova,Syracuse,83,72,1
2011-01-22,conf,Buffalo,Ohio,73,68,1
2011-01-22,conf,Centenary,Oral Roberts,65,78,0
2011-01-22,conf,Colorado,Oklahoma,60,67,0
2011-01-22,conf,Oregon,Oregon St.,63,59,1
2011-01-22,conf,La Salle,Rhode Island,76,75,1
2011-01-22,conf,Chattanooga,Furman,59,85,0
2011-01-22,conf,Appalachian St.,College of Charleston,64,73,0
2011-01-22,conf,Utah Valley,South Dakota,85,89,0
2011-01-22,nc,Saint Mary's,Vanderbilt,70,89,0
2011-01-22,conf,Oklahoma St.,Baylor,57,76,0
2011-01-22,conf,Kansas St.,Texas A&M,56,64,0
2011-01-22,conf,UTEP,Houston,57,52,1
2011-01-22,conf,Arkansas St.,North Texas,64,83,0
2011-01-22,conf,IUPUI,Southern Utah,87,61,1
2011-01-22,conf,George Mason,James Madison,75,73,1
2011-01-22,conf,Georgia Tech,Virginia,64,72,0
2011-01-22,nc,Longwood,Virginia Tech,52,70,0
2011-01-22,conf,Arizona St.,Washington,75,88,0
2011-01-22,conf,Arizona,Washington St.,65,63,1
2011-01-22,conf,East Carolina,Marshall,82,81,1
2011-01-22,conf,VCU,Old Dominion,59,50,1
2011-01-22,conf,Long Beach St.,UC Irvine,76,86,0
2011-01-22,nc,Cal St. Bakersfield,San Diego,65,76,0
2011-01-22,conf,Pacific,UC Davis,87,54,1
2011-01-22,conf,Pittsburgh,DePaul,80,50,1
2011-01-22,conf,Louisiana Monroe,Louisiana Lafayette,75,84,0
2011-01-22,conf,Stony Brook,Maine,59,70,0
2011-01-22,conf,Lehigh,Lafayette,79,62,1
2011-01-22,conf,Wright St.,Cleveland St.,46,65,0
2011-01-22,conf,New Mexico St.,Utah St.,49,59,0
2011-01-22,conf,Jacksonville,Kennesaw St.,87,59,1
2011-01-22,conf,Navy,Army,85,81,1
2011-01-22,conf,Towson,UNC Wilmington,60,66,0
2011-01-22,conf,Ohio St.,Illinois,73,68,1
2011-01-22,conf,Sam Houston St.,Texas A&M Corpus Chris,68,70,0
2011-01-22,conf,Wyoming,Air Force,51,72,0
2011-01-22,conf,Bowling Green,Akron,58,63,0
2011-01-22,conf,Alcorn St.,Alabama A&M,55,64,0
2011-01-22,conf,Southern,Alabama St.,64,52,1
2011-01-22,conf,Texas Southern,Arkansas Pine Bluff,50,43,1
2011-01-22,conf,Jacksonville St.,Austin Peay,66,80,0
2011-01-22,conf,Hampton,Bethune Cookman,68,56,1
2011-01-22,conf,Colgate,Bucknell,49,76,0
2011-01-22,conf,Stetson,Campbell,55,85,0
2011-01-22,conf,Fairleigh Dickinson,Central Connecticut,67,72,0
2011-01-22,conf,Rice,UCF,57,50,1
2011-01-22,conf,NJIT,Chicago St.,86,83,1
2011-01-22,conf,Fordham,Dayton,57,91,0
2011-01-22,conf,Morgan St.,Delaware St.,55,60,0
2011-01-22,conf,Northeastern,Drexel,58,72,0
2011-01-22,conf,Charlotte,Duquesne,67,83,0
2011-01-22,conf,Georgia Southern,Elon,62,84,0
2011-01-22,conf,Arkansas Little Rock,Florida Atlantic,71,88,0
2011-01-22,conf,UC Santa Barbara,Cal St. Fullerton,58,63,0
2011-01-22,conf,Coastal Carolina,Gardner Webb,58,55,1
2011-01-22,conf,Delaware,Georgia St.,64,62,1
2011-01-22,conf,UT Rio Grande Valley,Houston Baptist,71,81,0
2011-01-22,conf,Texas,Kansas,74,63,1
2011-01-22,conf,Central Arkansas,Lamar,72,107,0
2011-01-22,conf,Illinois Chicago,Loyola Chicago,59,68,0
2011-01-22,conf,Loyola MD,Marist,75,69,1
2011-01-22,conf,Coppin St.,Maryland Eastern Shore,77,68,1
2011-01-22,conf,North Florida,Mercer,74,64,1
2011-01-22,conf,Denver,Middle Tennessee,49,59,0
2011-01-22,conf,Prairie View A&M,Mississippi Valley St.,63,96,0
2011-01-22,conf,Eastern Kentucky,Morehead St.,59,49,1
2011-01-22,conf,Charleston Southern,UNC Asheville,69,77,0
2011-01-22,conf,New Mexico,UNLV,62,63,0
2011-01-22,conf,Louisiana Tech,Nevada,58,66,0
2011-01-22,conf,Southeastern Louisiana,Nicholls St.,52,66,0
2011-01-22,conf,South Carolina St.,North Carolina A&T,74,84,0
2011-01-22,conf,Oakland,North Dakota St.,83,76,1
2011-01-22,nc,North Carolina Central,Norfolk St.,71,74,0
2011-01-22,conf,Weber St.,Northern Colorado,46,65,0
2011-01-22,conf,Drake,Northern Iowa,49,69,0
2011-01-22,conf,Cal Poly,Cal St. Northridge,65,80,0
2011-01-22,conf,McNeese St.,Northwestern St.,77,87,0
2011-01-22,conf,Loyola Marymount,Pepperdine,75,78,0
2011-01-22,conf,Northern Arizona,Portland St.,71,59,1
2011-01-22,conf,Radford,Presbyterian,61,67,0
2011-01-22,conf,Louisville,Providence,67,72,0
2011-01-22,conf,Michigan St.,Purdue,76,86,0
2011-01-22,conf,St. Francis NY,Robert Morris,51,54,0
2011-01-22,conf,Gonzaga,San Francisco,91,96,0
2011-01-22,conf,Portland,Santa Clara,59,72,0
2011-01-22,conf,Rutgers,Seton Hall,66,60,1
2011-01-22,conf,Southern Miss,SMU,65,79,0
2011-01-22,conf,IPFW,South Dakota St.,52,87,0
2011-01-22,conf,Kentucky,South Carolina,67,58,1
2011-01-22,conf,LIU Brooklyn,St. Francis PA,71,86,0
2011-01-22,conf,Cincinnati,St. John's,53,51,1
2011-01-22,nc,Penn,Saint Joseph's,73,61,1
2011-01-22,conf,UT Arlington,Stephen F. Austin,62,52,1
2011-01-22,conf,Creighton,Missouri St.,66,67,0
2011-01-22,conf,Utah,TCU,75,62,1
2011-01-22,conf,Eastern Illinois,Tennessee Martin,62,63,0
2011-01-22,conf,Tennessee Tech,Tennessee St.,65,71,0
2011-01-22,conf,Texas St.,UTSA,84,88,0
2011-01-22,conf,Nebraska,Texas Tech,71,72,0
2011-01-22,conf,Western Carolina,The Citadel,46,68,0
2011-01-22,conf,Ball St.,Toledo,70,60,1
2011-01-22,conf,Tulsa,Tulane,65,61,1
2011-01-22,conf,Sacred Heart,Wagner,79,76,1
2011-01-22,conf,Northern Illinois,Western Michigan,80,82,0
2011-01-22,conf,Indiana St.,Wichita St.,83,93,0
2011-01-22,conf,Hofstra,William & Mary,67,64,1
2011-01-22,conf,High Point,Winthrop,49,77,0
2011-01-22,conf,Samford,Wofford,43,81,0
2011-01-22,conf,Temple,Xavier,77,88,0
2011-01-22,conf,Detroit,Youngstown St.,73,69,1
2011-01-22,conf,Jackson St.,Grambling St.,69,57,1
2011-01-22,conf,Monmouth,Bryant,81,76,1
2011-01-23,conf,Wisconsin,Northwestern,78,46,1
2011-01-23,conf,Miami FL,North Carolina St.,70,72,0
2011-01-23,conf,UMBC,New Hampshire,60,80,0
2011-01-23,conf,South Florida,West Virginia,46,56,0
2011-01-23,conf,Fairfield,Niagara,57,49,1
2011-01-23,conf,Bradley,Evansville,67,70,0
2011-01-23,conf,Vermont,Binghamton,70,52,1
2011-01-23,conf,Milwaukee,Butler,86,80,1
2011-01-23,conf,Iona,Canisius,73,75,0
2011-01-23,conf,Belmont,East Tennessee St.,72,62,1
2011-01-23,conf,Central Michigan,Eastern Michigan,38,41,0
2011-01-23,conf,Southern Illinois,Illinois St.,55,59,0
2011-01-23,conf,Indiana,Iowa,77,91,0
2011-01-23,conf,Miami OH,Kent St.,57,78,0
2011-01-23,conf,Saint Peter's,Manhattan,62,53,1
2011-01-23,conf,Green Bay,Valparaiso,63,61,1
2011-01-23,conf,Lipscomb,USC Upstate,76,55,1
2011-01-24,conf,George Mason,Delaware,69,49,1
2011-01-24,conf,Hampton,Florida A&M,58,62,0
2011-01-24,conf,William & Mary,Northeastern,67,70,0
2011-01-24,conf,VCU,Towson,80,76,1
2011-01-24,conf,Notre Dame,Pittsburgh,56,51,1
2011-01-24,nc,Seattle,Fresno St.,56,86,0
2011-01-24,conf,UNC Wilmington,Old Dominion,43,58,0
2011-01-24,conf,Montana St.,Idaho St.,45,50,0
2011-01-24,conf,Southern,Alabama A&M,58,68,0
2011-01-24,conf,Alcorn St.,Alabama St.,68,81,0
2011-01-24,conf,Prairie View A&M,Arkansas Pine Bluff,85,90,0
2011-01-24,nc,Morehead St.,Ball St.,50,48,1
2011-01-24,conf,Howard,Bethune Cookman,49,56,0
2011-01-24,conf,Coppin St.,Delaware St.,65,63,1
2011-01-24,conf,Georgia St.,Drexel,33,57,0
2011-01-24,conf,James Madison,Hofstra,90,92,0
2011-01-24,conf,Baylor,Kansas St.,61,69,0
2011-01-24,conf,Morgan St.,Maryland Eastern Shore,74,60,1
2011-01-24,conf,Texas Southern,Mississippi Valley St.,76,89,0
2011-01-24,nc,North Carolina Central,North Carolina A&T,90,84,1
2011-01-24,conf,South Carolina St.,Norfolk St.,61,84,0
2011-01-24,conf,Rider,Siena,68,60,1
2011-01-24,nc,Tennessee Martin,SIU Edwardsville,78,69,1
2011-01-24,conf,Furman,Wofford,73,68,1
2011-01-25,conf,Auburn,Arkansas,64,73,0
2011-01-25,conf,Kansas,Colorado,82,78,1
2011-01-25,conf,Florida Gulf Coast,Stetson,111,103,1
2011-01-25,conf,Virginia Tech,Georgia Tech,57,72,0
2011-01-25,conf,Florida,Georgia,104,91,1
2011-01-25,conf,Seton Hall,Syracuse,90,68,1
2011-01-25,conf,Purdue,Ohio St.,64,87,0
2011-01-25,conf,North Carolina St.,Clemson,50,60,0
2011-01-25,conf,Hartford,Vermont,51,72,0
2011-01-25,conf,Connecticut,Marquette,76,68,1
2011-01-25,conf,Belmont,Lipscomb,64,73,0
2011-01-25,conf,New Hampshire,Maine,50,64,0
2011-01-25,conf,Mercer,Kennesaw St.,78,70,1
2011-01-25,conf,Richmond,Dayton,70,61,1
2011-01-25,conf,Missouri St.,Drake,73,70,1
2011-01-25,conf,USC Upstate,East Tennessee St.,52,67,0
2011-01-25,nc,Campbell,Longwood,62,72,0
2011-01-25,conf,Bowling Green,Toledo,70,64,1
2011-01-25,conf,Buffalo,Western Michigan,79,68,1
2011-01-25,conf,UNLV,Wyoming,74,65,1
2011-01-25,nc,Cal St. Fullerton,Cal St. Bakersfield,75,77,0
2011-01-26,conf,Marshall,UAB,56,60,0
2011-01-26,conf,Air Force,Colorado St.,66,69,0
2011-01-26,conf,St. John's,Georgetown,52,77,0
2011-01-26,conf,Texas Tech,Iowa St.,92,83,1
2011-01-26,conf,Illinois St.,Bradley,79,78,1
2011-01-26,conf,Wichita St.,Southern Illinois,74,64,1
2011-01-26,conf,West Virginia,Louisville,54,55,0
2011-01-26,conf,Binghamton,Boston University,66,71,0
2011-01-26,conf,Northwestern,Minnesota,70,81,0
2011-01-26,conf,Rhode Island,Saint Louis,59,57,1
2011-01-26,conf,Southern Miss,East Carolina,84,77,1
2011-01-26,conf,TCU,New Mexico,46,71,0
2011-01-26,conf,Massachusetts,St. Bonaventure,78,69,1
2011-01-26,conf,Eastern Michigan,Ohio,65,79,0
2011-01-26,conf,Texas,Oklahoma St.,61,46,1
2011-01-26,conf,SMU,Tulsa,59,58,1
2011-01-26,conf,Iowa,Penn St.,51,65,0
2011-01-26,conf,Charlotte,Temple,67,76,0
2011-01-26,conf,UCF,Memphis,61,77,0
2011-01-26,conf,Houston,Rice,71,79,0
2011-01-26,conf,San Diego St.,BYU,58,71,0
2011-01-26,conf,Drexel,James Madison,52,60,0
2011-01-26,conf,Long Beach St.,Pacific,67,66,1
2011-01-26,conf,Evansville,Indiana St.,66,63,1
2011-01-26,conf,College of Charleston,Georgia Southern,65,61,1
2011-01-26,conf,Texas A&M Corpus Chris,Texas St.,62,73,0
2011-01-26,conf,Lafayette,Army,83,60,1
2011-01-26,conf,Northeastern,UNC Wilmington,70,66,1
2011-01-26,conf,Southeastern Louisiana,Central Arkansas,59,62,0
2011-01-26,conf,Rutgers,Cincinnati,56,72,0
2011-01-26,conf,The Citadel,Davidson,85,75,1
2011-01-26,conf,Duquesne,Fordham,91,72,1
2011-01-26,conf,Old Dominion,Georgia St.,51,48,1
2011-01-26,conf,Northwestern St.,Lamar,79,69,1
2011-01-26,conf,Bucknell,Lehigh,81,68,1
2011-01-26,conf,Albany,UMBC,66,63,1
2011-01-26,conf,North Carolina,Miami FL,74,71,1
2011-01-26,conf,American,Navy,53,72,0
2011-01-26,conf,McNeese St.,Nicholls St.,66,65,1
2011-01-26,conf,Jacksonville,North Florida,63,62,1
2011-01-26,conf,Akron,Northern Illinois,74,83,0
2011-01-26,conf,Creighton,Northern Iowa,66,71,0
2011-01-26,conf,Villanova,Providence,68,83,0
2011-01-26,conf,Stephen F. Austin,Sam Houston St.,63,49,1
2011-01-26,nc,Murray St.,SIU Edwardsville,67,61,1
2011-01-26,conf,LSU,Tennessee,53,75,0
2011-01-26,conf,Tulane,UTEP,65,69,0
2011-01-26,nc,North Carolina Central,Western Illinois,66,58,1
2011-01-26,conf,Delaware,William & Mary,59,55,1
2011-01-26,conf,George Washington,Xavier,74,81,0
2011-01-27,conf,USC,Arizona St.,63,61,1
2011-01-27,conf,UCLA,Arizona,74,85,0
2011-01-27,conf,UC Santa Barbara,Cal Poly,71,70,1
2011-01-27,conf,Idaho St.,Sacramento St.,63,74,0
2011-01-27,conf,Utah St.,San Jose St.,84,65,1
2011-01-27,conf,Oregon,Stanford,67,59,1
2011-01-27,conf,Oregon St.,California,57,85,0
2011-01-27,conf,DePaul,South Florida,60,71,0
2011-01-27,conf,Cleveland St.,Illinois Chicago,63,49,1
2011-01-27,conf,Illinois,Indiana,49,52,0
2011-01-27,conf,Colgate,Holy Cross,79,72,1
2011-01-27,conf,Michigan,Michigan St.,61,57,1
2011-01-27,conf,Boston College,Duke,68,84,0
2011-01-27,conf,UT Rio Grande Valley,North Dakota,82,91,0
