Date,Type,Team,Opp,Points_For,Points_Against,Win
2026-02-14,N,Le Moyne,Chicago State,81,63,1
2026-02-14,N,New Hampshire,UMBC,63,85,0
2026-02-14,N,VMI,Furman,72,90,0
2026-02-14,N,The Citadel,Mercer,54,70,0
2026-02-14,N,Michigan,UCLA,86,56,1
2026-02-14,N,Duke,Clemson,67,54,1
2026-02-14,N,Rhode Island,Fordham,66,70,0
2026-02-14,N,Oklahoma State,TCU,92,95,0
2026-02-14,N,Notre Dame,Georgia Tech,89,74,1
2026-02-14,N,Boston College,California,75,86,0
2026-02-14,N,Colgate,Navy,80,84,0
2026-02-14,N,East Tennessee State,Samford,72,82,0
2026-02-13,N,North Carolina A&T,Hampton,71,70,1
2026-02-13,N,Boise State,UNLV,83,86,0
2026-02-13,N,Miami (OH),Ohio,90,74,1
2026-02-13,N,Akron,Massachusetts,99,92,1
2026-02-13,N,Loyola Chicago,Saint Louis,59,86,0
2026-02-13,N,Wisconsin,Michigan State,92,71,1
2026-02-13,N,George Washington,George Mason,72,53,1
2026-02-13,N,Princeton,Cornell,65,89,0
2026-02-13,N,Sacred Heart,Saint Peter's,78,71,1
2026-02-13,N,Dartmouth,Yale,70,83,0
2026-02-13,N,Siena,Quinnipiac,62,74,0
2026-02-13,N,Rider,Mount St. Mary's,55,65,0
2026-02-13,N,Canisius,Iona,63,69,0
2026-02-13,N,Harvard,Brown,56,53,1
2026-02-13,N,Pennsylvania,Columbia,76,67,1
2026-02-13,N,Niagara,Manhattan,69,76,0
2026-02-12,N,UC Riverside,UC Santa Barbara,68,76,0
2026-02-12,N,Long Beach State,Cal State Fullerton,82,86,0
2026-02-12,N,Cal Poly,UC Irvine,79,73,1
2026-02-12,N,UC San Diego,UC Davis,68,51,1
2026-02-12,N,Cal State Bakersfield,Hawai'i,74,89,0
2026-02-12,N,Belmont,Northern Iowa,91,86,1
2026-02-12,N,San Francisco,Oregon State,63,90,0
2026-02-12,N,North Texas,Memphis,76,69,1
2026-02-12,N,Denver,South Dakota State,79,61,1
2026-02-12,N,Idaho,Weber State,72,83,0
2026-02-12,N,Eastern Washington,Idaho State,88,75,1
2026-02-12,N,Southern Indiana,Tennessee State,71,73,0
2026-02-12,N,Utah Tech,Utah Valley,81,77,1
2026-02-12,N,Abilene Christian,UT Arlington,67,63,1
2026-02-12,N,Southern Miss,South Alabama,78,84,0
2026-02-12,N,SIU Edwardsville,Southeast Missouri State,74,56,1
2026-02-12,N,Western Illinois,Little Rock,58,77,0
2026-02-12,N,Lindenwood,UT Martin,75,74,1
2026-02-12,N,Southern Utah,California Baptist,66,83,0
2026-02-12,N,Missouri State,Louisiana Tech,78,79,0
2026-02-12,N,Southern Illinois,Evansville,86,60,1
2026-02-12,N,Oral Roberts,Kansas City,69,60,1
2026-02-12,N,Omaha,St. Thomas-Minnesota,98,94,1
2026-02-12,N,Louisiana,Coastal Carolina,65,69,0
2026-02-12,N,Northern Colorado,Sacramento State,95,79,1
2026-02-12,N,Northern Arizona,Portland State,68,77,0
2026-02-12,N,Drake,UIC,70,80,0
2026-02-12,N,Morehead State,Tennessee Tech,73,66,1
2026-02-12,N,Illinois State,Valparaiso,86,64,1
2026-02-12,N,Indiana State,Murray State,72,74,0
2026-02-12,N,Merrimack,Marist,81,56,1
2026-02-12,N,Gardner-Webb,Winthrop,85,103,0
2026-02-12,N,Longwood,UNC Asheville,74,79,0
2026-02-12,N,Charleston Southern,Presbyterian,84,67,1
2026-02-12,N,South Carolina Upstate,High Point,70,95,0
2026-02-12,N,Cleveland State,Robert Morris,68,85,0
2026-02-12,N,Oakland,Youngstown State,82,86,0
2026-02-12,N,Wright State,Detroit Mercy,74,77,0
2026-02-12,N,Green Bay,Purdue Fort Wayne,76,59,1
2026-02-12,N,New Haven,Central Connecticut,76,81,0
2026-02-12,N,Chicago State,Stonehill,68,55,1
2026-02-12,N,Wagner,Long Island University,57,67,0
2026-02-12,N,Le Moyne,Mercyhurst,58,57,1
2026-02-12,N,Fairleigh Dickinson,Saint Francis,66,59,1
2026-02-12,N,Towson,Stony Brook,69,57,1
2026-02-12,N,Charleston,Hofstra,62,66,0
2026-02-12,N,Drexel,Monmouth,73,93,0
2026-02-12,N,Northeastern,William & Mary,67,94,0
2026-02-12,N,UNC Wilmington,Elon,65,54,1
2026-02-12,N,James Madison,Georgia State,81,79,1
2026-02-12,N,Florida International,Delaware,66,68,0
2026-02-12,N,IU Indianapolis,Northern Kentucky,81,84,0
2026-02-12,N,Binghamton,Vermont,65,73,0
2026-02-12,N,Kennesaw State,Middle Tennessee,87,90,0
2026-02-12,N,New Hampshire,NJIT,70,76,0
2026-02-12,N,Maine,UMBC,62,78,0
2026-02-12,N,UMass Lowell,Bryant,88,69,1
2026-02-11,N,Washington,Penn State,60,63,0
2026-02-11,N,Santa Clara,Seattle U,84,72,1
2026-02-11,N,Saint Mary's,Pepperdine,88,60,1
2026-02-11,N,Pacific,Loyola Marymount,65,59,1
2026-02-11,N,Grand Canyon,New Mexico,64,70,0
2026-02-11,N,San Diego,Portland,71,58,1
2026-02-11,N,Kansas State,Cincinnati,62,91,0
2026-02-11,N,DePaul,Creighton,72,71,1
2026-02-11,N,Georgia Tech,Wake Forest,67,83,0
2026-02-11,N,Boston College,Stanford,64,70,0
2026-02-11,N,Mississippi State,Tennessee,64,73,0
2026-02-11,N,Texas A&M,Missouri,85,86,0
2026-02-11,N,New Mexico State,Liberty,75,77,0
2026-02-11,N,Northwestern,Michigan,75,87,0
2026-02-11,N,Texas Tech,Colorado,78,44,1
2026-02-11,N,Rice,Florida Atlantic,81,73,1
2026-02-11,N,Tulsa,UAB,63,68,0
2026-02-11,N,South Dakota,North Dakota,71,72,0
2026-02-11,N,Northern Illinois,Bowling Green,52,68,0
2026-02-11,N,Texas State,Troy,74,62,1
2026-02-11,N,Arkansas State,UL Monroe,103,70,1
2026-02-11,N,Georgia Southern,App State,65,81,0
2026-02-11,N,Lipscomb,Eastern Kentucky,75,61,1
2026-02-11,N,Butler,UConn,70,80,0
2026-02-11,N,Tulane,Temple,77,66,1
2026-02-11,N,Wichita State,South Florida,58,66,0
2026-02-11,N,Seton Hall,Providence,87,80,1
2026-02-11,N,Old Dominion,Marshall,79,81,0
2026-02-11,N,Central Arkansas,Bellarmine,84,76,1
2026-02-11,N,Georgia,Florida,66,86,0
2026-02-11,N,Clemson,Virginia Tech,66,76,0
2026-02-11,N,Lehigh,American University,90,82,1
2026-02-11,N,East Carolina,UTSA,88,72,1
2026-02-11,N,Syracuse,California,107,100,1
2026-02-11,N,Lafayette,Loyola Maryland,54,68,0
2026-02-11,N,Western Michigan,Toledo,79,90,0
2026-02-11,N,Kent State,Eastern Michigan,95,91,1
2026-02-11,N,Ball State,Buffalo,53,63,0
2026-02-11,N,UNC Greensboro,VMI,92,71,1
2026-02-11,N,Samford,Wofford,97,80,1
2026-02-11,N,Mercer,Furman,69,64,1
2026-02-11,N,East Tennessee State,Chattanooga,73,61,1
2026-02-11,N,Ole Miss,Alabama,74,93,0
2026-02-11,N,North Alabama,West Georgia,73,82,0
2026-02-11,N,Florida Gulf Coast,North Florida,90,81,1
2026-02-11,N,Stetson,Jacksonville,67,62,1
2026-02-11,N,Queens University,Austin Peay,87,95,0
2026-02-11,N,Jacksonville State,UTEP,64,69,0
2026-02-11,N,La Salle,VCU,68,77,0
2026-02-11,N,Ohio State,USC,89,82,1
2026-02-11,N,Maryland,Iowa,77,70,1
2026-02-11,N,Holy Cross,Colgate,70,74,0
2026-02-11,N,Army,Boston University,68,85,0
2026-02-11,N,Western Carolina,The Citadel,87,49,1
2026-02-10,N,Gonzaga,Washington State,83,53,1
2026-02-10,N,UNLV,San José State,82,75,1
2026-02-10,N,Utah,Houston,52,66,0
2026-02-10,N,Pittsburgh,Duke,54,70,0
2026-02-10,N,TCU,Iowa State,62,55,1
2026-02-10,N,LSU,Arkansas,62,91,0
2026-02-10,N,Utah State,Fresno State,91,78,1
2026-02-10,N,Arizona State,Oklahoma State,85,76,1
2026-02-10,N,Air Force,Colorado State,74,91,0
2026-02-10,N,Western Illinois,Eastern Illinois,79,70,1
2026-02-10,N,Illinois,Wisconsin,90,92,0
2026-02-10,N,Villanova,Marquette,77,74,1
2026-02-10,N,Nebraska,Purdue,77,80,0
2026-02-10,N,Miami,North Carolina,75,66,1
2026-02-10,N,Florida State,Virginia,58,61,0
2026-02-10,N,Auburn,Vanderbilt,76,84,0
2026-02-10,N,Baylor,BYU,94,99,0
2026-02-10,N,George Washington,Rhode Island,75,70,1
2026-02-10,N,Richmond,George Mason,82,70,1
2026-02-10,N,Saint Joseph's,Fordham,64,68,0
2026-02-10,N,SMU,Notre Dame,89,81,1
2026-02-10,N,IU Indianapolis,Milwaukee,88,92,0
2026-02-09,N,Murray State,Northern Iowa,60,89,0
2026-02-09,N,Kansas,Arizona,82,78,1
2026-02-09,N,Southern,Alabama State,69,68,1
2026-02-09,N,Indiana,Oregon,92,74,1
2026-02-09,N,North Carolina Central,Delaware State,72,63,1
2026-02-09,N,Evansville,Illinois State,88,80,1
2026-02-09,N,Bradley,Belmont,95,84,1
2026-02-09,N,Mississippi Valley State,Alcorn State,66,74,0
2026-02-09,N,Charleston,UNC Wilmington,64,76,0
2026-02-09,N,New Orleans,Texas A&M-Corpus Christi,84,78,1
2026-02-09,N,Drake,Valparaiso,76,81,0
2026-02-09,N,Grambling,Alabama A&M,58,66,0
2026-02-09,N,Nicholls,UT Rio Grande Valley,72,92,0
2026-02-09,N,McNeese,Houston Christian,73,69,1
2026-02-09,N,Stephen F. Austin,East Texas A&M,74,70,1
2026-02-09,N,Louisville,NC State,118,77,1
2026-02-09,N,Davidson,Mid-Atlantic Christian,114,53,1
2026-02-09,N,Indiana State,Southern Illinois,65,80,0
2026-02-09,N,Bethune-Cookman,Texas Southern,79,69,1
2026-02-09,N,Florida A&M,Prairie View A&M,100,96,1
2026-02-09,N,Howard,Yale,81,87,0
2026-02-09,N,SE Louisiana,Incarnate Word,74,62,1
2026-02-09,N,Lamar,Northwestern State,68,70,0
2026-02-09,N,North Alabama,Central Arkansas,65,72,0
2026-02-09,N,St. John's,Xavier,87,82,1
2026-02-09,N,Arkansas-Pine Bluff,Jackson State,84,63,1
2026-02-09,N,Bucknell,Navy,60,76,0
2026-02-09,N,Chicago State,Saint Francis,80,75,1
2026-02-08,N,UAB,Rice,71,65,1
2026-02-08,N,Iowa,Northwestern,76,70,1
2026-02-08,N,Tulane,Wichita State,61,75,0
2026-02-08,N,Memphis,Charlotte,77,54,1
2026-02-08,N,Cincinnati,UCF,92,72,1
2026-02-08,N,Minnesota,Maryland,62,67,0
2026-02-08,N,Ohio State,Michigan,61,82,0
2026-02-08,N,West Virginia,Texas Tech,63,70,0
2026-02-08,N,Furman,UNC Greensboro,64,67,0
2026-02-08,N,South Florida,Tulsa,80,74,1
2026-02-08,N,Penn State,USC,75,77,0
2026-02-07,N,Hawai'i,UC San Diego,72,67,1
2026-02-07,N,Saint Mary's,San Francisco,79,54,1
2026-02-07,N,BYU,Houston,66,77,0
2026-02-07,N,Nevada,Fresno State,69,59,1
2026-02-07,N,UCLA,Washington,77,73,1
2026-02-07,N,New Mexico,Boise State,90,91,0
2026-02-07,N,UC Santa Barbara,UC Irvine,84,79,1
2026-02-07,N,Sacramento State,Portland State,73,74,0
2026-02-07,N,Colorado,Arizona State,78,70,1
2026-02-07,N,Colorado State,San José State,65,57,1
2026-02-07,N,Loyola Marymount,San Diego,83,63,1
2026-02-07,N,Weber State,Northern Arizona,72,53,1
2026-02-07,N,UTEP,New Mexico State,91,88,1
2026-02-07,N,Texas A&M,Florida,67,86,0
2026-02-07,N,Kentucky,Tennessee,74,71,1
2026-02-07,N,Southern Utah,Tarleton State,59,62,0
2026-02-07,N,Michigan State,Illinois,85,82,1
2026-02-07,N,California,Clemson,55,77,0
2026-02-07,N,Wyoming,Utah State,83,85,0
2026-02-07,N,Portland,Seattle U,54,53,1
2026-02-07,N,Pepperdine,Pacific,59,92,0
2026-02-07,N,Stanford,Georgia Tech,95,72,1
2026-02-07,N,Air Force,San Diego State,54,88,0
2026-02-07,N,St. Thomas-Minnesota,Oral Roberts,92,75,1
2026-02-07,N,Montana State,Eastern Washington,71,72,0
2026-02-07,N,California Baptist,Abilene Christian,65,63,1
2026-02-07,N,Jacksonville State,Kennesaw State,77,58,1
2026-02-07,N,Old Dominion,Ohio,78,72,1
2026-02-07,N,High Point,Radford,86,77,1
2026-02-07,N,Rider,Merrimack,47,73,0
2026-02-07,N,Cal State Fullerton,Cal State Bakersfield,82,66,1
2026-02-07,N,Wright State,Purdue Fort Wayne,73,68,1
2026-02-07,N,Iona,Mount St. Mary's,76,83,0
2026-02-07,N,Fairfield,Marist,63,60,1
2026-02-07,N,UAlbany,UMass Lowell,79,89,0
2026-02-07,N,North Carolina,Duke,71,68,1
2026-02-07,N,Arkansas-Pine Bluff,Alcorn State,84,77,1
2026-02-07,N,Mississippi Valley State,Jackson State,81,97,0
2026-02-07,N,Oregon State,Gonzaga,61,81,0
2026-02-07,N,Troy,Akron,79,69,1
2026-02-07,N,Florida A&M,Texas Southern,57,62,0
2026-02-07,N,Washington State,Santa Clara,92,96,0
2026-02-07,N,Southern,Alabama A&M,81,68,1
2026-02-07,N,Creighton,Seton Hall,69,68,1
2026-02-07,N,South Dakota State,South Dakota,67,68,0
2026-02-07,N,Samford,Mercer,69,49,1
2026-02-07,N,Stephen F. Austin,Lamar,84,74,1
2026-02-07,N,New Orleans,UT Rio Grande Valley,76,95,0
2026-02-07,N,East Texas A&M,Northwestern State,52,48,1
2026-02-07,N,Idaho State,Northern Colorado,61,69,0
2026-02-07,N,Montana,Idaho,73,68,1
2026-02-07,N,LSU,Georgia,71,83,0
2026-02-07,N,Grambling,Alabama State,57,47,1
2026-02-07,N,Bethune-Cookman,Prairie View A&M,82,76,1
2026-02-07,N,Coppin State,Delaware State,65,47,1
2026-02-07,N,Bucknell,Colgate,59,78,0
2026-02-07,N,Northern Kentucky,Milwaukee,67,62,1
2026-02-07,N,Dartmouth,Harvard,58,71,0
2026-02-07,N,UC Davis,Cal Poly,67,58,1
2026-02-07,N,McNeese,Incarnate Word,81,64,1
2026-02-07,N,Eastern Kentucky,Stetson,100,88,1
2026-02-07,N,Austin Peay,North Alabama,91,62,1
2026-02-07,N,Lipscomb,Central Arkansas,78,86,0
2026-02-07,N,Morgan State,Maryland Eastern Shore,79,71,1
2026-02-07,N,Southeast Missouri State,Southern Indiana,90,65,1
2026-02-07,N,Howard,South Carolina State,85,57,1
2026-02-07,N,Norfolk State,North Carolina Central,75,68,1
2026-02-07,N,UNLV,Grand Canyon,80,78,1
2026-02-07,N,Youngstown State,Robert Morris,66,72,0
2026-02-07,N,SE Louisiana,Houston Christian,55,47,1
2026-02-07,N,Nicholls,Texas A&M-Corpus Christi,76,83,0
2026-02-07,N,Tennessee State,Western Illinois,83,56,1
2026-02-07,N,Arizona,Oklahoma State,84,47,1
2026-02-07,N,Marshall,Miami (OH),74,90,0
2026-02-07,N,South Alabama,Buffalo,81,69,1
2026-02-07,N,Louisiana,Central Michigan,85,80,1
2026-02-07,N,James Madison,Toledo,73,71,1
2026-02-07,N,George Mason,Saint Joseph's,60,52,1
2026-02-07,N,Cal State Northridge,UC Riverside,88,74,1
2026-02-07,N,Providence,DePaul,90,72,1
2026-02-07,N,Notre Dame,Florida State,79,82,0
2026-02-07,N,Navy,American University,82,73,1
2026-02-07,N,Long Island University,Stonehill,61,54,1
2026-02-07,N,Bryant,Maine,73,67,1
2026-02-07,N,NJIT,Binghamton,73,64,1
2026-02-07,N,Hofstra,Towson,71,49,1
2026-02-07,N,Stony Brook,Northeastern,69,55,1
2026-02-07,N,Wofford,Western Carolina,77,66,1
2026-02-07,N,Auburn,Alabama,92,96,0
2026-02-07,N,Queens University,North Florida,91,72,1
2026-02-07,N,UT Martin,Morehead State,55,61,0
2026-02-07,N,Little Rock,SIU Edwardsville,61,71,0
2026-02-07,N,Tennessee Tech,Eastern Illinois,54,60,0
2026-02-07,N,Utah Valley,UT Arlington,81,60,1
2026-02-07,N,Vanderbilt,Oklahoma,91,92,0
2026-02-07,N,Fairleigh Dickinson,Mercyhurst,55,52,1
2026-02-07,N,Saint Louis,La Salle,82,58,1
2026-02-07,N,Texas State,Western Michigan,77,61,1
2026-02-07,N,Southern Miss,Kent State,66,65,1
2026-02-07,N,UL Monroe,Ball State,68,73,0
2026-02-07,N,Arkansas State,Bowling Green,91,54,1
2026-02-07,N,Western Kentucky,Florida International,80,70,1
2026-02-07,N,Louisiana Tech,Sam Houston,87,78,1
2026-02-07,N,Kansas,Utah,71,59,1
2026-02-07,N,Hampton,William & Mary,77,74,1
2026-02-07,N,Iowa State,Baylor,72,69,1
2026-02-07,N,Georgia State,Northern Illinois,74,75,0
2026-02-07,N,Rhode Island,Richmond,82,77,1
2026-02-07,N,Duquesne,George Washington,88,86,1
2026-02-07,N,Fordham,St. Bonaventure,67,70,0
2026-02-07,N,UTSA,North Texas,58,81,0
2026-02-07,N,TCU,Kansas State,84,82,1
2026-02-07,N,Holy Cross,Lehigh,76,67,1
2026-02-07,N,Winthrop,Longwood,79,74,1
2026-02-07,N,Presbyterian,Gardner-Webb,68,62,1
2026-02-07,N,South Carolina Upstate,Charleston Southern,100,94,1
2026-02-07,N,Marquette,Butler,70,55,1
2026-02-07,N,Pittsburgh,SMU,67,86,0
2026-02-07,N,Boston College,Miami,68,74,0
2026-02-07,N,Columbia,Cornell,67,88,0
2026-02-07,N,North Dakota,Denver,79,98,0
2026-02-07,N,North Dakota State,Omaha,92,84,1
2026-02-07,N,IU Indianapolis,Cleveland State,82,74,1
2026-02-07,N,Green Bay,Detroit Mercy,76,63,1
2026-02-07,N,Saint Peter's,Siena,70,65,1
2026-02-07,N,Quinnipiac,Niagara,56,55,1
2026-02-07,N,Manhattan,Sacred Heart,80,68,1
2026-02-07,N,Pennsylvania,Princeton,61,60,1
2026-02-07,N,North Carolina A&T,Campbell,71,79,0
2026-02-07,N,Chattanooga,The Citadel,71,78,0
2026-02-07,N,Texas,Ole Miss,79,68,1
2026-02-07,N,West Georgia,Jacksonville,87,73,1
2026-02-07,N,Bellarmine,Florida Gulf Coast,81,65,1
2026-02-07,N,Liberty,Missouri State,79,76,1
2026-02-07,N,Vermont,New Hampshire,80,57,1
2026-02-07,N,Purdue,Oregon,68,64,1
2026-02-07,N,Coastal Carolina,Massachusetts,94,91,1
2026-02-07,N,App State,Eastern Michigan,65,60,1
2026-02-07,N,New Haven,Chicago State,57,63,0
2026-02-07,N,Boston University,Loyola Maryland,78,69,1
2026-02-07,N,Central Connecticut,Wagner,84,67,1
2026-02-07,N,Le Moyne,Saint Francis,86,84,1
2026-02-07,N,VMI,East Tennessee State,70,87,0
2026-02-07,N,South Carolina,Missouri,59,78,0
2026-02-07,N,Delaware,Middle Tennessee,89,88,1
2026-02-07,N,Rutgers,Nebraska,68,80,0
2026-02-07,N,Virginia,Syracuse,72,59,1
2026-02-07,N,Mississippi State,Arkansas,68,88,0
2026-02-07,N,Wake Forest,Louisville,80,88,0
2026-02-07,N,East Carolina,Temple,73,81,0
2026-02-07,N,Army,Lafayette,60,63,0
2026-02-07,N,Indiana,Wisconsin,78,77,1
2026-02-07,N,Georgetown,Villanova,73,80,0
2026-02-07,N,NC State,Virginia Tech,82,73,1
2026-02-07,N,Elon,Drexel,77,82,0
2026-02-06,N,UIC,Belmont,62,68,0
2026-02-06,N,St. John's,UConn,81,72,1
2026-02-06,N,Valparaiso,Evansville,70,63,1
2026-02-06,N,Southern Illinois,Murray State,81,91,0
2026-02-06,N,Illinois State,Drake,86,76,1
2026-02-06,N,Northern Iowa,Bradley,61,49,1
2026-02-06,N,VCU,Dayton,99,73,1
2026-02-06,N,Yale,Brown,81,69,1
2026-02-06,N,Davidson,Loyola Chicago,84,64,1
2026-02-05,N,Cal State Fullerton,UC Riverside,78,72,1
2026-02-05,N,Cal Poly,Cal State Northridge,96,97,0
2026-02-05,N,UC Irvine,Cal State Bakersfield,78,62,1
2026-02-05,N,UC San Diego,Long Beach State,77,74,1
2026-02-05,N,California Baptist,Tarleton State,56,55,1
2026-02-05,N,UAB,Memphis,80,90,0
2026-02-05,N,UC Davis,UC Santa Barbara,85,75,1
2026-02-05,N,Weber State,Northern Colorado,74,88,0
2026-02-05,N,Idaho State,Northern Arizona,73,79,0
2026-02-05,N,Montana State,Idaho,73,66,1
2026-02-05,N,Montana,Eastern Washington,74,82,0
2026-02-05,N,Utah Tech,UT Arlington,87,84,1
2026-02-05,N,Western Kentucky,Jacksonville State,66,71,0
2026-02-05,N,Maryland,Ohio State,62,82,0
2026-02-05,N,Tennessee Tech,Western Illinois,97,72,1
2026-02-05,N,UT Martin,Southern Indiana,76,54,1
2026-02-05,N,Southeast Missouri State,Morehead State,82,70,1
2026-02-05,N,Tennessee State,Eastern Illinois,77,68,1
2026-02-05,N,Little Rock,Lindenwood,74,79,0
2026-02-05,N,North Dakota State,Denver,71,78,0
2026-02-05,N,North Dakota,Omaha,76,73,1
2026-02-05,N,Samford,The Citadel,78,64,1
2026-02-05,N,Utah Valley,Abilene Christian,68,55,1
2026-02-05,N,Cincinnati,West Virginia,54,59,0
2026-02-05,N,Sacred Heart,Fairfield,87,92,0
2026-02-05,N,Siena,Iona,79,72,1
2026-02-05,N,Mount St. Mary's,Merrimack,70,87,0
2026-02-05,N,Quinnipiac,Canisius,75,60,1
2026-02-05,N,Marist,Rider,81,52,1
2026-02-05,N,Manhattan,Saint Peter's,75,80,0
2026-02-05,N,Central Connecticut,Chicago State,78,67,1
2026-02-05,N,Mercyhurst,Saint Francis,98,89,1
2026-02-05,N,Long Island University,New Haven,60,55,1
2026-02-05,N,Wagner,Le Moyne,79,78,1
2026-02-05,N,Fairleigh Dickinson,Stonehill,74,58,1
2026-02-05,N,NJIT,UMass Lowell,81,56,1
2026-02-05,N,Hofstra,Northeastern,80,63,1
2026-02-05,N,Stony Brook,Monmouth,75,76,0
2026-02-05,N,Campbell,Drexel,81,60,1
2026-02-05,N,UNC Wilmington,William & Mary,78,85,0
2026-02-05,N,Charleston,North Carolina A&T,78,62,1
2026-02-05,N,Hampton,Elon,87,79,1
2026-02-05,N,Chattanooga,Mercer,79,75,1
2026-02-05,N,Bellarmine,Stetson,92,71,1
2026-02-05,N,West Georgia,North Florida,73,81,0
2026-02-05,N,Queens University,Jacksonville,93,84,1
2026-02-05,N,Eastern Kentucky,Florida Gulf Coast,76,74,1
2026-02-05,N,Michigan,Penn State,110,69,1
2026-02-05,N,Maine,Vermont,76,70,1
2026-02-05,N,UMBC,Binghamton,79,62,1
2026-02-05,N,Bryant,UAlbany,63,65,0
2026-02-04,N,New Mexico,Utah State,66,86,0
2026-02-04,N,Oregon State,Washington State,74,64,1
2026-02-04,N,Washington,Iowa,74,84,0
2026-02-04,N,Portland,Gonzaga,87,80,1
2026-02-04,N,Stanford,Clemson,64,66,0
2026-02-04,N,Pacific,Santa Clara,56,71,0
2026-02-04,N,Saint Mary's,San Diego,87,60,1
2026-02-04,N,Seattle U,Pepperdine,83,81,1
2026-02-04,N,San Francisco,Loyola Marymount,75,84,0
2026-02-04,N,Illinois,Northwestern,84,44,1
2026-02-04,N,Oklahoma State,BYU,99,92,1
2026-02-04,N,Utah,Arizona State,63,71,0
2026-02-04,N,Kentucky,Oklahoma,94,78,1
2026-02-04,N,Austin Peay,Lipscomb,87,76,1
2026-02-04,N,Rice,North Texas,86,83,1
2026-02-04,N,Baylor,Colorado,86,67,1
2026-02-04,N,South Carolina State,Maryland Eastern Shore,63,54,1
2026-02-04,N,California,Georgia Tech,90,85,1
2026-02-04,N,Kansas City,South Dakota,75,82,0
2026-02-04,N,Milwaukee,Detroit Mercy,63,76,0
2026-02-04,N,Northwestern State,East Texas A&M,68,74,0
2026-02-04,N,Wichita State,Charlotte,74,64,1
2026-02-04,N,Grambling,Arkansas-Pine Bluff,64,67,0
2026-02-04,N,Georgetown,Creighton,76,68,1
2026-02-04,N,Central Arkansas,North Alabama,81,60,1
2026-02-04,N,Middle Tennessee,Florida International,84,88,0
2026-02-04,N,Sam Houston,UTEP,70,66,1
2026-02-04,N,Louisiana Tech,New Mexico State,63,72,0
2026-02-04,N,Houston,UCF,79,55,1
2026-02-04,N,Minnesota,Michigan State,76,73,1
2026-02-04,N,Louisville,Notre Dame,76,65,1
2026-02-04,N,American University,Bucknell,59,60,0
2026-02-04,N,Saint Joseph's,George Washington,76,73,1
2026-02-04,N,George Mason,Duquesne,65,71,0
2026-02-04,N,South Florida,UTSA,109,88,1
2026-02-04,N,Florida Atlantic,Tulsa,76,78,0
2026-02-04,N,Colgate,Army,69,55,1
2026-02-04,N,Radford,Winthrop,78,80,0
2026-02-04,N,Gardner-Webb,Longwood,66,86,0
2026-02-04,N,High Point,Charleston Southern,80,55,1
2026-02-04,N,Providence,Butler,97,87,1
2026-02-04,N,Loyola Maryland,Lehigh,89,84,1
2026-02-04,N,Lafayette,Navy,50,65,0
2026-02-04,N,South Dakota State,St. Thomas-Minnesota,62,77,0
2026-02-04,N,Purdue Fort Wayne,Youngstown State,61,90,0
2026-02-04,N,Cleveland State,Oakland,91,78,1
2026-02-04,N,Robert Morris,Wright State,72,66,1
2026-02-04,N,Northern Kentucky,Green Bay,84,87,0
2026-02-04,N,East Tennessee State,Furman,75,71,1
2026-02-04,N,Old Dominion,UL Monroe,79,85,0
2026-02-04,N,Marshall,Southern Miss,81,77,1
2026-02-04,N,James Madison,Louisiana,61,64,0
2026-02-04,N,Georgia State,Troy,63,74,0
2026-02-04,N,Georgia Southern,Texas State,71,77,0
2026-02-04,N,Coastal Carolina,Arkansas State,66,70,0
2026-02-04,N,Alabama,Texas A&M,100,97,1
2026-02-04,N,Delaware,Liberty,69,75,0
2026-02-04,N,UNC Asheville,South Carolina Upstate,76,67,1
2026-02-04,N,Villanova,Seton Hall,72,60,1
2026-02-04,N,App State,South Alabama,65,57,1
2026-02-04,N,VMI,Wofford,67,81,0
2026-02-04,N,UNC Greensboro,Western Carolina,81,78,1
2026-02-03,N,Fresno State,UNLV,98,96,1
2026-02-03,N,San Diego State,Wyoming,72,63,1
2026-02-03,N,USC,Indiana,81,75,1
2026-02-03,N,UCLA,Rutgers,98,66,1
2026-02-03,N,Virginia,Pittsburgh,67,47,1
2026-02-03,N,Davidson,Saint Louis,82,91,0
2026-02-03,N,Belmont,Drake,103,90,1
2026-02-03,N,Boise State,Nevada,91,87,1
2026-02-03,N,SMU,NC State,83,84,0
2026-02-03,N,Grand Canyon,Air Force,81,57,1
2026-02-03,N,Lindenwood,SIU Edwardsville,72,78,0
2026-02-03,N,UT Martin,Little Rock,55,52,1
2026-02-03,N,DePaul,St. John's,56,68,0
2026-02-03,N,Evansville,Indiana State,63,84,0
2026-02-03,N,Murray State,UIC,81,74,1
2026-02-03,N,Bradley,Valparaiso,72,65,1
2026-02-03,N,Loyola Chicago,La Salle,71,61,1
2026-02-03,N,UConn,Xavier,92,60,1
2026-02-03,N,Duke,Boston College,67,49,1
2026-02-03,N,Tennessee,Ole Miss,84,66,1
2026-02-03,N,Illinois State,Southern Illinois,50,54,0
2026-02-03,N,Fordham,VCU,59,63,0
2026-02-03,N,Dayton,St. Bonaventure,72,70,1
2026-02-03,N,Ohio,Western Michigan,91,71,1
2026-02-03,N,Toledo,Kent State,72,75,0
2026-02-03,N,Massachusetts,Central Michigan,95,89,1
2026-02-03,N,Bowling Green,Ball State,77,52,1
2026-02-03,N,Texas,South Carolina,84,75,1
2026-02-03,N,Buffalo,Miami (OH),71,73,0
2026-02-03,N,Eastern Michigan,Akron,64,66,0
2026-02-03,N,Niagara,Canisius,65,56,1
