Date,Type,Team,Opp,Points_For,Points_Against,Win
2008-01-21,conf,Stony Brook,Vermont,62,72,0
2008-01-21,nc,Florida Gulf Coast,DePaul,60,92,0
2008-01-21,conf,Hartford,Maine,76,71,1
2008-01-21,conf,Alcorn St.,Arkansas Pine Bluff,68,74,0
2008-01-21,conf,Florida A&M,Coppin St.,63,48,1
2008-01-21,conf,North Carolina A&T,Delaware St.,63,61,1
2008-01-21,conf,Saint Peter's,Fairfield,64,70,0
2008-01-21,conf,San Francisco,Gonzaga,64,72,0
2008-01-21,conf,Charleston Southern,High Point,47,73,0
2008-01-21,conf,Texas Southern,Jackson St.,57,69,0
2008-01-21,conf,Coastal Carolina,Liberty,59,78,0
2008-01-21,conf,Niagara,Marist,65,84,0
2008-01-21,conf,Norfolk St.,Maryland Eastern Shore,84,65,1
2008-01-21,conf,Southern,Mississippi Valley St.,58,61,0
2008-01-21,conf,Bethune Cookman,Morgan St.,50,59,0
2008-01-21,conf,San Diego,Portland,64,61,1
2008-01-21,conf,Iona,Rider,63,68,0
2008-01-21,conf,Pepperdine,Santa Clara,86,101,0
2008-01-21,conf,Canisius,Siena,49,77,0
2008-01-21,conf,Howard,South Carolina St.,58,60,0
2008-01-21,conf,Loyola Marymount,Saint Mary's,55,87,0
2008-01-21,conf,Davidson,Western Carolina,82,67,1
2008-01-21,nc,Hampton,Winston Salem St.,64,62,1
2008-01-21,conf,Prairie View A&M,Grambling St.,76,69,1
2008-01-22,nc,Presbyterian,Auburn,65,78,0
2008-01-22,conf,Tennessee,Kentucky,66,72,0
2008-01-22,conf,UMBC,Boston University,62,40,1
2008-01-22,conf,Drake,Creighton,68,60,1
2008-01-22,conf,Utah,New Mexico,67,77,0
2008-01-22,conf,Illinois,Ohio St.,58,64,0
2008-01-22,conf,Wake Forest,Clemson,75,80,0
2008-01-22,conf,Michigan,Wisconsin,61,64,0
2008-01-22,conf,Colorado St.,Air Force,59,75,0
2008-01-22,nc,Cal St. Northridge,Chicago St.,75,83,0
2008-01-22,conf,Toledo,Eastern Michigan,44,68,0
2008-01-22,conf,Ball St.,Northern Illinois,58,60,0
2008-01-22,conf,Central Michigan,Western Michigan,52,72,0
2008-01-22,nc,North Carolina Central,Utah Valley,52,68,0
2008-01-23,conf,East Carolina,UAB,59,77,0
2008-01-23,conf,Kansas St.,Colorado,72,56,1
2008-01-23,conf,Virginia,Florida St.,67,69,0
2008-01-23,conf,Louisville,South Florida,80,60,1
2008-01-23,conf,Illinois St.,Bradley,75,76,0
2008-01-23,conf,Iowa,Indiana,43,65,0
2008-01-23,conf,Navy,Holy Cross,85,74,1
2008-01-23,conf,Georgia St.,Towson,57,58,0
2008-01-23,conf,Georgia Tech,North Carolina St.,77,74,1
2008-01-23,nc,Maryland Eastern Shore,Dartmouth,62,86,0
2008-01-23,conf,Villanova,Rutgers,68,80,0
2008-01-23,conf,Miami OH,Bowling Green,52,55,0
2008-01-23,conf,Memphis,Tulsa,56,41,1
2008-01-23,conf,Purdue,Penn St.,64,42,1
2008-01-23,nc,Penn,Temple,64,80,0
2008-01-23,conf,George Washington,Rhode Island,70,81,0
2008-01-23,conf,Houston,Rice,69,60,1
2008-01-23,conf,Baylor,Texas A&M,116,110,1
2008-01-23,conf,UTSA,UT Arlington,50,56,0
2008-01-23,conf,San Diego St.,BYU,56,59,0
2008-01-23,conf,Delaware,James Madison,66,65,1
2008-01-23,nc,West Virginia,Marshall,66,64,1
2008-01-23,conf,Evansville,Indiana St.,42,72,0
2008-01-23,nc,Cal St. Bakersfield,Long Beach St.,80,77,1
2008-01-23,conf,Bucknell,Lafayette,68,80,0
2008-01-23,conf,American,Army,66,53,1
2008-01-23,conf,Northeastern,UNC Wilmington,69,77,0
2008-01-23,conf,Maine,Albany,81,70,1
2008-01-23,conf,Ohio,Buffalo,68,59,1
2008-01-23,conf,UTEP,UCF,80,109,0
2008-01-23,conf,Connecticut,Cincinnati,84,83,1
2008-01-23,conf,William & Mary,Drexel,73,72,1
2008-01-23,conf,St. Bonaventure,Duquesne,67,83,0
2008-01-23,conf,UC Riverside,Cal St. Fullerton,61,72,0
2008-01-23,conf,Old Dominion,George Mason,53,86,0
2008-01-23,conf,VCU,Hofstra,82,65,1
2008-01-23,conf,Iowa St.,Kansas,59,83,0
2008-01-23,conf,Akron,Kent St.,69,75,0
2008-01-23,conf,Charlotte,La Salle,84,78,1
2008-01-23,conf,Colgate,Lehigh,60,63,0
2008-01-23,conf,Northwestern St.,McNeese St.,74,85,0
2008-01-23,conf,North Carolina,Miami FL,98,82,1
2008-01-23,conf,Radford,UNC Asheville,63,82,0
2008-01-23,conf,Wyoming,UNLV,71,78,0
2008-01-23,conf,Western Kentucky,New Orleans,73,55,1
2008-01-23,conf,Florida,South Carolina,73,71,1
2008-01-23,conf,Pittsburgh,St. John's,81,57,1
2008-01-23,conf,Massachusetts,Saint Joseph's,77,81,0
2008-01-23,conf,Southern Illinois,Missouri St.,62,63,0
2008-01-23,conf,Missouri,Texas Tech,84,92,0
2008-01-23,conf,SMU,Tulane,52,67,0
2008-01-23,conf,Sacramento St.,Weber St.,56,69,0
2008-01-23,conf,Northern Iowa,Wichita St.,65,58,1
2008-01-23,conf,VMI,Winthrop,41,85,0
2008-01-24,conf,Louisiana Lafayette,South Alabama,60,66,0
2008-01-24,conf,Washington,Arizona St.,72,61,1
2008-01-24,conf,Washington St.,Arizona,64,76,0
2008-01-24,conf,UC Davis,Cal Poly,67,79,0
2008-01-24,conf,Stony Brook,Hartford,81,83,0
2008-01-24,conf,Austin Peay,Jacksonville St.,73,62,1
2008-01-24,conf,Hawaii,Boise St.,80,95,0
2008-01-24,conf,San Jose St.,Idaho,63,74,0
2008-01-24,conf,Michigan St.,Northwestern,78,62,1
2008-01-24,conf,Oakland,IUPUI,69,82,0
2008-01-24,conf,Tennessee Tech,Murray St.,67,81,0
2008-01-24,conf,Oral Roberts,UMKC,75,47,1
2008-01-24,conf,Eastern Washington,Montana,61,80,0
2008-01-24,conf,Binghamton,New Hampshire,67,58,1
2008-01-24,conf,Nevada,New Mexico St.,87,78,1
2008-01-24,conf,USC,Oregon St.,68,44,1
2008-01-24,conf,Appalachian St.,Furman,84,66,1
2008-01-24,conf,UNC Greensboro,College of Charleston,88,71,1
2008-01-24,conf,Centenary,Southern Utah,79,82,0
2008-01-24,conf,Duke,Virginia Tech,81,64,1
2008-01-24,conf,Youngstown St.,Milwaukee,69,76,0
2008-01-24,conf,Wofford,Georgia Southern,86,79,1
2008-01-24,conf,Marist,Iona,59,50,1
2008-01-24,conf,Texas A&M Corpus Chris,Texas St.,82,69,1
2008-01-24,conf,Belmont,Kennesaw St.,79,81,0
2008-01-24,conf,FIU,Arkansas St.,59,68,0
2008-01-24,conf,Loyola Chicago,Butler,50,63,0
2008-01-24,conf,Florida Gulf Coast,Campbell,78,73,1
2008-01-24,conf,Lamar,Central Arkansas,89,86,1
2008-01-24,conf,Denver,Florida Atlantic,68,70,0
2008-01-24,conf,Stetson,Gardner Webb,50,55,0
2008-01-24,nc,Longwood,High Point,54,68,0
2008-01-24,conf,Utah St.,Louisiana Tech,71,61,1
2008-01-24,conf,Siena,Loyola MD,56,85,0
2008-01-24,conf,Lipscomb,Mercer,82,84,0
2008-01-24,conf,Middle Tennessee,Louisiana Monroe,69,82,0
2008-01-24,conf,Montana St.,Northern Colorado,70,67,1
2008-01-24,conf,UCLA,Oregon,80,75,1
2008-01-24,conf,Seton Hall,Providence,88,75,1
2008-01-24,conf,Manhattan,Rider,80,93,0
2008-01-24,conf,Central Connecticut,Robert Morris,73,84,0
2008-01-24,conf,LIU Brooklyn,Sacred Heart,76,77,0
2008-01-24,conf,Stephen F. Austin,Sam Houston St.,56,58,0
2008-01-24,conf,Tennessee Martin,Samford,61,43,1
2008-01-24,conf,Pacific,UC Santa Barbara,71,58,1
2008-01-24,conf,Morehead St.,Southeast Missouri St.,82,78,1
2008-01-24,conf,St. Francis NY,St. Francis PA,84,92,0
2008-01-24,conf,Eastern Kentucky,Tennessee St.,65,63,1
2008-01-24,conf,Davidson,The Citadel,87,70,1
2008-01-24,conf,Little Rock,Troy,63,61,1
2008-01-24,conf,Illinois Chicago,Valparaiso,56,60,0
2008-01-24,conf,Mount St. Mary's,Wagner,70,74,0
2008-01-24,conf,Fort Wayne,Western Illinois,50,65,0
2008-01-24,conf,Elon,Western Carolina,60,72,0
2008-01-24,conf,Cleveland St.,Green Bay,50,59,0
2008-01-24,conf,Dayton,Xavier,43,69,0
2008-01-25,conf,Vermont,Boston University,70,57,1
2008-01-25,conf,East Tennessee St.,Jacksonville,83,77,1
2008-01-25,conf,Sacramento St.,Idaho St.,63,86,0
2008-01-25,conf,Canisius,Fairfield,51,70,0
2008-01-25,conf,Fairleigh Dickinson,Monmouth,70,66,1
2008-01-25,conf,South Dakota St.,North Dakota St.,63,90,0
2008-01-25,conf,USC Upstate,North Florida,53,52,1
2008-01-25,nc,Cal St. Bakersfield,Portland,63,73,0
2008-01-25,conf,Niagara,Saint Peter's,79,59,1
2008-01-25,conf,Northern Arizona,Weber St.,69,56,1
2008-01-26,conf,Washington St.,Arizona St.,56,55,1
2008-01-26,conf,Washington,Arizona,69,84,0
2008-01-26,conf,UNLV,San Diego St.,72,69,1
2008-01-26,conf,Stanford,California,82,77,1
2008-01-26,conf,Missouri,Colorado,66,62,1
2008-01-26,conf,Holy Cross,American,66,64,1
2008-01-26,conf,Morgan St.,Howard,69,51,1
2008-01-26,conf,Georgia St.,Delaware,54,53,1
2008-01-26,conf,Maryland Eastern Shore,Florida A&M,62,72,0
2008-01-26,conf,North Carolina St.,Florida St.,69,66,1
2008-01-26,conf,Tennessee Martin,Jacksonville St.,81,70,1
2008-01-26,conf,Hawaii,Idaho,58,53,1
2008-01-26,conf,Creighton,Southern Illinois,44,48,0
2008-01-26,nc,Connecticut,Indiana,68,63,1
2008-01-26,conf,Fort Wayne,IUPUI,59,77,0
2008-01-26,conf,Southeast Missouri St.,Murray St.,85,86,0
2008-01-26,conf,South Carolina,Kentucky,70,78,0
2008-01-26,conf,St. John's,Louisville,57,67,0
2008-01-26,conf,Arkansas,LSU,68,52,1
2008-01-26,conf,Virginia Tech,Boston College,81,73,1
2008-01-26,conf,Hofstra,Northeastern,70,65,1
2008-01-26,conf,James Madison,Towson,64,73,0
2008-01-26,conf,Centenary,UMKC,73,76,0
2008-01-26,conf,Eastern Washington,Montana St.,69,74,0
2008-01-26,conf,Tulane,East Carolina,72,56,1
2008-01-26,conf,Utah St.,New Mexico St.,70,100,0
2008-01-26,conf,Cornell,Columbia,72,54,1
2008-01-26,conf,Rhode Island,St. Bonaventure,89,77,1
2008-01-26,conf,Eastern Michigan,Miami OH,52,65,0
2008-01-26,conf,Minnesota,Ohio St.,60,76,0
2008-01-26,conf,Ball St.,Ohio,59,61,0
2008-01-26,conf,Texas A&M,Oklahoma St.,59,56,1
2008-01-26,conf,UCLA,Oregon St.,85,62,1
2008-01-26,conf,Saint Joseph's,Temple,68,67,1
2008-01-26,conf,Rutgers,Pittsburgh,77,64,1
2008-01-26,conf,Notre Dame,Villanova,90,80,1
2008-01-26,conf,Yale,Brown,68,77,0
2008-01-26,conf,Davidson,College of Charleston,70,58,1
2008-01-26,nc,Gonzaga,Memphis,73,81,0
2008-01-26,conf,Appalachian St.,Chattanooga,77,89,0
2008-01-26,conf,Oklahoma,Baylor,77,71,1
2008-01-26,conf,Marshall,Houston,58,71,0
2008-01-26,conf,Texas Tech,Texas,47,73,0
2008-01-26,conf,New Mexico,BYU,66,83,0
2008-01-26,conf,Oral Roberts,Southern Utah,80,75,1
2008-01-26,conf,TCU,Utah,58,74,0
2008-01-26,conf,Dayton,Richmond,63,80,0
2008-01-26,conf,DePaul,Marquette,71,79,0
2008-01-26,conf,Cleveland St.,Milwaukee,71,79,0
2008-01-26,conf,Georgetown,West Virginia,58,57,1
2008-01-26,conf,San Jose St.,Fresno St.,58,75,0
2008-01-26,conf,Furman,Georgia Southern,53,62,0
2008-01-26,conf,UC Riverside,UC Irvine,53,67,0
2008-01-26,conf,Santa Clara,San Diego,51,53,0
2008-01-26,conf,Auburn,Alabama,77,97,0
2008-01-26,conf,Lipscomb,Kennesaw St.,72,79,0
2008-01-26,conf,Missouri St.,Evansville,65,84,0
2008-01-26,conf,Mississippi,Mississippi St.,68,88,0
2008-01-26,conf,George Mason,UNC Wilmington,58,61,0
2008-01-26,conf,UT Arlington,Texas A&M Corpus Chris,57,55,1
2008-01-26,conf,Alabama St.,Alcorn St.,76,71,1
2008-01-26,conf,Delaware St.,Bethune Cookman,69,66,1
2008-01-26,conf,Colgate,Bucknell,61,65,0
2008-01-26,conf,Illinois Chicago,Butler,57,73,0
2008-01-26,conf,Stetson,Campbell,57,52,1
2008-01-26,conf,McNeese St.,Central Arkansas,43,57,0
2008-01-26,conf,Akron,Central Michigan,64,65,0
2008-01-26,conf,UNC Asheville,Charleston Southern,86,73,1
2008-01-26,conf,Wright St.,Detroit,66,57,1
2008-01-26,conf,Northern Iowa,Drake,54,58,0
2008-01-26,conf,George Washington,Duquesne,67,92,0
2008-01-26,conf,Morehead St.,Eastern Illinois,65,66,0
2008-01-26,conf,Florida Gulf Coast,Gardner Webb,87,80,1
2008-01-26,conf,Coppin St.,Hampton,54,56,0
2008-01-26,conf,Penn St.,Iowa,49,64,0
2008-01-26,conf,Grambling St.,Jackson St.,78,69,1
2008-01-26,conf,Nebraska,Kansas,49,84,0
2008-01-26,conf,Iowa St.,Kansas St.,57,82,0
2008-01-26,conf,Saint Louis,La Salle,81,74,1
2008-01-26,conf,Lafayette,Lehigh,55,60,0
2008-01-26,conf,High Point,Liberty,51,55,0
2008-01-26,conf,Mount St. Mary's,LIU Brooklyn,80,66,1
2008-01-26,conf,Nevada,Louisiana Tech,83,70,1
2008-01-26,conf,Loyola MD,Manhattan,79,60,1
2008-01-26,conf,Belmont,Mercer,93,82,1
2008-01-26,conf,Fordham,Charlotte,60,74,0
2008-01-26,conf,Southeastern Louisiana,Nicholls St.,80,66,1
2008-01-26,nc,Winston Salem St.,North Carolina A&T,56,75,0
2008-01-26,conf,South Carolina St.,Norfolk St.,71,97,0
2008-01-26,conf,Montana,Northern Colorado,71,60,1
2008-01-26,conf,Long Beach St.,Cal St. Northridge,61,100,0
2008-01-26,conf,Lamar,Northwestern St.,91,82,1
2008-01-26,conf,USC,Oregon,95,86,1
2008-01-26,conf,Loyola Marymount,Pepperdine,64,87,0
2008-01-26,conf,Arkansas Pine Bluff,Prairie View A&M,75,68,1
2008-01-26,conf,Wisconsin,Purdue,56,60,0
2008-01-26,conf,St. Francis NY,Robert Morris,78,83,0
2008-01-26,conf,Quinnipiac,Sacred Heart,74,75,0
2008-01-26,conf,Austin Peay,Samford,49,63,0
2008-01-26,conf,Saint Mary's,San Francisco,79,57,1
2008-01-26,conf,UC Davis,UC Santa Barbara,45,60,0
2008-01-26,conf,UCF,SMU,67,69,0
2008-01-26,conf,Rice,Southern Miss,53,71,0
2008-01-26,conf,Alabama A&M,Southern,49,65,0
2008-01-26,conf,Central Connecticut,St. Francis PA,72,73,0
2008-01-26,conf,Georgia,Tennessee,69,85,0
2008-01-26,conf,Tennessee St.,Tennessee Tech,73,72,1
2008-01-26,conf,Texas St.,UTSA,79,73,1
2008-01-26,conf,Tulsa,UTEP,61,65,0
2008-01-26,conf,Mississippi Valley St.,Texas Southern,98,66,1
2008-01-26,conf,UNC Greensboro,The Citadel,74,63,1
2008-01-26,conf,Buffalo,Toledo,63,76,0
2008-01-26,conf,Drexel,VCU,62,76,0
2008-01-26,conf,Loyola Chicago,Valparaiso,65,63,1
2008-01-26,conf,Oakland,Western Illinois,85,71,1
2008-01-26,conf,Bradley,Wichita St.,63,54,1
2008-01-26,conf,Old Dominion,William & Mary,72,59,1
2008-01-26,conf,Coastal Carolina,Winthrop,43,65,0
2008-01-26,conf,Youngstown St.,Green Bay,58,66,0
2008-01-26,conf,Western Carolina,Wofford,73,83,0
2008-01-26,conf,Colorado St.,Wyoming,58,73,0
2008-01-26,nc,UT Rio Grande Valley,NJIT,54,42,1
2008-01-27,conf,Denver,South Alabama,33,71,0
2008-01-27,conf,Vanderbilt,Florida,64,86,0
2008-01-27,conf,Arkansas St.,Western Kentucky,68,77,0
2008-01-27,conf,Xavier,Massachusetts,77,65,1
2008-01-27,conf,Duke,Maryland,93,84,1
2008-01-27,conf,Michigan,Michigan St.,62,77,0
2008-01-27,conf,Hartford,New Hampshire,59,74,0
2008-01-27,conf,Wagner,Fairleigh Dickinson,71,67,1
2008-01-27,conf,Providence,Syracuse,64,71,0
2008-01-27,conf,Northern Illinois,Bowling Green,59,63,0
2008-01-27,conf,Georgia Tech,Virginia,92,82,1
2008-01-27,conf,Northern Arizona,Idaho St.,67,69,0
2008-01-27,conf,Binghamton,Maine,69,58,1
2008-01-27,conf,Siena,Iona,64,51,1
2008-01-27,conf,Northwestern,Illinois,37,70,0
2008-01-27,conf,Florida Atlantic,Little Rock,76,80,0
2008-01-27,conf,North Florida,East Tennessee St.,68,92,0
2008-01-27,conf,Niagara,Fairfield,73,61,1
2008-01-27,conf,New Orleans,FIU,62,75,0
2008-01-27,conf,Indiana St.,Illinois St.,62,65,0
2008-01-27,conf,Western Michigan,Kent St.,58,67,0
2008-01-27,conf,Canisius,Marist,44,66,0
2008-01-27,conf,Clemson,Miami FL,72,75,0
2008-01-27,conf,North Texas,Middle Tennessee,60,69,0
2008-01-27,conf,Army,Navy,69,67,1
2008-01-27,conf,Cincinnati,Seton Hall,61,64,0
2008-01-27,conf,Rider,Saint Peter's,76,67,1
2008-01-27,conf,Louisiana Lafayette,Troy,87,66,1
2008-01-27,conf,Jacksonville,USC Upstate,68,51,1
2008-01-28,conf,Louisville,Connecticut,67,69,0
2008-01-28,conf,Coppin St.,Howard,69,73,0
2008-01-28,conf,Delaware St.,Florida A&M,68,70,0
2008-01-28,conf,Oklahoma St.,Oklahoma,61,64,0
2008-01-28,conf,Boise St.,Fresno St.,90,89,1
2008-01-28,conf,Cal Poly,Pacific,69,64,1
2008-01-28,conf,Saint Mary's,San Diego,55,63,0
2008-01-28,conf,UNC Asheville,Coastal Carolina,56,52,1
2008-01-28,conf,Alabama A&M,Alcorn St.,72,68,1
2008-01-28,conf,Elon,Appalachian St.,52,56,0
2008-01-28,conf,Maryland Eastern Shore,Bethune Cookman,54,63,0
2008-01-28,conf,Winthrop,Charleston Southern,81,64,1
2008-01-28,nc,UT Rio Grande Valley,Chicago St.,85,76,1
2008-01-28,conf,Portland,Gonzaga,41,79,0
2008-01-28,conf,Morgan St.,Hampton,64,57,1
2008-01-28,nc,Longwood,Hofstra,60,75,0
2008-01-28,conf,South Carolina St.,North Carolina A&T,77,82,0
2008-01-28,nc,Winston Salem St.,Norfolk St.,67,82,0
2008-01-28,conf,Mississippi Valley St.,Prairie View A&M,53,55,0
2008-01-28,conf,High Point,Radford,70,68,1
2008-01-28,conf,Santa Clara,San Francisco,66,48,1
2008-01-28,conf,Alabama St.,Southern,59,44,1
2008-01-28,conf,Arkansas Pine Bluff,Texas Southern,73,58,1
2008-01-28,conf,Liberty,VMI,87,81,1
2008-01-28,conf,Georgia Southern,Western Carolina,69,58,1
2008-01-28,conf,College of Charleston,Wofford,66,67,0
2008-01-29,nc,Cal St. Bakersfield,San Jose St.,56,71,0
2008-01-29,conf,San Diego St.,Colorado St.,83,82,1
2008-01-29,conf,Colorado,Iowa St.,41,57,0
2008-01-29,conf,Evansville,Southern Illinois,39,59,0
2008-01-29,conf,Samford,Murray St.,34,62,0
2008-01-29,conf,Miami FL,Wake Forest,68,70,0
2008-01-29,conf,Central Michigan,Ohio,47,62,0
2008-01-29,conf,Ohio St.,Penn St.,68,56,1
2008-01-29,conf,Florida St.,Virginia Tech,80,89,0
2008-01-29,conf,South Florida,Marquette,54,62,0
2008-01-29,conf,Tennessee,Alabama,93,86,1
2008-01-29,nc,Savannah St.,Kennesaw St.,77,79,0
2008-01-29,conf,Western Michigan,Buffalo,100,90,1
2008-01-29,conf,VCU,George Mason,51,63,0
2008-01-29,conf,Tennessee Tech,Morehead St.,68,80,0
2008-01-29,conf,Austin Peay,Southeast Missouri St.,116,121,0
2008-01-29,conf,Eastern Kentucky,Tennessee Martin,74,60,1
2008-01-29,conf,Jacksonville St.,Tennessee St.,77,88,0
2008-01-29,conf,Missouri St.,Wichita St.,62,70,0
2008-01-29,nc,Loyola MD,NJIT,72,54,1
2008-01-30,conf,LSU,Auburn,81,80,1
2008-01-30,conf,Mississippi St.,Arkansas,58,78,0
2008-01-30,conf,UC Santa Barbara,UC Riverside,64,53,1
2008-01-30,conf,Vermont,Hartford,81,76,1
2008-01-30,conf,Navy,American,77,66,1
2008-01-30,conf,Saint Joseph's,George Washington,61,59,1
2008-01-30,conf,Northeastern,Delaware,53,49,1
2008-01-30,conf,Indiana St.,Bradley,44,63,0
2008-01-30,nc,UT Rio Grande Valley,Northwestern,59,68,0
2008-01-30,conf,Hofstra,Towson,51,60,0
2008-01-30,conf,Virginia,Maryland,75,85,0
2008-01-30,conf,Illinois,Michigan St.,41,51,0
2008-01-30,conf,Nebraska,Missouri,66,62,1
2008-01-30,conf,Vanderbilt,Mississippi,58,74,0
2008-01-30,conf,Seton Hall,Rutgers,84,71,1
2008-01-30,conf,Villanova,Pittsburgh,57,69,0
2008-01-30,conf,Richmond,Rhode Island,64,78,0
2008-01-30,conf,The Citadel,Furman,51,53,0
2008-01-30,conf,Texas,Texas A&M,63,80,0
2008-01-30,conf,Memphis,Houston,89,77,1
2008-01-30,conf,Wyoming,Utah,69,64,1
2008-01-30,conf,William & Mary,James Madison,70,67,1
2008-01-30,conf,Tulsa,Marshall,65,72,0
2008-01-30,conf,Cincinnati,West Virginia,62,39,1
2008-01-30,conf,UNC Wilmington,Old Dominion,68,65,1
2008-01-30,conf,Syracuse,DePaul,60,55,1
2008-01-30,conf,Boston University,Maine,56,49,1
2008-01-30,conf,Army,Lafayette,58,83,0
2008-01-30,conf,BYU,Air Force,69,53,1
2008-01-30,conf,Toledo,Akron,52,68,0
2008-01-30,conf,Bowling Green,Ball St.,63,53,1
2008-01-30,conf,Lehigh,Bucknell,56,54,1
2008-01-30,conf,UAB,UCF,88,81,1
2008-01-30,conf,Holy Cross,Colgate,46,58,0
2008-01-30,nc,North Carolina Central,Coppin St.,67,65,1
2008-01-30,conf,Wofford,Davidson,65,78,0
2008-01-30,conf,Saint Louis,Dayton,36,63,0
2008-01-30,conf,Creighton,Drake,65,75,0
2008-01-30,conf,Massachusetts,Duquesne,94,80,1
2008-01-30,conf,Kent St.,Eastern Michigan,77,67,1
2008-01-30,conf,New Orleans,Florida Atlantic,72,82,0
2008-01-30,conf,Drexel,Georgia St.,58,64,0
2008-01-30,conf,Kansas,Kansas St.,75,84,0
2008-01-30,conf,St. Bonaventure,La Salle,61,84,0
2008-01-30,conf,Iona,Manhattan,62,60,1
2008-01-30,conf,Rider,Marist,79,65,1
2008-01-30,conf,Albany,UMBC,65,69,0
2008-01-30,conf,Miami OH,Northern Illinois,66,51,1
2008-01-30,conf,Illinois St.,Northern Iowa,61,69,0
2008-01-30,conf,Iowa,Purdue,50,51,0
2008-01-30,conf,UT Arlington,Sam Houston St.,57,73,0
2008-01-30,conf,Georgia,South Carolina,56,62,0
2008-01-30,conf,Georgetown,St. John's,74,42,1
2008-01-30,conf,Texas St.,Stephen F. Austin,63,81,0
2008-01-30,conf,New Hampshire,Stony Brook,68,60,1
2008-01-30,conf,UNLV,TCU,70,58,1
2008-01-30,conf,Southern Miss,UTEP,79,90,0
2008-01-30,nc,Arkansas St.,Utah Valley,57,72,0
2008-01-31,conf,Arizona St.,UCLA,51,84,0
2008-01-31,conf,Arizona,USC,80,69,1
2008-01-31,conf,Eastern Illinois,Jacksonville St.,72,67,1
2008-01-31,conf,Belmont,Stetson,83,75,1
2008-01-31,conf,New Mexico St.,Hawaii,71,94,0
2008-01-31,conf,Cleveland St.,Illinois Chicago,68,74,0
2008-01-31,conf,Southern Utah,IUPUI,66,88,0
2008-01-31,conf,Providence,Notre Dame,74,81,0
2008-01-31,conf,Little Rock,Western Kentucky,47,71,0
2008-01-31,conf,St. Francis NY,Mount St. Mary's,60,97,0
2008-01-31,conf,Minnesota,Michigan,77,65,1
2008-01-31,conf,North Carolina St.,Duke,72,92,0
2008-01-31,conf,Boston College,North Carolina,69,91,0
2008-01-31,conf,Sacred Heart,Fairleigh Dickinson,92,81,1
2008-01-31,conf,Georgia Southern,Chattanooga,91,96,0
2008-01-31,conf,South Alabama,North Texas,68,70,0
2008-01-31,conf,Stanford,Washington,65,51,1
2008-01-31,conf,California,Washington St.,69,64,1
2008-01-31,conf,Indiana,Wisconsin,49,62,0
2008-01-31,conf,Campbell,Jacksonville,66,77,0
2008-01-31,conf,Cal St. Fullerton,Long Beach St.,91,75,1
2008-01-31,conf,Middle Tennessee,Louisiana Lafayette,57,51,1
2008-01-31,conf,Montana St.,Eastern Washington,64,57,1
2008-01-31,conf,Lipscomb,Florida Gulf Coast,70,56,1
2008-01-31,conf,Murray St.,Austin Peay,87,92,0
2008-01-31,conf,FIU,Denver,50,64,0
2008-01-31,conf,Milwaukee,Detroit,61,72,0
2008-01-31,conf,Temple,Fordham,58,50,1
2008-01-31,conf,Youngstown St.,Loyola Chicago,68,69,0
2008-01-31,conf,Robert Morris,Monmouth,61,60,1
2008-01-31,conf,Fresno St.,Nevada,67,79,0
2008-01-31,conf,Gardner Webb,North Florida,75,61,1
2008-01-31,conf,Northern Arizona,Northern Colorado,77,80,0
2008-01-31,conf,UC Irvine,Cal St. Northridge,64,69,0
2008-01-31,conf,Nicholls St.,Northwestern St.,67,70,0
2008-01-31,conf,North Dakota St.,Oakland,74,77,0
2008-01-31,conf,Montana,Portland St.,68,70,0
2008-01-31,conf,St. Francis PA,Quinnipiac,55,73,0
2008-01-31,conf,Central Arkansas,Southeastern Louisiana,62,70,0
2008-01-31,conf,Tennessee Tech,Tennessee Martin,100,95,1
2008-01-31,conf,Samford,Tennessee St.,65,59,1
2008-01-31,conf,Louisiana Monroe,Troy,71,92,0
2008-01-31,conf,LIU Brooklyn,Wagner,65,68,0
2008-01-31,conf,Idaho St.,Weber St.,57,59,0
2008-01-31,conf,UMKC,Western Illinois,62,77,0
2008-01-31,conf,Green Bay,Wright St.,67,71,0
2008-01-31,conf,South Dakota St.,Fort Wayne,63,73,0
2008-02-01,conf,Columbia,Yale,71,58,1
2008-02-01,conf,Dartmouth,Princeton,53,57,0
2008-02-01,conf,Harvard,Penn,69,73,0
2008-02-01,conf,Cornell,Brown,75,64,1
2008-02-01,conf,Fairfield,Canisius,60,88,0
2008-02-01,conf,Mercer,East Tennessee St.,79,85,0
2008-02-01,conf,Iona,Saint Peter's,60,52,1
2008-02-01,conf,Kennesaw St.,USC Upstate,65,71,0
2008-02-02,conf,Marshall,UAB,55,74,0
2008-02-02,conf,Florida,Arkansas,61,80,0
2008-02-02,conf,Northern Colorado,Sacramento St.,70,74,0
2008-02-02,conf,New Mexico St.,San Jose St.,83,81,1
2008-02-02,conf,Arizona,UCLA,60,82,0
2008-02-02,conf,Cal Poly,UC Riverside,58,62,0
2008-02-02,conf,Arizona St.,USC,53,67,0
2008-02-02,conf,Utah,Colorado St.,67,52,1
2008-02-02,conf,Kansas,Colorado,72,59,1
2008-02-02,conf,Pittsburgh,Connecticut,53,60,0
2008-02-02,conf,Cornell,Yale,66,45,1
2008-02-02,conf,Seton Hall,Georgetown,61,73,0
2008-02-02,conf,St. John's,South Florida,72,58,1
2008-02-02,conf,Maryland,Georgia Tech,88,86,1
2008-02-02,conf,Kentucky,Georgia,63,58,1
2008-02-02,conf,Louisiana Tech,Hawaii,57,71,0
