Date,Type,Team,Opp,Points_For,Points_Against,Win
2010-01-16,conf,Radford,Charleston Southern,55,70,0
2010-01-16,conf,Notre Dame,Cincinnati,58,60,0
2010-01-17,conf,Illinois St.,Drake,59,69,0
2010-01-16,conf,Siena,Fairfield,81,73,1
2010-01-17,conf,Bowling Green,Kent St.,76,70,1
2010-01-16,conf,Canisius,Manhattan,63,61,1
2010-01-17,conf,Saint Louis,Charlotte,61,63,0
2010-01-16,conf,Idaho,Nevada,68,76,0
2010-01-16,conf,Lipscomb,North Florida,79,55,1
2010-01-16,conf,Southern Utah,Oakland,53,99,0
2010-01-16,conf,Arizona,Oregon,74,60,1
2010-01-17,conf,Northern Arizona,Portland St.,93,86,1
2010-01-16,conf,Monmouth,Robert Morris,67,78,0
2010-01-16,conf,The Citadel,Samford,51,50,1
2010-01-16,conf,UC Riverside,UC Santa Barbara,56,63,0
2010-01-17,conf,Loyola MD,Saint Peter's,43,48,0
2010-01-16,conf,Cleveland St.,Valparaiso,71,78,0
2010-01-16,conf,St. Francis NY,Wagner,60,53,1
2010-01-16,conf,Elon,Western Carolina,81,83,0
2010-01-17,conf,Kennesaw St.,USC Upstate,62,66,0
2010-01-17,conf,Montana St.,Sacramento St.,58,53,1
2010-01-18,conf,Delaware St.,Florida A&M,64,57,1
2010-01-18,conf,Syracuse,Notre Dame,84,71,1
2010-01-17,conf,Georgetown,Villanova,77,82,0
2010-01-18,nc,UNC Wilmington,Virginia,67,69,0
2010-01-18,nc,North Carolina Central,Virginia Tech,30,72,0
2010-01-17,conf,Providence,Marquette,63,93,0
2010-01-18,conf,North Florida,Jacksonville,55,62,0
2010-01-18,conf,New Hampshire,Maine,42,56,0
2010-01-17,conf,Lehigh,Army,73,55,1
2010-01-18,conf,Alcorn St.,Arkansas Pine Bluff,59,93,0
2010-01-18,conf,Maryland Eastern Shore,Bethune Cookman,51,63,0
2010-01-18,conf,Texas Southern,Jackson St.,51,44,1
2010-01-18,conf,Texas,Kansas St.,62,71,0
2010-01-18,conf,Western Kentucky,Middle Tennessee,46,47,0
2010-01-18,conf,Southern,Mississippi Valley St.,45,57,0
2010-01-18,conf,Hampton,North Carolina A&T,65,55,1
2010-01-18,conf,Howard,Norfolk St.,82,77,1
2010-01-18,conf,Coppin St.,South Carolina St.,65,87,0
2010-01-17,conf,DePaul,St. John's,47,67,0
2010-01-18,nc,Towson,Saint Joseph's,57,64,0
2010-01-18,conf,UMBC,Stony Brook,69,81,0
2010-01-18,nc,Morgan St.,Winston Salem St.,84,65,1
2010-01-18,conf,Prairie View A&M,Grambling St.,64,59,1
2010-01-19,conf,Clemson,Georgia Tech,64,66,0
2010-01-19,conf,Albany,Boston University,58,79,0
2010-01-19,nc,Longwood,Maryland,55,106,0
2010-01-18,nc,St. Francis NY,Dartmouth,64,65,0
2010-01-19,conf,Northwestern,Ohio St.,56,76,0
2010-01-19,conf,Oklahoma,Texas A&M,62,65,0
2010-01-19,conf,San Diego St.,Utah,70,68,1
2010-01-19,conf,Hartford,Vermont,66,78,0
2010-01-18,conf,Rider,Iona,59,72,0
2010-01-19,conf,Tennessee,Alabama,63,56,1
2010-01-19,conf,Purdue,Illinois,84,78,1
2010-01-19,nc,Chicago St.,Eastern Kentucky,50,74,0
2010-01-18,conf,Canisius,Fairfield,74,76,0
2010-01-19,conf,George Mason,Hofstra,90,72,1
2010-01-19,nc,Green Bay,Houston Baptist,77,66,1
2010-01-18,conf,Niagara,Marist,72,56,1
2010-01-19,conf,Boston College,Miami FL,79,75,1
2010-01-19,nc,SIU Edwardsville,Morehead St.,46,66,0
2010-01-18,conf,Manhattan,Siena,68,83,0
2010-01-19,conf,Indiana St.,Missouri St.,92,99,0
2010-01-19,conf,Northern Iowa,Wichita St.,51,60,0
2010-01-18,nc,Montana St.,Cal St. Bakersfield,61,71,0
2010-01-20,conf,Southern Miss,UAB,56,57,0
2010-01-20,conf,UNLV,Colorado St.,80,72,1
2010-01-20,conf,Old Dominion,Delaware,68,49,1
2010-01-20,conf,Nevada,Boise St.,88,82,1
2010-01-20,conf,Bradley,Southern Illinois,57,55,1
2010-01-20,conf,Auburn,LSU,84,80,1
2010-01-20,conf,Navy,Holy Cross,60,79,0
2010-01-20,conf,St. Bonaventure,Massachusetts,70,69,1
2010-01-20,conf,Northeastern,Towson,73,48,1
2010-01-20,conf,Iowa,Michigan St.,63,70,0
2010-01-20,conf,Fordham,Saint Louis,48,75,0
2010-01-20,conf,South Carolina,Mississippi,57,66,0
2010-01-20,conf,Duke,North Carolina St.,74,88,0
2010-01-20,conf,Wake Forest,North Carolina,82,69,1
2010-01-20,conf,Ohio,Bowling Green,57,65,0
2010-01-20,conf,Colorado,Oklahoma St.,78,90,0
2010-01-20,nc,Tulsa,Oral Roberts,57,52,1
2010-01-20,conf,Xavier,Temple,72,77,0
2010-01-20,nc,La Salle,Penn,76,57,1
2010-01-20,conf,Duquesne,Rhode Island,67,75,0
2010-01-20,conf,UTEP,Memphis,72,67,1
2010-01-20,conf,SMU,Rice,73,65,1
2010-01-20,conf,UCF,Houston,78,71,1
2010-01-20,conf,Wyoming,BYU,66,81,0
2010-01-20,conf,Charlotte,Richmond,71,59,1
2010-01-20,conf,Michigan,Wisconsin,48,54,0
2010-01-20,conf,Appalachian St.,Georgia Southern,65,68,0
2010-01-20,conf,Bucknell,Lafayette,57,61,0
2010-01-20,conf,Drake,Evansville,72,65,1
2010-01-20,conf,Lamar,Texas A&M Corpus Chris,64,81,0
2010-01-20,conf,New Mexico,Air Force,73,50,1
2010-01-20,conf,Miami OH,Akron,49,69,0
2010-01-20,conf,Western Michigan,Ball St.,68,75,0
2010-01-20,conf,Nicholls St.,Central Arkansas,50,64,0
2010-01-20,conf,George Washington,Dayton,51,66,0
2010-01-20,conf,James Madison,Drexel,57,78,0
2010-01-20,conf,Eastern Michigan,Central Michigan,63,71,0
2010-01-20,conf,UNC Wilmington,Georgia St.,74,79,0
2010-01-20,conf,Creighton,Illinois St.,62,71,0
2010-01-20,conf,Baylor,Kansas,75,81,0
2010-01-20,conf,Buffalo,Kent St.,54,89,0
2010-01-20,conf,Southeastern Louisiana,McNeese St.,67,71,0
2010-01-20,conf,Texas St.,Sam Houston St.,64,95,0
2010-01-20,conf,North Carolina Central,Savannah St.,44,46,0
2010-01-19,nc,Cal St. Northridge,Seattle,64,74,0
2010-01-20,nc,UT Rio Grande Valley,TCU,58,70,0
2010-01-20,conf,Iowa St.,Texas Tech,71,78,0
2010-01-20,conf,Northern Illinois,Toledo,58,54,1
2010-01-20,conf,William & Mary,VCU,59,81,0
2010-01-21,conf,Florida,Arkansas,71,66,1
2010-01-20,conf,St. John's,Connecticut,59,75,0
2010-01-21,conf,Binghamton,Hartford,63,64,0
2010-01-21,conf,Tennessee St.,Jacksonville St.,67,85,0
2010-01-21,conf,New Mexico St.,Hawaii,71,69,1
2010-01-20,conf,Villanova,Rutgers,94,68,1
2010-01-21,conf,Indiana,Penn St.,67,61,1
2010-01-20,conf,Georgetown,Pittsburgh,74,66,1
2010-01-21,conf,Furman,College of Charleston,80,92,0
2010-01-21,conf,South Alabama,North Texas,78,86,0
2010-01-21,conf,IUPUI,Southern Utah,75,60,1
2010-01-21,conf,Stony Brook,Vermont,65,60,1
2010-01-20,nc,West Virginia,Marshall,68,60,1
2010-01-21,conf,Cal St. Fullerton,Pacific,73,80,0
2010-01-21,conf,East Tennessee St.,Lipscomb,71,69,1
2010-01-21,conf,Long Beach St.,UC Irvine,60,71,0
2010-01-20,conf,Marquette,DePaul,50,51,0
2010-01-21,conf,New Orleans,Louisiana Lafayette,53,70,0
2010-01-20,conf,American,Army,48,68,0
2010-01-21,conf,Maine,Albany,63,54,1
2010-01-21,conf,Campbell,Belmont,55,66,0
2010-01-20,conf,South Florida,Cincinnati,70,78,0
2010-01-20,conf,Western Carolina,Davidson,77,67,1
2010-01-21,conf,Murray St.,Eastern Illinois,60,51,1
2010-01-21,conf,Arkansas Little Rock,Florida Atlantic,74,77,0
2010-01-21,conf,Arkansas St.,FIU,76,61,1
2010-01-21,conf,Presbyterian,Gardner Webb,57,64,0
2010-01-21,conf,Pepperdine,Gonzaga,84,91,0
2010-01-21,conf,Liberty,High Point,53,81,0
2010-01-20,conf,Colgate,Lehigh,60,74,0
2010-01-21,conf,New Hampshire,UMBC,62,58,1
2010-01-21,conf,St. Francis PA,Monmouth,40,69,0
2010-01-21,conf,Winthrop,UNC Asheville,53,66,0
2010-01-21,conf,Chattanooga,UNC Greensboro,49,62,0
2010-01-21,conf,Middle Tennessee,Louisiana Monroe,69,60,1
2010-01-21,conf,Oakland,North Dakota St.,85,79,1
2010-01-21,conf,Loyola Marymount,Portland,39,79,0
2010-01-21,conf,Bryant,Quinnipiac,59,84,0
2010-01-21,conf,VMI,Radford,91,109,0
2010-01-21,conf,Central Connecticut,Sacred Heart,53,71,0
2010-01-21,conf,Tennessee Martin,Southeast Missouri St.,63,77,0
2010-01-21,conf,Louisville,Seton Hall,77,80,0
2010-01-21,conf,Loyola MD,Siena,61,67,0
2010-01-21,conf,IPFW,South Dakota St.,64,65,0
2010-01-21,conf,Mount St. Mary's,St. Francis NY,60,63,0
2010-01-21,conf,San Diego,Saint Mary's,56,71,0
2010-01-20,conf,UT Arlington,Stephen F. Austin,65,72,0
2010-01-21,conf,Austin Peay,Tennessee Tech,90,94,0
2010-01-21,conf,Wofford,The Citadel,44,42,1
2010-01-21,conf,Western Kentucky,Troy,69,77,0
2010-01-21,conf,South Dakota,Utah Valley,68,86,0
2010-01-21,conf,UC Riverside,Cal Poly,65,67,0
2010-01-21,conf,Louisiana Tech,San Jose St.,76,87,0
2010-01-21,conf,Oregon St.,Stanford,35,59,0
2010-01-21,conf,Oregon,California,57,89,0
2010-01-21,conf,Washington,UCLA,61,62,0
2010-01-21,conf,Washington St.,USC,67,60,1
2010-01-22,conf,Mercer,Stetson,69,76,0
2010-01-21,conf,Valparaiso,Illinois Chicago,64,58,1
2010-01-21,conf,Western Illinois,UMKC,57,61,0
2010-01-21,conf,Robert Morris,Fairleigh Dickinson,65,50,1
2010-01-22,conf,Yale,Brown,71,63,1
2010-01-22,conf,Wofford,College of Charleston,68,70,0
2010-01-21,conf,Utah St.,Fresno St.,69,43,1
2010-01-22,conf,Eastern Washington,Idaho St.,74,80,0
2010-01-21,conf,Samford,Elon,50,49,1
2010-01-21,conf,Wagner,LIU Brooklyn,65,59,1
2010-01-21,conf,Butler,Loyola Chicago,48,47,1
2010-01-21,conf,Fairfield,Marist,70,50,1
2010-01-21,conf,USC Upstate,North Florida,64,50,1
2010-01-22,conf,Sacramento St.,Northern Colorado,65,79,0
2010-01-22,conf,Portland St.,Weber St.,83,86,0
2010-01-22,conf,Milwaukee,Youngstown St.,69,59,1
2010-01-23,conf,BYU,San Diego St.,71,69,1
2010-01-23,nc,Texas,Connecticut,74,88,0
2010-01-23,conf,Maine,Hartford,77,69,1
2010-01-23,conf,Holy Cross,American,64,71,0
2010-01-23,conf,Richmond,George Washington,62,57,1
2010-01-23,conf,Florida A&M,Howard,72,65,1
2010-01-23,conf,Georgia St.,Delaware,74,76,0
2010-01-23,conf,Austin Peay,Jacksonville St.,66,64,1
2010-01-23,conf,South Carolina,Florida,56,58,0
2010-01-23,conf,Tennessee,Georgia,63,78,0
2010-01-23,conf,Louisiana Tech,Hawaii,65,60,1
2010-01-23,conf,Kansas,Iowa St.,84,61,1
2010-01-23,conf,Evansville,Bradley,64,74,0
2010-01-23,conf,Illinois,Northwestern,68,73,0
2010-01-23,conf,Illinois St.,Southern Illinois,80,81,0
2010-01-23,conf,Arkansas,Kentucky,70,101,0
2010-01-23,conf,Middle Tennessee,Western Kentucky,84,74,1
2010-01-23,conf,Mississippi,LSU,73,63,1
2010-01-23,conf,VCU,Northeastern,62,74,0
2010-01-23,conf,George Mason,Towson,80,71,1
2010-01-23,conf,North Carolina St.,Maryland,64,88,0
2010-01-23,conf,Michigan St.,Minnesota,65,64,1
2010-01-23,conf,Nebraska,Missouri,53,70,0
2010-01-23,conf,Virginia,Wake Forest,57,69,0
2010-01-23,conf,South Dakota,North Dakota,82,64,1
2010-01-23,conf,Harvard,Dartmouth,62,58,1
2010-01-23,conf,Colorado St.,New Mexico,64,82,0
2010-01-23,conf,Cornell,Columbia,77,51,1
2010-01-23,conf,Bowling Green,Miami OH,52,64,0
2010-01-23,conf,Buffalo,Ohio,77,99,0
2010-01-23,conf,Rice,Tulsa,58,62,0
2010-01-23,conf,Duke,Clemson,60,47,1
2010-01-23,conf,Houston,Memphis,77,92,0
2010-01-23,conf,Auburn,Vanderbilt,74,82,0
2010-01-23,nc,Massachusetts,Baylor,45,71,0
2010-01-23,conf,Colorado,Texas A&M,63,67,0
2010-01-23,conf,Western Illinois,Southern Utah,67,54,1
2010-01-23,conf,Air Force,Utah,54,71,0
2010-01-23,conf,Boston College,Virginia Tech,62,63,0
2010-01-23,conf,UAB,Marshall,61,59,1
2010-01-23,conf,UC Davis,Pacific,61,77,0
2010-01-23,conf,Campbell,Lipscomb,86,82,1
2010-01-23,conf,Davidson,Georgia Southern,91,87,1
2010-01-23,conf,UC Riverside,UC Irvine,65,56,1
2010-01-23,conf,Portland St.,Idaho St.,80,88,0
2010-01-23,conf,Troy,Louisiana Lafayette,54,69,0
2010-01-22,conf,Saint Peter's,Niagara,74,65,1
2010-01-22,conf,Green Bay,Cleveland St.,50,64,0
2010-01-23,conf,Mississippi St.,Alabama,57,62,0
2010-01-23,conf,James Madison,UNC Wilmington,64,67,0
2010-01-22,conf,Kennesaw St.,Florida Gulf Coast,69,68,1
2010-01-23,conf,Alabama St.,Alcorn St.,69,62,1
2010-01-23,conf,Western Carolina,Appalachian St.,74,87,0
2010-01-23,conf,East Tennessee St.,Belmont,89,100,0
2010-01-22,conf,Rider,Canisius,58,74,0
2010-01-23,conf,McNeese St.,Central Arkansas,68,53,1
2010-01-23,conf,Oral Roberts,Centenary,87,56,1
2010-01-23,conf,UTEP,UCF,96,59,1
2010-01-23,conf,Northern Illinois,Central Michigan,75,81,0
2010-01-23,conf,Coastal Carolina,Charleston Southern,64,56,1
2010-01-23,conf,Maryland Eastern Shore,Coppin St.,70,62,1
2010-01-23,conf,South Alabama,Denver,48,71,0
2010-01-23,conf,Wichita St.,Drake,64,78,0
2010-01-23,conf,Hofstra,Drexel,62,75,0
2010-01-23,conf,St. Bonaventure,Duquesne,69,70,0
2010-01-23,conf,Tennessee Martin,Eastern Illinois,46,60,0
2010-01-23,conf,Morehead St.,Eastern Kentucky,69,53,1
2010-01-23,conf,Ball St.,Eastern Michigan,53,57,0
2010-01-23,conf,Arkansas St.,Florida Atlantic,63,78,0
2010-01-23,conf,Arkansas Little Rock,FIU,81,96,0
2010-01-23,conf,Temple,Fordham,62,45,1
2010-01-23,conf,Winthrop,Gardner Webb,65,45,1
2010-01-23,conf,Loyola Marymount,Gonzaga,69,85,0
2010-01-23,conf,Bethune Cookman,Hampton,57,52,1
2010-01-23,conf,VMI,High Point,94,91,1
2010-01-23,conf,Grambling St.,Jackson St.,59,75,0
2010-01-23,conf,Oklahoma St.,Kansas St.,73,69,1
2010-01-23,conf,Akron,Kent St.,70,87,0
2010-01-23,conf,Texas St.,Lamar,97,92,1
2010-01-23,conf,Charlotte,La Salle,84,82,1
2010-01-23,conf,Lafayette,Lehigh,57,75,0
2010-01-22,conf,Iona,Manhattan,56,53,1
2010-01-23,conf,Robert Morris,Monmouth,66,53,1
2010-01-23,conf,Delaware St.,Morgan St.,62,72,0
2010-01-23,conf,Presbyterian,UNC Asheville,89,99,0
2010-01-23,conf,Samford,UNC Greensboro,70,67,1
2010-01-23,conf,Louisiana Monroe,New Orleans,48,47,1
2010-01-23,conf,IPFW,North Dakota St.,68,59,1
2010-01-23,conf,Nicholls St.,Northwestern St.,98,99,0
2010-01-23,conf,Pepperdine,Portland,64,80,0
2010-01-23,conf,Arkansas Pine Bluff,Prairie View A&M,62,54,1
2010-01-23,conf,Michigan,Purdue,59,69,0
2010-01-23,conf,Liberty,Radford,60,55,1
2010-01-23,conf,Bryant,Sacred Heart,60,84,0
2010-01-23,conf,Santa Clara,San Francisco,66,65,1
2010-01-23,conf,Longwood,Savannah St.,66,68,0
2010-01-23,conf,Murray St.,Southeast Missouri St.,80,61,1
2010-01-23,nc,Houston Baptist,SMU,68,82,0
2010-01-23,conf,North Carolina A&T,South Carolina St.,67,58,1
2010-01-23,conf,Oakland,South Dakota St.,85,82,1
2010-01-23,conf,East Carolina,Southern Miss,53,68,0
2010-01-23,conf,Alabama A&M,Southern,70,63,1
2010-01-23,conf,Wagner,St. Francis NY,54,57,0
2010-01-23,conf,Villanova,St. John's,81,71,1
2010-01-23,conf,Dayton,Saint Joseph's,59,60,0
2010-01-23,conf,UNLV,TCU,79,70,1
2010-01-23,conf,Tennessee St.,Tennessee Tech,56,61,0
2010-01-23,conf,Mississippi Valley St.,Texas Southern,73,74,0
2010-01-23,conf,Oklahoma,Texas Tech,65,75,0
2010-01-23,conf,Furman,The Citadel,60,70,0
2010-01-23,conf,Eastern Washington,Weber St.,67,89,0
2010-01-23,conf,Toledo,Western Michigan,41,73,0
2010-01-23,conf,Old Dominion,William & Mary,58,55,1
2010-01-23,nc,Norfolk St.,Winston Salem St.,70,82,0
2010-01-23,conf,Rhode Island,Xavier,61,72,0
2010-01-23,conf,Chicago St.,NJIT,37,66,0
2010-01-23,nc,Cal St. Bakersfield,Utah Valley,63,64,0
2010-01-23,conf,Arizona,Arizona St.,77,58,1
2010-01-23,conf,Cal St. Northridge,Cal Poly,72,73,0
2010-01-23,conf,New Mexico St.,San Jose St.,84,93,0
2010-01-23,conf,Oregon,Stanford,69,84,0
2010-01-23,conf,Oregon St.,California,61,65,0
2010-01-23,conf,Washington St.,UCLA,62,74,0
2010-01-23,conf,Washington,USC,61,87,0
2010-01-23,conf,Rutgers,Georgetown,63,88,0
2010-01-24,conf,Georgia Tech,Florida St.,66,68,0
2010-01-24,conf,Kennesaw St.,Stetson,75,59,1
2010-01-23,conf,Utah St.,Idaho,60,48,1
2010-01-23,conf,Butler,Illinois Chicago,84,55,1
2010-01-24,conf,Iowa,Indiana,58,43,1
2010-01-23,conf,DePaul,Notre Dame,77,87,0
2010-01-23,conf,IUPUI,UMKC,65,64,1
2010-01-23,conf,Montana,Montana St.,52,61,0
2010-01-24,conf,Missouri St.,Creighton,72,76,0
2010-01-23,conf,St. Francis PA,Fairleigh Dickinson,75,78,0
2010-01-23,conf,Marquette,Syracuse,71,76,0
2010-01-23,conf,Sam Houston St.,UT Arlington,67,64,1
2010-01-24,conf,Penn St.,Wisconsin,71,79,0
2010-01-23,nc,Ohio St.,West Virginia,65,71,0
2010-01-23,conf,Nevada,Fresno St.,77,87,0
2010-01-24,conf,Northern Iowa,Indiana St.,67,58,1
2010-01-23,conf,USC Upstate,Jacksonville,52,65,0
2010-01-24,conf,Vermont,Binghamton,67,73,0
2010-01-23,conf,Bucknell,Colgate,62,61,1
2010-01-23,conf,Wright St.,Detroit,61,59,1
2010-01-23,conf,Chattanooga,Elon,80,83,0
2010-01-23,conf,Mount St. Mary's,LIU Brooklyn,58,67,0
2010-01-23,conf,Valparaiso,Loyola Chicago,86,67,1
2010-01-23,conf,Loyola MD,Marist,80,64,1
2010-01-24,conf,Boston University,UMBC,79,61,1
2010-01-23,conf,Army,Navy,56,62,0
2010-01-24,conf,Sacramento St.,Northern Arizona,71,75,0
2010-01-23,conf,South Florida,Providence,109,105,1
2010-01-24,conf,Central Connecticut,Quinnipiac,62,75,0
2010-01-23,conf,Cal St. Fullerton,UC Santa Barbara,80,85,0
2010-01-23,conf,Southeastern Louisiana,Stephen F. Austin,51,62,0
2010-01-24,conf,Albany,Stony Brook,61,67,0
2010-01-23,conf,Texas A&M Corpus Chris,UTSA,66,62,1
2010-01-24,conf,East Carolina,Tulane,61,46,1
2010-01-24,conf,Green Bay,Youngstown St.,69,55,1
2010-01-25,conf,Bethune Cookman,Howard,64,67,0
2010-01-25,nc,Western Kentucky,Southern Illinois,63,68,0
2010-01-24,conf,Cincinnati,Louisville,60,68,0
2010-01-25,conf,Georgetown,Syracuse,56,73,0
2010-01-25,nc,Saint Joseph's,Penn,85,64,1
2010-01-25,conf,Samford,Furman,58,63,0
2010-01-25,nc,Houston Baptist,UT Arlington,73,84,0
2010-01-25,nc,Radford,James Madison,63,67,0
2010-01-25,nc,Texas A&M Corpus Chris,UT Rio Grande Valley,66,51,1
2010-01-24,conf,Fairfield,Iona,58,68,0
2010-01-24,conf,Rider,Niagara,62,61,1
2010-01-24,conf,Milwaukee,Cleveland St.,72,73,0
2010-01-24,conf,Mercer,Florida Gulf Coast,70,71,0
2010-01-25,conf,Alabama A&M,Alcorn St.,84,70,1
2010-01-24,conf,Saint Peter's,Canisius,68,55,1
2010-01-25,conf,Delaware St.,Coppin St.,63,59,1
2010-01-25,conf,Florida A&M,Hampton,53,66,0
2010-01-25,conf,Missouri,Kansas,65,84,0
2010-01-24,conf,Siena,Manhattan,66,58,1
2010-01-25,conf,Maryland Eastern Shore,Morgan St.,54,91,0
2010-01-25,conf,Mississippi Valley St.,Prairie View A&M,63,69,0
2010-01-25,nc,Jacksonville,Savannah St.,72,68,1
2010-01-24,conf,Pittsburgh,Seton Hall,61,64,0
2010-01-25,conf,Norfolk St.,South Carolina St.,82,97,0
2010-01-25,conf,Alabama St.,Southern,77,60,1
2010-01-25,nc,SIU Edwardsville,Tennessee Martin,52,68,0
2010-01-25,conf,Arkansas Pine Bluff,Texas Southern,67,70,0
2010-01-25,nc,North Carolina A&T,Winston Salem St.,57,59,0
2010-01-25,conf,Chattanooga,Wofford,63,78,0
2010-01-26,conf,Tulsa,UAB,55,65,0
2010-01-25,conf,Boise St.,Idaho,77,67,1
2010-01-26,conf,Clemson,Boston College,69,75,0
2010-01-26,conf,Miami FL,Maryland,59,81,0
2010-01-26,conf,Michigan St.,Michigan,57,56,1
2010-01-26,conf,Northwestern,Minnesota,61,65,0
2010-01-26,conf,North Carolina,North Carolina St.,77,63,1
2010-01-26,conf,Kansas St.,Baylor,76,74,1
2010-01-27,conf,Memphis,Marshall,75,72,1
2010-01-26,conf,Miami OH,Ball St.,59,65,0
2010-01-26,conf,Lipscomb,Belmont,78,72,1
2010-01-26,conf,Rhode Island,Dayton,65,64,1
2010-01-26,conf,Air Force,UNLV,50,60,0
2010-01-26,conf,Kentucky,South Carolina,62,68,0
2010-01-26,conf,Kent St.,Toledo,69,49,1
2010-01-25,conf,College of Charleston,Western Carolina,90,100,0
2010-01-27,conf,TCU,Colorado St.,57,63,0
2010-01-27,conf,Nebraska,Colorado,60,72,0
2010-01-27,conf,Navy,American,59,69,0
2010-01-27,conf,Saint Louis,George Washington,62,67,0
2010-01-27,conf,Georgia,Florida,71,87,0
2010-01-27,conf,Creighton,Bradley,73,68,1
2010-01-27,nc,SIU Edwardsville,Murray St.,49,86,0
2010-01-27,conf,Drexel,Northeastern,61,48,1
2010-01-26,conf,North Dakota St.,UMKC,73,69,1
2010-01-27,conf,Florida St.,Duke,56,70,0
2010-01-27,conf,Vermont,New Hampshire,56,75,0
2010-01-27,conf,BYU,New Mexico,72,76,0
2010-01-27,conf,Texas A&M,Oklahoma St.,69,76,0
2010-01-27,conf,Iowa St.,Oklahoma,84,89,0
2010-01-27,conf,Illinois,Penn St.,77,67,1
2010-01-27,conf,Notre Dame,Villanova,72,90,0
2010-01-27,conf,Texas Tech,Texas,83,95,0
2010-01-27,conf,William & Mary,James Madison,63,65,0
2010-01-26,nc,Seattle,Washington,76,123,0
2010-01-26,conf,Rutgers,Marquette,59,82,0
2010-01-26,conf,West Virginia,DePaul,62,46,1
2010-01-27,conf,Boston University,Maine,54,56,0
2010-01-27,conf,Army,Lafayette,68,77,0
2010-01-27,conf,UTSA,Texas St.,62,76,0
2010-01-27,conf,LSU,Alabama,38,57,0
2010-01-27,conf,Hartford,Albany,64,62,1
2010-01-27,conf,Jackson St.,Alcorn St.,63,51,1
2010-01-27,conf,Holy Cross,Colgate,68,69,0
2010-01-27,conf,Campbell,East Tennessee St.,57,72,0
2010-01-27,conf,Bowling Green,Eastern Michigan,64,61,1
2010-01-27,conf,La Salle,Fordham,80,73,1
2010-01-27,conf,Delaware,George Mason,66,77,0
2010-01-27,conf,UNC Wilmington,Hofstra,54,93,0
2010-01-27,conf,Ohio St.,Iowa,65,57,1
2010-01-27,conf,Binghamton,UMBC,80,63,1
2010-01-27,conf,Kennesaw St.,Mercer,71,69,1
2010-01-27,conf,Temple,Charlotte,64,74,0
2010-01-27,conf,McNeese St.,Nicholls St.,61,63,0
2010-01-27,conf,Ohio,Northern Illinois,99,84,1
2010-01-27,conf,Drake,Northern Iowa,51,67,0
2010-01-27,conf,Stephen F. Austin,Northwestern St.,66,56,1
2010-01-27,conf,Lamar,Sam Houston St.,63,90,0
2010-01-27,conf,Central Arkansas,Southeastern Louisiana,53,60,0
2010-01-27,conf,UCF,SMU,43,65,0
2010-01-27,conf,Massachusetts,Saint Joseph's,87,80,1
2010-01-27,conf,Evansville,Missouri St.,66,76,0
2010-01-27,conf,Vanderbilt,Tennessee,85,76,1
2010-01-27,conf,Tulane,UTEP,71,84,0
2010-01-27,conf,Towson,VCU,53,112,0
2010-01-27,conf,Akron,Western Michigan,79,70,1
2010-01-27,conf,Illinois St.,Wichita St.,66,74,0
2010-01-27,conf,Utah,Wyoming,69,75,0
2010-01-27,conf,North Florida,USC Upstate,55,53,1
2010-01-26,nc,Cal St. Fullerton,Cal St. Bakersfield,92,84,1
2010-01-28,conf,Mississippi,Auburn,84,74,1
2010-01-28,conf,Florida Atlantic,South Alabama,70,59,1
2010-01-28,conf,Mississippi St.,Arkansas,62,67,0
2010-01-28,conf,Southeast Missouri St.,Jacksonville St.,55,58,0
2010-01-28,conf,Wake Forest,Georgia Tech,58,79,0
2010-01-28,conf,Oakland,IUPUI,54,78,0
2010-01-28,conf,North Texas,Western Kentucky,84,83,1
2010-01-28,conf,Central Michigan,Miami OH,51,64,0
2010-01-28,conf,North Dakota St.,Oral Roberts,57,71,0
2010-01-28,conf,Western Carolina,Chattanooga,67,80,0
2010-01-28,conf,Virginia Tech,Virginia,76,71,1
2010-01-28,conf,Southern Illinois,Indiana St.,65,68,0
2010-01-28,conf,The Citadel,Georgia Southern,58,61,0
2010-01-28,conf,North Dakota,UT Rio Grande Valley,78,74,1
2010-01-28,conf,Georgia St.,Old Dominion,40,56,0
2010-01-28,conf,Pacific,UC Irvine,61,50,1
2010-01-27,conf,Stetson,Florida Gulf Coast,53,64,0
2010-01-28,conf,Denver,Arkansas Little Rock,57,69,0
2010-01-28,conf,Louisiana Lafayette,Arkansas St.,60,62,0
2010-01-28,conf,Eastern Kentucky,Austin Peay,76,80,0
2010-01-27,conf,Lehigh,Bucknell,76,81,0
2010-01-28,conf,Ball St.,Buffalo,75,69,1
2010-01-28,conf,South Dakota St.,Centenary,81,75,1
2010-01-28,conf,Utah Valley,Chicago St.,41,43,0
2010-01-28,conf,Radford,Gardner Webb,80,73,1
2010-01-28,conf,South Dakota,Houston Baptist,92,70,1
2010-01-28,conf,VMI,Liberty,73,91,0
2010-01-28,conf,San Diego,Loyola Marymount,65,68,0
2010-01-28,conf,Fairfield,Loyola MD,73,69,1
2010-01-28,conf,New Orleans,Middle Tennessee,46,66,0
2010-01-28,conf,High Point,UNC Asheville,69,83,0
2010-01-28,conf,Elon,UNC Greensboro,55,62,0
2010-01-28,conf,Montana,Northern Colorado,64,62,1
2010-01-28,conf,Montana St.,Northern Arizona,58,71,0
2010-01-28,conf,Saint Mary's,Pepperdine,88,71,1
2010-01-28,conf,Coastal Carolina,Presbyterian,64,46,1
2010-01-27,conf,Connecticut,Providence,66,81,0
