Date,Type,Team,Opp,Points_For,Points_Against,Win
2013-01-16,conf,Binghamton,Vermont,37,61,0
2013-01-16,conf,Colorado,Washington,54,64,0
2013-01-16,conf,Utah,Washington St.,65,75,0
2013-01-16,conf,Seton Hall,Marquette,62,69,0
2013-01-16,conf,Wyoming,Fresno St.,36,49,0
2013-01-16,conf,Missouri St.,Indiana St.,60,68,0
2013-01-16,conf,Loyola Marymount,San Diego,70,78,0
2013-01-16,conf,Alabama,Mississippi St.,75,43,1
2013-01-16,conf,Lafayette,Army,54,77,0
2013-01-16,conf,Old Dominion,UNC Wilmington,60,65,0
2013-01-16,conf,Ball St.,Akron,64,71,0
2013-01-16,conf,Kent St.,Buffalo,80,68,1
2013-01-16,conf,Richmond,Butler,47,62,0
2013-01-16,conf,UNC Asheville,Charleston Southern,68,74,0
2013-01-16,conf,Bucknell,Colgate,73,59,1
2013-01-16,conf,Evansville,Drake,69,83,0
2013-01-16,conf,Coastal Carolina,Gardner Webb,65,66,0
2013-01-16,conf,William & Mary,Georgia St.,58,74,0
2013-01-16,conf,Liberty,High Point,72,77,0
2013-01-16,conf,Dayton,La Salle,70,72,0
2013-01-16,conf,Hartford,UMBC,57,70,0
2013-01-16,conf,Holy Cross,Navy,62,47,1
2013-01-16,conf,Fordham,Charlotte,68,74,0
2013-01-16,conf,Wofford,UNC Greensboro,52,71,0
2013-01-16,conf,Longwood,Radford,72,82,0
2013-01-16,conf,Southern Miss,SMU,74,70,1
2013-01-16,conf,Kansas St.,TCU,67,54,1
2013-01-16,conf,Campbell,VMI,57,76,0
2013-01-16,conf,Toledo,Western Michigan,56,79,0
2013-01-16,conf,Illinois St.,Wichita St.,62,74,0
2013-01-16,conf,Presbyterian,Winthrop,51,62,0
2013-01-17,conf,Louisiana Monroe,South Alabama,56,71,0
2013-01-17,conf,Oregon St.,UCLA,64,74,0
2013-01-17,conf,Long Beach St.,UC Riverside,91,82,1
2013-01-17,conf,Oregon,USC,76,74,1
2013-01-17,conf,Northern Kentucky,Stetson,59,71,0
2013-01-17,conf,Pacific,Hawaii,52,60,0
2013-01-17,conf,North Dakota St.,IUPUI,78,40,1
2013-01-17,conf,Eastern Illinois,Murray St.,49,70,0
2013-01-17,conf,Louisiana Lafayette,Western Kentucky,49,72,0
2013-01-17,conf,Duquesne,Massachusetts,66,79,0
2013-01-17,conf,Michigan,Minnesota,83,75,1
2013-01-17,conf,Southern Utah,Montana,67,73,0
2013-01-17,conf,Georgia Tech,Duke,57,73,0
2013-01-17,conf,Eastern Washington,North Dakota,47,65,0
2013-01-17,conf,LIU Brooklyn,Fairleigh Dickinson,79,75,1
2013-01-17,conf,South Florida,Rutgers,67,70,0
2013-01-17,conf,Utah St.,New Mexico St.,51,64,0
2013-01-17,conf,Appalachian St.,Chattanooga,88,91,0
2013-01-17,conf,Florida,Texas A&M,68,47,1
2013-01-17,conf,Seattle,UT Arlington,61,44,1
2013-01-17,conf,Cleveland St.,Milwaukee,57,69,0
2013-01-17,conf,College of Charleston,Georgia Southern,47,51,0
2013-01-17,conf,Sacramento St.,Idaho St.,59,60,0
2013-01-17,conf,Siena,Niagara,64,87,0
2013-01-17,conf,USC Upstate,Kennesaw St.,66,54,1
2013-01-17,conf,Northwestern,Illinois,68,54,1
2013-01-17,conf,Oral Roberts,Texas A&M Corpus Chris,64,52,1
2013-01-17,conf,Lipscomb,Florida Gulf Coast,87,78,1
2013-01-17,conf,SIU Edwardsville,Austin Peay,66,53,1
2013-01-17,conf,Eastern Kentucky,Belmont,76,83,0
2013-01-17,conf,Manhattan,Canisius,60,64,0
2013-01-17,conf,Wagner,Central Connecticut,66,73,0
2013-01-17,conf,San Jose St.,Denver,37,73,0
2013-01-17,conf,Valparaiso,Detroit,89,88,1
2013-01-17,conf,Furman,Elon,59,73,0
2013-01-17,conf,Troy,Florida Atlantic,59,80,0
2013-01-17,conf,North Texas,FIU,64,70,0
2013-01-17,conf,UC Irvine,Cal St. Fullerton,92,65,1
2013-01-17,conf,Idaho,Louisiana Tech,66,72,0
2013-01-17,conf,Marist,Loyola MD,58,72,0
2013-01-17,conf,East Tennessee St.,Mercer,59,78,0
2013-01-17,conf,Arkansas Little Rock,Middle Tennessee,50,82,0
2013-01-17,conf,UC Davis,Cal St. Northridge,74,71,1
2013-01-17,conf,Nicholls St.,Northwestern St.,93,78,1
2013-01-17,conf,UMKC,Oakland,68,81,0
2013-01-17,conf,Gonzaga,Portland,71,49,1
2013-01-17,conf,Portland St.,Northern Colorado,50,67,0
2013-01-17,conf,Sacred Heart,Robert Morris,62,66,0
2013-01-17,conf,Central Arkansas,Sam Houston St.,52,63,0
2013-01-17,conf,Western Carolina,Samford,60,64,0
2013-01-17,conf,Santa Clara,San Francisco,85,54,1
2013-01-17,conf,Morehead St.,Southeast Missouri St.,75,59,1
2013-01-17,conf,Monmouth,St. Francis NY,71,67,1
2013-01-17,conf,Quinnipiac,St. Francis PA,75,66,1
2013-01-17,conf,Rider,Saint Peter's,66,54,1
2013-01-17,conf,Southeastern Louisiana,Stephen F. Austin,40,52,0
2013-01-17,conf,Jacksonville St.,Tennessee St.,60,66,0
2013-01-17,conf,The Citadel,Davidson,38,70,0
2013-01-17,conf,Saint Joseph's,VCU,86,92,0
2013-01-17,conf,Northern Arizona,Weber St.,70,83,0
2013-01-17,conf,South Dakota St.,Western Illinois,59,53,1
2013-01-17,conf,Youngstown St.,Green Bay,58,67,0
2013-01-17,conf,Mount St. Mary's,Bryant,78,79,0
2013-01-17,conf,South Dakota,IPFW,60,62,0
2013-01-17,nc,Penn,NJIT,54,53,1
2013-01-18,conf,Stony Brook,Vermont,73,81,0
2013-01-18,conf,Fairfield,Iona,73,84,0
2013-01-18,conf,Jacksonville,North Florida,77,68,1
2013-01-19,conf,Kentucky,Auburn,75,53,1
2013-01-19,conf,Arizona,Arizona St.,71,54,1
2013-01-19,conf,California,Stanford,59,69,0
2013-01-19,conf,Oregon,UCLA,76,67,1
2013-01-19,conf,UC Irvine,UC Riverside,58,68,0
2013-01-19,conf,Oregon St.,USC,68,69,0
2013-01-19,conf,UNLV,Colorado St.,61,66,0
2013-01-19,conf,Albany,Hartford,56,46,1
2013-01-19,conf,Northeastern,Delaware,74,70,1
2013-01-19,conf,Eastern Kentucky,Jacksonville St.,73,62,1
2013-01-19,conf,Lipscomb,Stetson,69,85,0
2013-01-19,conf,Missouri,Florida,52,83,0
2013-01-19,conf,Georgetown,South Florida,58,61,0
2013-01-19,conf,LSU,Georgia,58,67,0
2013-01-19,conf,UC Davis,Hawaii,93,82,1
2013-01-19,conf,Missouri St.,Bradley,66,69,0
2013-01-19,conf,South Dakota St.,IUPUI,80,65,1
2013-01-19,conf,Rutgers,Notre Dame,66,69,0
2013-01-19,conf,SIU Edwardsville,Murray St.,61,70,0
2013-01-19,conf,Syracuse,Louisville,70,68,1
2013-01-19,conf,Arkansas Little Rock,Western Kentucky,59,54,1
2013-01-19,conf,American,Holy Cross,60,79,0
2013-01-19,conf,George Washington,Massachusetts,79,76,1
2013-01-19,conf,James Madison,Towson,47,73,0
2013-01-19,conf,Ohio St.,Michigan St.,56,59,0
2013-01-19,conf,Rhode Island,Saint Louis,82,80,1
2013-01-19,conf,Arkansas,Mississippi,64,76,0
2013-01-19,conf,Montana St.,Montana,71,76,0
2013-01-19,conf,Maryland,North Carolina,52,62,0
2013-01-19,conf,Portland St.,North Dakota,76,85,0
2013-01-19,conf,Boston University,New Hampshire,69,59,1
2013-01-19,conf,San Jose St.,New Mexico St.,53,70,0
2013-01-19,conf,Columbia,Cornell,67,58,1
2013-01-19,conf,Toledo,Ohio,67,76,0
2013-01-19,conf,Texas Tech,Oklahoma St.,45,79,0
2013-01-19,conf,Nebraska,Penn St.,68,64,1
2013-01-19,conf,St. Bonaventure,Temple,81,78,1
2013-01-19,conf,Connecticut,Pittsburgh,61,69,0
2013-01-19,conf,Yale,Brown,51,65,0
2013-01-19,nc,Harvard,Memphis,50,60,0
2013-01-19,conf,Western Carolina,Chattanooga,90,81,1
2013-01-19,nc,New Orleans,Rice,71,95,0
2013-01-19,conf,UCF,Houston,79,75,1
2013-01-19,conf,Idaho,UT Arlington,77,64,1
2013-01-19,conf,Kansas,Texas,64,59,1
2013-01-19,conf,San Diego,BYU,57,74,0
2013-01-19,conf,Charlotte,Richmond,61,81,0
2013-01-19,conf,Florida St.,Virginia,36,56,0
2013-01-19,conf,Wake Forest,Virginia Tech,65,66,0
2013-01-19,conf,Utah,Washington,74,65,1
2013-01-19,conf,Colorado,Washington St.,58,49,1
2013-01-19,conf,Youngstown St.,Milwaukee,75,72,1
2013-01-19,conf,East Carolina,Marshall,56,77,0
2013-01-19,conf,Nevada,Fresno St.,68,61,1
2013-01-19,conf,Evansville,Indiana St.,62,72,0
2013-01-19,conf,The Citadel,Georgia Southern,70,55,1
2013-01-19,conf,Utah Valley,UT Rio Grande Valley,60,62,0
2013-01-19,conf,Georgia St.,Old Dominion,69,54,1
2013-01-19,conf,Northern Arizona,Idaho St.,60,55,1
2013-01-19,conf,St. John's,DePaul,71,62,1
2013-01-19,conf,Binghamton,Maine,57,56,1
2013-01-19,conf,Manhattan,Niagara,60,64,0
2013-01-19,conf,VMI,Coastal Carolina,49,72,0
2013-01-19,conf,Texas A&M,Alabama,49,50,0
2013-01-19,conf,East Tennessee St.,Kennesaw St.,70,60,1
2013-01-19,conf,Central Arkansas,Texas A&M Corpus Chris,76,67,1
2013-01-19,conf,Northern Kentucky,Florida Gulf Coast,54,73,0
2013-01-19,conf,Boise St.,Air Force,80,91,0
2013-01-19,conf,Alcorn St.,Alabama A&M,69,59,1
2013-01-19,conf,Southern,Alabama St.,79,67,1
2013-01-19,conf,Texas Southern,Arkansas Pine Bluff,63,66,0
2013-01-19,conf,Louisiana Monroe,Arkansas St.,39,63,0
2013-01-19,conf,Eastern Illinois,Austin Peay,77,67,1
2013-01-19,conf,Tennessee St.,Belmont,66,78,0
2013-01-19,conf,Lafayette,Bucknell,51,66,0
2013-01-19,conf,Bowling Green,Buffalo,65,68,0
2013-01-19,nc,Gonzaga,Butler,63,64,0
2013-01-19,conf,Winthrop,Campbell,59,63,0
2013-01-19,conf,Siena,Canisius,44,76,0
2013-01-19,conf,Mount St. Mary's,Central Connecticut,80,75,1
2013-01-19,conf,Ball St.,Central Michigan,57,71,0
2013-01-19,conf,High Point,Charleston Southern,75,83,0
2013-01-19,conf,Houston Baptist,Chicago St.,56,81,0
2013-01-19,conf,Marquette,Cincinnati,69,71,0
2013-01-19,conf,College of Charleston,Davidson,68,77,0
2013-01-19,conf,Utah St.,Denver,57,68,0
2013-01-19,conf,Illinois Chicago,Detroit,47,98,0
2013-01-19,conf,VCU,Duquesne,90,63,1
2013-01-19,conf,Miami OH,Eastern Michigan,58,65,0
2013-01-19,conf,Wofford,Elon,61,68,0
2013-01-19,conf,North Texas,Florida Atlantic,61,59,1
2013-01-19,conf,Troy,FIU,55,61,0
2013-01-19,conf,Long Beach St.,Cal St. Fullerton,81,71,1
2013-01-19,conf,Radford,Gardner Webb,52,51,1
2013-01-19,conf,Hofstra,George Mason,46,57,0
2013-01-19,conf,Morgan St.,Hampton,80,78,1
2013-01-19,conf,Wisconsin,Iowa,66,70,0
2013-01-19,conf,Oklahoma,Kansas St.,60,69,0
2013-01-19,conf,Akron,Kent St.,71,67,1
2013-01-19,conf,Colgate,Lehigh,45,60,0
2013-01-19,conf,Monmouth,LIU Brooklyn,65,75,0
2013-01-19,conf,Seattle,Louisiana Tech,71,78,0
2013-01-19,conf,Saint Peter's,Marist,48,59,0
2013-01-19,conf,Lamar,McNeese St.,50,74,0
2013-01-19,conf,Delaware St.,Maryland Eastern Shore,53,58,0
2013-01-19,conf,USC Upstate,Mercer,74,82,0
2013-01-19,conf,Louisiana Lafayette,Middle Tennessee,60,82,0
2013-01-19,conf,Prairie View A&M,Mississippi Valley St.,64,73,0
2013-01-19,conf,Longwood,UNC Asheville,65,68,0
2013-01-19,conf,Howard,North Carolina A&T,37,61,0
2013-01-19,conf,Coppin St.,Norfolk St.,68,75,0
2013-01-19,conf,Eastern Washington,Northern Colorado,56,72,0
2013-01-19,conf,Western Michigan,Northern Illinois,71,34,1
2013-01-19,conf,Pacific,Cal St. Northridge,74,62,1
2013-01-19,conf,Southeastern Louisiana,Northwestern St.,68,103,0
2013-01-19,conf,South Dakota,Oakland,97,78,1
2013-01-19,conf,Santa Clara,Pepperdine,83,76,1
2013-01-19,conf,Saint Mary's,Portland,60,38,1
2013-01-19,conf,Liberty,Presbyterian,60,68,0
2013-01-19,conf,Villanova,Providence,66,69,0
2013-01-19,nc,West Virginia,Purdue,52,79,0
2013-01-19,conf,Quinnipiac,Robert Morris,75,87,0
2013-01-19,conf,Oral Roberts,Sam Houston St.,65,61,1
2013-01-19,conf,Appalachian St.,Samford,68,72,0
2013-01-19,conf,Loyola Marymount,San Francisco,53,62,0
2013-01-19,conf,Cal Poly,UC Santa Barbara,81,83,0
2013-01-19,conf,Florida A&M,Savannah St.,55,57,0
2013-01-19,conf,Tennessee Tech,Southeast Missouri St.,62,74,0
2013-01-19,conf,Bethune Cookman,South Carolina St.,60,52,1
2013-01-19,conf,UAB,Southern Miss,59,74,0
2013-01-19,conf,Vanderbilt,South Carolina,58,51,1
2013-01-19,conf,Fairleigh Dickinson,St. Francis NY,51,70,0
2013-01-19,conf,Sacred Heart,St. Francis PA,75,72,1
2013-01-19,nc,Penn,Saint Joseph's,59,79,0
2013-01-19,conf,Nicholls St.,Stephen F. Austin,49,72,0
2013-01-19,conf,Iowa St.,TCU,63,50,1
2013-01-19,conf,Morehead St.,Tennessee Martin,88,74,1
2013-01-19,conf,Mississippi St.,Tennessee,57,72,0
2013-01-19,conf,Texas St.,UTSA,81,78,1
2013-01-19,conf,SMU,UTEP,54,63,0
2013-01-19,conf,Tulsa,Tulane,72,75,0
2013-01-19,conf,Wright St.,Valparaiso,63,69,0
2013-01-19,conf,Sacramento St.,Weber St.,56,65,0
2013-01-19,conf,North Dakota St.,Western Illinois,42,50,0
2013-01-19,conf,Creighton,Wichita St.,64,67,0
2013-01-19,conf,Drexel,William & Mary,59,48,1
2013-01-19,conf,Cleveland St.,Green Bay,50,77,0
2013-01-19,conf,San Diego St.,Wyoming,45,58,0
2013-01-19,conf,La Salle,Xavier,63,70,0
2013-01-19,conf,Jackson St.,Grambling St.,57,46,1
2013-01-19,conf,Wagner,Bryant,59,82,0
2013-01-19,conf,UMKC,IPFW,63,59,1
2013-01-19,nc,Nebraska Omaha,Cal St. Bakersfield,79,84,0
2013-01-20,conf,Indiana,Northwestern,67,59,1
2013-01-20,conf,Illinois St.,Southern Illinois,70,56,1
2013-01-20,conf,Clemson,North Carolina St.,62,66,0
2013-01-20,conf,Navy,Army,59,50,1
2013-01-20,nc,Loyola Chicago,Chicago St.,66,63,1
2013-01-20,conf,Furman,UNC Greensboro,69,61,1
2013-01-20,conf,Drake,Northern Iowa,55,85,0
2013-01-20,conf,Iona,Rider,62,67,0
2013-01-21,conf,Florida A&M,South Carolina St.,89,77,1
2013-01-21,conf,Georgetown,Notre Dame,63,47,1
2013-01-21,conf,Georgia St.,Towson,71,69,1
2013-01-21,conf,Southern Utah,Montana St.,68,76,0
2013-01-21,conf,Cincinnati,Syracuse,55,57,0
2013-01-21,conf,Texas,Oklahoma,67,73,0
2013-01-21,conf,Oklahoma St.,Baylor,54,64,0
2013-01-21,conf,Southern,Alabama A&M,82,68,1
2013-01-21,conf,Alcorn St.,Alabama St.,46,49,0
2013-01-21,conf,Wright St.,Detroit,64,62,1
2013-01-21,conf,Loyola MD,Fairfield,65,60,1
2013-01-21,conf,Coppin St.,Hampton,67,65,1
2013-01-21,conf,Texas Southern,Mississippi Valley St.,75,48,1
2013-01-21,conf,Howard,North Carolina Central,36,71,0
2013-01-21,nc,NJIT,New Orleans,94,96,0
2013-01-21,conf,Morgan St.,Norfolk St.,71,73,0
2013-01-21,conf,Prairie View A&M,Arkansas Pine Bluff,51,55,0
2013-01-21,conf,Bethune Cookman,Savannah St.,40,43,0
2013-01-22,conf,Boston College,Maryland,59,64,0
2013-01-22,nc,Houston Baptist,UMKC,63,61,1
2013-01-22,conf,South Carolina,Missouri,65,71,0
2013-01-22,conf,North Carolina St.,Wake Forest,84,86,0
2013-01-22,conf,Illinois,Nebraska,71,51,1
2013-01-22,conf,Iowa,Ohio St.,63,72,0
2013-01-22,conf,Louisville,Villanova,64,73,0
2013-01-22,conf,Tulane,Memphis,60,71,0
2013-01-22,conf,Michigan St.,Wisconsin,49,47,1
2013-01-22,conf,Vermont,Maine,68,71,0
2013-01-22,conf,Kentucky,Alabama,55,59,0
2013-01-22,conf,Kansas,Kansas St.,59,55,1
2013-01-22,conf,Longwood,Liberty,47,74,0
2013-01-22,conf,Pittsburgh,Providence,68,64,1
2013-01-23,conf,East Carolina,UAB,91,85,1
2013-01-23,conf,Mississippi St.,Arkansas,70,96,0
2013-01-23,conf,Navy,American,49,72,0
2013-01-23,conf,Florida,Georgia,64,47,1
2013-01-23,conf,Fresno St.,Boise St.,67,74,0
2013-01-23,conf,Minnesota,Northwestern,48,55,0
2013-01-23,conf,Milwaukee,Illinois Chicago,50,60,0
2013-01-23,conf,Penn St.,Indiana,49,72,0
2013-01-23,conf,Texas A&M,LSU,54,58,0
2013-01-23,conf,William & Mary,Northeastern,91,95,0
2013-01-23,conf,George Mason,Towson,77,67,1
2013-01-23,conf,Georgia Tech,North Carolina,63,79,0
2013-01-23,conf,St. John's,Rutgers,72,60,1
2013-01-23,conf,Denver,New Mexico St.,42,53,0
2013-01-23,conf,Colorado St.,New Mexico,61,66,0
2013-01-23,conf,Kent St.,Bowling Green,55,70,0
2013-01-23,conf,Ohio,Miami OH,74,62,1
2013-01-23,conf,Washington,Oregon St.,66,74,0
2013-01-23,nc,Penn,Temple,69,76,0
2013-01-23,conf,George Washington,Rhode Island,66,65,1
2013-01-23,conf,Auburn,Vanderbilt,61,73,0
2013-01-23,conf,Tulsa,Houston,87,72,1
2013-01-23,conf,Delaware,James Madison,50,64,0
2013-01-23,conf,TCU,West Virginia,50,71,0
2013-01-23,conf,Holy Cross,Lafayette,53,63,0
2013-01-23,conf,Loyola Chicago,Cleveland St.,67,55,1
2013-01-23,conf,Bradley,Evansville,56,66,0
2013-01-23,conf,Boston University,Albany,85,80,1
2013-01-23,nc,New Orleans,Air Force,48,90,0
2013-01-23,conf,Buffalo,Ball St.,66,63,1
2013-01-23,conf,Lehigh,Bucknell,65,62,1
2013-01-23,conf,Radford,Campbell,60,69,0
2013-01-23,conf,Rice,UCF,67,78,0
2013-01-23,conf,Northern Illinois,Central Michigan,74,61,1
2013-01-23,conf,Army,Colgate,90,93,0
2013-01-23,conf,Fordham,Dayton,51,96,0
2013-01-23,conf,Howard,Delaware St.,46,63,0
2013-01-23,conf,Creighton,Drake,69,74,0
2013-01-23,conf,Saint Louis,Duquesne,73,64,1
2013-01-23,conf,UNC Wilmington,Georgia St.,63,81,0
2013-01-23,conf,VMI,High Point,69,96,0
2013-01-23,conf,Drexel,Hofstra,55,52,1
2013-01-23,conf,Indiana St.,Illinois St.,58,60,0
2013-01-23,conf,Butler,La Salle,53,54,0
2013-01-23,conf,Stony Brook,UMBC,67,60,1
2013-01-23,conf,Duke,Miami FL,63,90,0
2013-01-23,conf,Coastal Carolina,UNC Asheville,60,63,0
2013-01-23,conf,Xavier,Charlotte,57,63,0
2013-01-23,conf,San Diego St.,Nevada,78,57,1
2013-01-23,conf,Southern Illinois,Northern Iowa,45,58,0
2013-01-23,conf,Washington St.,Oregon,61,68,0
2013-01-23,conf,Charleston Southern,Presbyterian,79,59,1
2013-01-23,nc,Cal St. Bakersfield,Santa Clara,36,66,0
2013-01-23,conf,South Florida,Seton Hall,47,55,0
2013-01-23,conf,Marshall,Southern Miss,46,102,0
2013-01-23,conf,St. Bonaventure,Saint Joseph's,73,64,1
2013-01-23,conf,Wichita St.,Missouri St.,62,52,1
2013-01-23,conf,Iowa St.,Texas Tech,51,56,0
2013-01-23,conf,Akron,Toledo,71,56,1
2013-01-23,conf,Green Bay,Valparaiso,61,73,0
2013-01-23,conf,Eastern Michigan,Western Michigan,59,63,0
2013-01-23,conf,Gardner Webb,Winthrop,55,61,0
2013-01-23,conf,Wright St.,Youngstown St.,61,68,0
2013-01-24,conf,Western Kentucky,South Alabama,57,65,0
2013-01-24,conf,USC,Arizona St.,93,98,0
2013-01-24,conf,UCLA,Arizona,84,73,1
2013-01-24,conf,Hawaii,Cal Poly,59,88,0
2013-01-24,conf,North Dakota,Sacramento St.,58,67,0
2013-01-24,conf,Louisiana Tech,San Jose St.,76,54,1
2013-01-24,conf,Stanford,Colorado,54,75,0
2013-01-24,conf,Clemson,Florida St.,57,60,0
2013-01-24,conf,Austin Peay,Jacksonville St.,74,81,0
2013-01-24,conf,Texas St.,Idaho,78,73,1
2013-01-24,conf,Mercer,Northern Kentucky,46,63,0
2013-01-24,conf,Wagner,Mount St. Mary's,52,50,1
2013-01-24,conf,Purdue,Michigan,53,68,0
2013-01-24,conf,Tennessee,Mississippi,56,62,0
2013-01-24,conf,Weber St.,Montana St.,74,79,0
2013-01-24,conf,Idaho St.,Montana,51,70,0
2013-01-24,conf,Hartford,New Hampshire,51,40,1
2013-01-24,conf,Lamar,Oral Roberts,74,91,0
2013-01-24,conf,Nebraska Omaha,South Dakota,95,90,1
2013-01-24,conf,Middle Tennessee,North Texas,72,64,1
2013-01-24,conf,Portland St.,Southern Utah,63,76,0
2013-01-24,conf,California,Utah,62,57,1
2013-01-24,conf,VCU,Richmond,74,86,0
2013-01-24,conf,Virginia,Virginia Tech,74,58,1
2013-01-24,conf,UC Riverside,Pacific,58,63,0
2013-01-24,conf,Kennesaw St.,Lipscomb,72,79,0
2013-01-24,conf,Cal St. Fullerton,UC Davis,95,88,1
2013-01-24,conf,FIU,Louisiana Lafayette,80,75,1
2013-01-24,conf,UT Arlington,Utah St.,74,68,1
2013-01-24,conf,Georgia Southern,Appalachian St.,62,64,0
2013-01-24,conf,Florida Atlantic,Arkansas Little Rock,62,65,0
2013-01-24,conf,McNeese St.,Central Arkansas,98,103,0
2013-01-24,conf,Jacksonville,East Tennessee St.,83,80,1
2013-01-24,conf,Tennessee Martin,Eastern Illinois,56,69,0
2013-01-24,conf,Tennessee St.,Eastern Kentucky,67,76,0
2013-01-24,conf,Chattanooga,Elon,61,85,0
2013-01-24,conf,Marist,Fairfield,37,71,0
2013-01-24,conf,BYU,Gonzaga,63,83,0
2013-01-24,conf,Pepperdine,Loyola Marymount,60,57,1
2013-01-24,conf,Fairleigh Dickinson,Monmouth,54,73,0
2013-01-24,conf,Belmont,Morehead St.,64,63,1
2013-01-24,conf,Samford,UNC Greensboro,64,66,0
2013-01-24,conf,Wyoming,UNLV,50,62,0
2013-01-24,conf,Texas A&M Corpus Chris,Nicholls St.,62,69,0
2013-01-24,conf,Northern Colorado,Northern Arizona,65,67,0
2013-01-24,conf,IUPUI,Oakland,71,89,0
2013-01-24,conf,San Francisco,Portland,75,72,1
2013-01-24,conf,Central Connecticut,Quinnipiac,78,85,0
2013-01-24,conf,Bryant,Sacred Heart,76,87,0
2013-01-24,conf,Cal St. Northridge,UC Santa Barbara,75,69,1
2013-01-24,conf,Sam Houston St.,Southeastern Louisiana,65,69,0
2013-01-24,conf,UTSA,Seattle,78,75,1
2013-01-24,conf,Southeast Missouri St.,SIU Edwardsville,77,80,0
2013-01-24,conf,LIU Brooklyn,St. Francis NY,78,68,1
2013-01-24,conf,Robert Morris,St. Francis PA,84,70,1
2013-01-24,conf,San Diego,Saint Mary's,48,81,0
2013-01-24,conf,Murray St.,Tennessee Tech,47,39,1
2013-01-24,conf,The Citadel,College of Charleston,54,69,0
2013-01-24,conf,Arkansas St.,Troy,67,74,0
2013-01-24,conf,Davidson,Western Carolina,79,74,1
2013-01-24,conf,Furman,Wofford,50,63,0
2013-01-24,conf,Western Illinois,IPFW,43,40,1
2013-01-24,conf,North Florida,USC Upstate,57,63,0
2013-01-25,conf,Green Bay,Milwaukee,74,54,1
2013-01-25,conf,Saint Peter's,Iona,71,90,0
2013-01-25,conf,Stetson,Florida Gulf Coast,65,96,0
2013-01-25,conf,Loyola MD,Manhattan,51,41,1
2013-01-25,conf,Canisius,Rider,67,50,1
2013-01-25,conf,Niagara,Siena,78,69,1
2013-01-26,conf,Mississippi,Auburn,63,61,1
2013-01-26,conf,UCLA,Arizona St.,60,78,0
2013-01-26,conf,USC,Arizona,50,74,0
2013-01-26,conf,Cal St. Northridge,Cal Poly,64,75,0
2013-01-26,conf,Northern Colorado,Sacramento St.,72,79,0
2013-01-26,conf,New Mexico,San Diego St.,34,55,0
2013-01-26,conf,UT Arlington,San Jose St.,66,47,1
2013-01-26,conf,Brown,Yale,64,76,0
2013-01-26,conf,Charlotte,George Washington,54,82,0
2013-01-26,conf,Louisville,Georgetown,51,53,0
2013-01-26,conf,Maryland Eastern Shore,Florida A&M,54,55,0
2013-01-26,conf,Murray St.,Jacksonville St.,64,65,0
2013-01-26,conf,Notre Dame,South Florida,73,65,1
2013-01-26,conf,Wake Forest,Georgia Tech,62,82,0
2013-01-26,conf,Kansas St.,Iowa St.,67,73,0
2013-01-26,conf,UTSA,Idaho,70,74,0
2013-01-26,conf,Kennesaw St.,Northern Kentucky,53,64,0
2013-01-26,conf,LSU,Kentucky,70,75,0
2013-01-26,conf,UMBC,Boston University,75,81,0
2013-01-26,conf,Bucknell,Holy Cross,65,58,1
2013-01-26,conf,Dartmouth,Harvard,77,82,0
2013-01-26,conf,Nebraska Omaha,UMKC,67,59,1
2013-01-26,conf,Vanderbilt,Missouri,59,81,0
2013-01-26,conf,Idaho St.,Montana St.,59,61,0
2013-01-26,conf,Weber St.,Montana,74,76,0
2013-01-26,conf,Maryland,Duke,64,84,0
2013-01-26,conf,UTEP,East Carolina,68,67,1
2013-01-26,conf,North Carolina,North Carolina St.,83,91,0
2013-01-26,conf,Northwestern,Nebraska,49,64,0
2013-01-26,conf,Cornell,Columbia,66,63,1
2013-01-26,conf,Saint Louis,St. Bonaventure,67,57,1
2013-01-26,conf,Ball St.,Miami OH,82,62,1
2013-01-26,conf,West Virginia,Oklahoma St.,66,80,0
2013-01-26,conf,McNeese St.,Oral Roberts,54,75,0
2013-01-26,conf,Southern Miss,Tulsa,62,59,1
2013-01-26,conf,Washington St.,Oregon St.,71,68,1
2013-01-26,conf,Ohio St.,Penn St.,65,51,1
2013-01-26,conf,DePaul,Pittsburgh,55,93,0
2013-01-26,conf,Syracuse,Villanova,71,75,0
2013-01-26,conf,Marshall,Memphis,72,73,0
2013-01-26,conf,Georgia,Texas A&M,59,52,1
2013-01-26,conf,UAB,Houston,61,66,0
2013-01-26,conf,Arkansas Little Rock,North Texas,62,57,1
2013-01-26,conf,Texas Tech,Texas,57,73,0
2013-01-26,conf,Eastern Washington,Southern Utah,55,69,0
2013-01-26,conf,Old Dominion,James Madison,46,56,0
2013-01-26,conf,Boston College,Virginia,51,65,0
2013-01-26,conf,Providence,Marquette,71,81,0
2013-01-26,conf,Minnesota,Wisconsin,44,45,0
2013-01-26,conf,Colorado St.,Fresno St.,74,63,1
2013-01-26,conf,Cal St. Fullerton,Pacific,67,71,0
2013-01-26,conf,Northern Iowa,Indiana St.,58,59,0
2013-01-26,conf,Mercer,Lipscomb,71,65,1
2013-01-26,conf,UC Irvine,Long Beach St.,59,81,0
2013-01-26,conf,Santa Clara,San Diego,64,50,1
2013-01-26,conf,UC Riverside,UC Davis,72,79,0
2013-01-26,conf,Campbell,Coastal Carolina,59,73,0
2013-01-26,conf,Louisiana Tech,Utah St.,51,48,1
2013-01-26,conf,Florida,Mississippi St.,82,47,1
