Date,Type,Team,Opp,Points_For,Points_Against,Win
2008-12-13,nc,North Dakota St.,Georgia Southern,98,77,1
2008-12-13,nc,San Diego,Oregon,64,57,1
2008-12-13,nc,Texas A&M,Alabama,86,78,1
2008-12-13,nc,Western Kentucky,Evansville,40,72,0
2008-12-13,nc,South Alabama,Mississippi St.,60,79,0
2008-12-13,nc,Fairleigh Dickinson,Army,52,74,0
2008-12-13,nc,Canisius,Albany,46,74,0
2008-12-13,conf,Campbell,Florida Gulf Coast,68,72,0
2008-12-13,nc,UT Rio Grande Valley,Air Force,50,71,0
2008-12-13,nc,North Carolina A&T,Akron,61,78,0
2008-12-13,nc,East Tennessee St.,Appalachian St.,89,70,1
2008-12-13,nc,Eastern Kentucky,Ball St.,71,58,1
2008-12-13,nc,Xavier,Cincinnati,76,66,1
2008-12-13,conf,Chattanooga,Davidson,95,100,0
2008-12-13,nc,Coppin St.,Dayton,56,73,0
2008-12-13,nc,South Dakota St.,Denver,58,62,0
2008-12-13,nc,Stephen F. Austin,Drake,66,64,1
2008-12-13,nc,West Virginia,Duquesne,68,63,1
2008-12-13,nc,Western Illinois,Eastern Illinois,56,63,0
2008-12-13,nc,Southeastern Louisiana,Florida Atlantic,58,72,0
2008-12-13,nc,Cal St. Bakersfield,Cal St. Fullerton,64,87,0
2008-12-13,nc,Florida St.,Georgia St.,62,57,1
2008-12-13,nc,Towson,High Point,71,57,1
2008-12-13,nc,St. Francis NY,Hofstra,52,68,0
2008-12-13,nc,New Orleans,Houston Baptist,77,73,1
2008-12-13,nc,Massachusetts,Kansas,61,60,1
2008-12-13,nc,Texas Tech,Lamar,79,85,0
2008-12-13,nc,New Hampshire,LIU Brooklyn,72,76,0
2008-12-13,nc,Centenary,Louisiana Tech,71,77,0
2008-12-13,nc,UMKC,Loyola Chicago,47,52,0
2008-12-13,nc,Cleveland St.,Marist,66,47,1
2008-12-13,nc,Louisiana Monroe,McNeese St.,57,66,0
2008-12-13,nc,Colgate,Monmouth,54,53,1
2008-12-13,nc,Pacific,Pepperdine,73,55,1
2008-12-13,nc,Indiana St.,Purdue,62,76,0
2008-12-13,nc,Loyola Marymount,UC Santa Barbara,61,81,0
2008-12-13,nc,Nicholls St.,Southern,64,58,1
2008-12-13,nc,Seton Hall,Saint Peter's,60,46,1
2008-12-13,nc,Central Arkansas,Missouri St.,46,63,0
2008-12-13,conf,Quinnipiac,Wagner,71,63,1
2008-12-13,nc,Northern Iowa,Wyoming,65,74,0
2008-12-13,nc,Utah St.,Utah Valley,69,50,1
2008-12-14,nc,IUPUI,Arizona St.,58,59,0
2008-12-14,nc,Gonzaga,Arizona,64,69,0
2008-12-14,nc,Stanford,Colorado St.,74,63,1
2008-12-14,nc,Niagara,South Florida,70,55,1
2008-12-14,nc,Illinois Chicago,Georgia Tech,66,60,1
2008-12-14,nc,Southeast Missouri St.,Bradley,62,75,0
2008-12-14,nc,USC Upstate,Boston College,55,67,0
2008-12-14,nc,Wright St.,Wake Forest,53,66,0
2008-12-14,nc,Delaware St.,Rutgers,55,60,0
2008-12-14,nc,UTEP,New Mexico St.,78,90,0
2008-12-14,nc,Detroit,Bowling Green,38,58,0
2008-12-14,nc,Presbyterian,Tulsa,48,62,0
2008-12-14,nc,Longwood,Virginia Tech,57,79,0
2008-12-14,nc,UNC Wilmington,Vermont,68,89,0
2008-12-14,nc,Portland St.,Washington,83,84,0
2008-12-14,nc,Montana,Fresno St.,69,65,1
2008-12-14,nc,North Carolina Central,Old Dominion,54,79,0
2008-12-14,nc,St. Francis PA,Iona,61,78,0
2008-12-14,nc,Oklahoma St.,Texas A&M Corpus Chris,82,59,1
2008-12-14,nc,Tennessee St.,Alabama A&M,67,69,0
2008-12-14,nc,Northern Illinois,Arkansas Little Rock,85,97,0
2008-12-14,nc,Drexel,Fairfield,60,66,0
2008-12-14,nc,Morehead St.,Illinois St.,70,76,0
2008-12-14,nc,Gardner Webb,Kansas St.,48,107,0
2008-12-14,nc,Villanova,La Salle,70,59,1
2008-12-14,nc,Princeton,Manhattan,60,70,0
2008-12-14,nc,Robert Morris,Miami FL,62,70,0
2008-12-14,nc,Western Michigan,UNLV,61,70,0
2008-12-14,nc,Southern Illinois,Nevada,48,62,0
2008-12-14,nc,James Madison,Radford,85,81,1
2008-12-14,nc,Hartford,Sacred Heart,59,55,1
2008-12-14,nc,Bethune Cookman,St. John's,59,77,0
2008-12-15,nc,Pepperdine,USC,77,91,0
2008-12-15,nc,Stony Brook,Connecticut,57,91,0
2008-12-15,conf,Campbell,Stetson,56,63,0
2008-12-15,nc,Chicago St.,Hawaii,75,85,0
2008-12-15,nc,UMKC,Northwestern,62,77,0
2008-12-15,nc,Alabama St.,Mississippi,81,85,0
2008-12-15,nc,Southern,Creighton,60,71,0
2008-12-15,nc,Cleveland St.,Syracuse,72,69,1
2008-12-15,nc,Florida A&M,Texas A&M,57,67,0
2008-12-15,nc,Houston Baptist,North Texas,76,88,0
2008-12-15,conf,Louisiana Monroe,Louisiana Lafayette,58,86,0
2008-12-15,nc,New Orleans,Texas St.,85,81,1
2008-12-15,nc,Mississippi Valley St.,Arkansas St.,58,75,0
2008-12-15,nc,Alcorn St.,Central Michigan,66,74,0
2008-12-15,nc,Charleston Southern,Cincinnati,55,74,0
2008-12-15,nc,Youngstown St.,Kent St.,74,82,0
2008-12-15,nc,UC Riverside,Loyola Marymount,59,52,1
2008-12-15,nc,Louisiana Tech,McNeese St.,44,61,0
2008-12-15,nc,Tennessee Martin,Middle Tennessee,72,65,1
2008-12-15,nc,Arkansas Pine Bluff,SMU,64,62,1
2008-12-15,nc,UC Davis,The Citadel,79,61,1
2008-12-16,nc,Tennessee Tech,Florida St.,59,69,0
2008-12-16,nc,North Florida,Clemson,36,76,0
2008-12-16,nc,South Florida,Vanderbilt,52,71,0
2008-12-16,nc,Texas Southern,Texas,72,88,0
2008-12-16,conf,Florida Atlantic,Denver,55,66,0
2008-12-16,nc,Portland,Northern Colorado,73,76,0
2008-12-16,nc,Kennesaw St.,Savannah St.,49,53,0
2008-12-16,nc,Cal St. Bakersfield,South Dakota St.,65,86,0
2008-12-16,nc,North Carolina Central,South Carolina,43,90,0
2008-12-16,nc,Marquette,Tennessee,68,80,0
2008-12-17,nc,Jacksonville St.,UAB,48,75,0
2008-12-17,nc,Austin Peay,Arkansas,80,89,0
2008-12-17,nc,Portland St.,Cal Poly,62,65,0
2008-12-17,nc,Northern Arizona,Stanford,57,66,0
2008-12-17,nc,Loyola Marymount,UCLA,44,75,0
2008-12-17,nc,American,George Washington,50,63,0
2008-12-17,nc,Georgia St.,Georgia Tech,64,84,0
2008-12-17,nc,South Carolina St.,Idaho,68,81,0
2008-12-17,nc,Nicholls St.,LSU,56,68,0
2008-12-17,nc,The Citadel,Michigan St.,65,79,0
2008-12-17,nc,USC Upstate,Saint Louis,38,55,0
2008-12-17,nc,UNC Asheville,Duke,56,99,0
2008-12-17,nc,East Carolina,North Carolina St.,76,87,0
2008-12-17,nc,Quinnipiac,Dartmouth,76,74,1
2008-12-17,nc,Prairie View A&M,New Mexico St.,74,88,0
2008-12-17,nc,Oral Roberts,New Mexico,63,66,0
2008-12-17,nc,St. Francis PA,St. Bonaventure,66,73,0
2008-12-17,nc,Canisius,Syracuse,60,82,0
2008-12-17,nc,Jacksonville,Ohio St.,68,81,0
2008-12-17,nc,Mercer,Oklahoma St.,74,104,0
2008-12-17,nc,Siena,Pittsburgh,66,79,0
2008-12-17,nc,Coastal Carolina,College of Charleston,58,73,0
2008-12-17,nc,Arkansas Little Rock,Memphis,51,59,0
2008-12-17,nc,Harvard,Rice,63,67,0
2008-12-17,nc,SMU,Texas A&M,56,66,0
2008-12-17,nc,Utah St.,Southern Utah,72,65,1
2008-12-17,nc,Longwood,Virginia,61,90,0
2008-12-17,nc,Ohio,Marshall,68,73,0
2008-12-17,nc,Liberty,DePaul,63,64,0
2008-12-17,nc,Robert Morris,Lafayette,83,70,1
2008-12-17,nc,Tennessee St.,Alabama,66,75,0
2008-12-17,nc,Middle Tennessee,Belmont,69,82,0
2008-12-17,nc,Illinois St.,Central Michigan,72,69,1
2008-12-17,nc,Southern,Chicago St.,68,76,0
2008-12-17,nc,Old Dominion,Duquesne,86,60,1
2008-12-17,nc,Chattanooga,East Tennessee St.,70,82,0
2008-12-17,nc,Rider,La Salle,75,92,0
2008-12-17,nc,Bethune Cookman,LIU Brooklyn,46,71,0
2008-12-17,nc,Santa Clara,UNLV,66,78,0
2008-12-17,nc,Arkansas Pine Bluff,Nevada,58,87,0
2008-12-17,nc,Southern Illinois,Northern Illinois,73,58,1
2008-12-17,nc,Saint Mary's,Oregon,78,73,1
2008-12-17,nc,UC Davis,Presbyterian,69,82,0
2008-12-17,nc,Jackson St.,Providence,71,85,0
2008-12-17,nc,Texas Tech,UTEP,78,96,0
2008-12-17,nc,Akron,VCU,69,73,0
2008-12-17,nc,UC Santa Barbara,Weber St.,63,70,0
2008-12-17,nc,Gardner Webb,Western Carolina,96,90,1
2008-12-17,nc,Norfolk St.,Wright St.,43,66,0
2008-12-17,nc,Northwestern St.,Grambling St.,83,79,1
2008-12-18,conf,Western Kentucky,South Alabama,69,66,1
2008-12-18,nc,Montana,UC Riverside,53,58,0
2008-12-18,nc,Charleston Southern,Florida St.,48,71,0
2008-12-18,nc,Mississippi,Louisville,68,77,0
2008-12-18,nc,Evansville,North Carolina,73,91,0
2008-12-18,nc,North Florida,Furman,77,66,1
2008-12-18,nc,Northern Colorado,Fresno St.,65,70,0
2008-12-18,nc,UTSA,UT Rio Grande Valley,72,74,0
2008-12-18,conf,North Texas,Louisiana Lafayette,78,64,1
2008-12-18,nc,UMKC,Eastern Washington,68,61,1
2008-12-18,conf,FIU,Arkansas St.,41,61,0
2008-12-18,nc,Mississippi St.,Cincinnati,63,75,0
2008-12-18,nc,Niagara,Drexel,67,62,1
2008-12-18,nc,Texas Southern,Gonzaga,42,84,0
2008-12-18,nc,UNC Greensboro,Kent St.,62,73,0
2008-12-18,nc,James Madison,Morehead St.,74,62,1
2008-12-18,conf,Winston Salem St.,North Carolina Central,66,51,1
2008-12-18,nc,Pepperdine,Cal St. Northridge,64,99,0
2008-12-18,nc,Louisiana Tech,Samford,58,71,0
2008-12-18,nc,Texas A&M Corpus Chris,Savannah St.,42,47,0
2008-12-18,nc,McNeese St.,Southern Miss,50,69,0
2008-12-18,conf,Florida Atlantic,Troy,87,94,0
2008-12-18,nc,North Carolina A&T,Tulane,55,81,0
2008-12-18,nc,Iona,Western Michigan,55,68,0
2008-12-18,nc,Oakland,Green Bay,79,76,1
2008-12-19,nc,Prairie View A&M,Colorado,47,72,0
2008-12-19,nc,Liberty,Saint Louis,70,73,0
2008-12-19,nc,UNC Wilmington,College of Charleston,80,100,0
2008-12-19,nc,Wake Forest,Richmond,86,79,1
2008-12-19,nc,Western Carolina,Marquette,77,94,0
2008-12-19,nc,Southern,DePaul,46,83,0
2008-12-19,nc,Stephen F. Austin,Austin Peay,93,54,1
2008-12-19,nc,Radford,George Mason,55,67,0
2008-12-19,nc,Youngstown St.,High Point,64,61,1
2008-12-19,nc,Saint Peter's,Monmouth,47,65,0
2008-12-19,conf,New Orleans,Louisiana Monroe,66,72,0
2008-12-20,nc,Troy,UAB,68,73,0
2008-12-20,nc,Stephen F. Austin,Arkansas,51,67,0
2008-12-20,nc,BYU,Arizona St.,75,76,0
2008-12-20,nc,UC Santa Barbara,San Diego St.,51,68,0
2008-12-20,nc,Northern Colorado,San Jose St.,78,89,0
2008-12-20,nc,Northwestern,Stanford,59,65,0
2008-12-20,nc,Nevada,California,66,75,0
2008-12-20,nc,Mercer,UCLA,59,76,0
2008-12-20,nc,North Dakota St.,USC,57,61,0
2008-12-20,nc,Mount St. Mary's,Georgetown,58,69,0
2008-12-20,nc,UCF,Florida,61,89,0
2008-12-20,nc,Wofford,Georgia,73,74,0
2008-12-20,nc,Jacksonville St.,Iowa St.,60,66,0
2008-12-20,nc,Texas Southern,Idaho,46,67,0
2008-12-20,nc,Saint Mary's,Southern Illinois,65,52,1
2008-12-20,nc,Delaware St.,Notre Dame,50,88,0
2008-12-20,nc,Murray St.,South Florida,64,73,0
2008-12-20,nc,Appalachian St.,Kentucky,69,93,0
2008-12-20,nc,Providence,Boston College,76,81,0
2008-12-20,nc,Hofstra,Massachusetts,81,97,0
2008-12-20,nc,Michigan,Oakland,89,76,1
2008-12-20,nc,Louisville,Minnesota,64,70,0
2008-12-20,nc,Stetson,Missouri,44,78,0
2008-12-20,nc,Lipscomb,North Carolina St.,58,78,0
2008-12-20,nc,IPFW,Nebraska,48,75,0
2008-12-20,nc,Bryant,Rutgers,37,67,0
2008-12-20,nc,La Salle,Cornell,70,79,0
2008-12-20,nc,Iona,Ohio St.,53,71,0
2008-12-20,nc,Rhode Island,Oklahoma St.,82,86,0
2008-12-20,nc,VCU,Oklahoma,70,81,0
2008-12-20,nc,Howard,Oregon St.,54,90,0
2008-12-20,nc,Syracuse,Memphis,72,65,1
2008-12-20,nc,Tennessee Tech,Vanderbilt,63,83,0
2008-12-20,nc,UT Arlington,Baylor,76,79,0
2008-12-20,nc,LSU,Texas A&M,61,72,0
2008-12-20,nc,Michigan St.,Texas,67,63,1
2008-12-20,nc,Weber St.,Utah,64,74,0
2008-12-20,nc,Auburn,Virginia,58,56,1
2008-12-20,nc,Columbia,Virginia Tech,52,64,0
2008-12-20,nc,Eastern Washington,Washington,50,83,0
2008-12-20,nc,Bradley,Milwaukee,74,86,0
2008-12-20,nc,Coppin St.,Wisconsin,46,57,0
2008-12-20,nc,Miami OH,West Virginia,46,82,0
2008-12-20,nc,USC Upstate,Fresno St.,47,72,0
2008-12-20,nc,Santa Clara,Pacific,57,63,0
2008-12-20,nc,Winthrop,Old Dominion,54,66,0
2008-12-20,nc,Montana St.,Long Beach St.,75,61,1
2008-12-20,nc,Utah St.,Idaho St.,67,57,1
2008-12-20,nc,North Carolina A&T,Evansville,66,73,0
2008-12-20,nc,Detroit,Illinois,51,82,0
2008-12-20,conf,Arkansas St.,Arkansas Little Rock,59,65,0
2008-12-20,nc,Manhattan,Binghamton,86,80,1
2008-12-20,nc,Drexel,Bucknell,75,81,0
2008-12-20,nc,UNC Asheville,Buffalo,52,71,0
2008-12-20,nc,Florida Gulf Coast,Butler,53,73,0
2008-12-20,nc,Navy,Canisius,63,68,0
2008-12-20,nc,Bowling Green,Central Arkansas,65,67,0
2008-12-20,nc,Princeton,Central Connecticut,56,67,0
2008-12-20,nc,Robert Morris,Central Michigan,73,60,1
2008-12-20,nc,Samford,Chicago St.,49,66,0
2008-12-20,nc,Eastern Kentucky,Cincinnati,77,85,0
2008-12-20,nc,UNC Greensboro,Dayton,44,75,0
2008-12-20,nc,Colorado St.,Denver,55,66,0
2008-12-20,nc,Iowa,Drake,43,60,0
2008-12-20,nc,Rice,Duquesne,64,80,0
2008-12-20,nc,St. Bonaventure,Eastern Michigan,86,78,1
2008-12-20,conf,South Alabama,FIU,62,57,1
2008-12-20,nc,Coastal Carolina,Georgia St.,69,52,1
2008-12-20,nc,Connecticut,Gonzaga,88,83,1
2008-12-20,nc,Northwestern St.,Houston Baptist,84,76,1
2008-12-20,nc,Illinois Chicago,Illinois St.,60,67,0
2008-12-20,nc,Temple,Kansas,59,71,0
2008-12-20,nc,Centenary,Kansas St.,51,73,0
2008-12-20,nc,Tulsa,Loyola Marymount,79,45,1
2008-12-20,nc,American,UMBC,74,61,1
2008-12-20,nc,Middle Tennessee,UC Irvine,65,52,1
2008-12-20,nc,Chattanooga,Mississippi Valley St.,65,61,1
2008-12-20,nc,Arizona,UNLV,64,79,0
2008-12-20,nc,Loyola Chicago,Northern Illinois,72,62,1
2008-12-20,nc,Portland,Oregon,76,79,0
2008-12-20,nc,Georgia Tech,Pepperdine,86,58,1
2008-12-20,conf,Montana,Portland St.,45,72,0
2008-12-20,nc,Davidson,Purdue,58,76,0
2008-12-20,nc,NJIT,Rider,49,70,0
2008-12-20,nc,Albany,Sacred Heart,60,59,1
2008-12-20,nc,Jackson St.,Southeastern Louisiana,51,70,0
2008-12-20,nc,IUPUI,Seton Hall,67,65,1
2008-12-20,nc,The Citadel,South Carolina,66,80,0
2008-12-20,nc,Marist,St. John's,44,65,0
2008-12-20,nc,Norfolk St.,Missouri St.,66,75,0
2008-12-20,nc,Belmont,Tennessee,77,79,0
2008-12-20,nc,New Mexico St.,UTEP,69,84,0
2008-12-20,nc,New Mexico,Texas Tech,78,86,0
2008-12-20,nc,Houston,Toledo,71,63,1
2008-12-20,nc,North Carolina,Valparaiso,85,63,1
2008-12-20,nc,Northern Arizona,Wichita St.,53,58,0
2008-12-20,nc,Wright St.,Oral Roberts,59,46,1
2008-12-20,nc,Sacramento St.,Wyoming,70,93,0
2008-12-20,nc,Xavier,Duke,64,82,0
2008-12-20,nc,Boise St.,Cal St. Bakersfield,66,62,1
2008-12-20,nc,Southern Utah,Utah Valley,72,78,0
2008-12-21,nc,Pittsburgh,Florida St.,56,48,1
2008-12-21,nc,Washington St.,Idaho,55,41,1
2008-12-21,nc,Alabama A&M,Western Kentucky,60,83,0
2008-12-21,nc,Delaware,Boston University,70,68,1
2008-12-21,nc,Oral Roberts,Murray St.,76,78,0
2008-12-21,nc,Lafayette,Penn St.,55,83,0
2008-12-21,nc,Loyola MD,UC Davis,95,89,1
2008-12-21,nc,Sam Houston St.,Louisiana Lafayette,56,54,1
2008-12-21,nc,Harvard,Maine,76,63,1
2008-12-21,nc,Prairie View A&M,Texas St.,68,82,0
2008-12-21,nc,VMI,Army,62,55,1
2008-12-21,nc,Presbyterian,Ball St.,57,60,0
2008-12-21,nc,Columbia,Marist,63,58,1
2008-12-21,conf,Clemson,Miami FL,91,72,1
2008-12-21,nc,Lehigh,Monmouth,80,71,1
2008-12-21,nc,Youngstown St.,Charlotte,80,100,0
2008-12-21,nc,Middle Tennessee,Norfolk St.,77,56,1
2008-12-21,nc,South Dakota St.,Northern Iowa,55,72,0
2008-12-21,nc,Vermont,Quinnipiac,84,79,1
2008-12-21,nc,Western Illinois,Southeast Missouri St.,63,64,0
2008-12-21,nc,Virginia Tech,St. John's,81,67,1
2008-12-21,nc,UC Irvine,Missouri St.,48,57,0
2008-12-21,nc,Brown,Wagner,66,78,0
2008-12-21,nc,South Florida,Wright St.,43,60,0
2008-12-22,nc,Alabama St.,Auburn,72,77,0
2008-12-22,nc,Florida Atlantic,UAB,43,76,0
2008-12-22,nc,Cal St. Northridge,San Diego St.,56,72,0
2008-12-22,nc,San Francisco,San Jose St.,76,82,0
2008-12-22,nc,Colgate,California,48,83,0
2008-12-22,nc,Georgia Tech,USC,57,76,0
2008-12-22,nc,Georgia Southern,Florida,81,88,0
2008-12-22,nc,Texas A&M Corpus Chris,Georgia,80,79,1
2008-12-22,nc,Western Michigan,Southern Illinois,46,64,0
2008-12-22,nc,Northeastern,Indiana,55,42,1
2008-12-22,nc,Savannah St.,Notre Dame,49,81,0
2008-12-22,nc,Tennessee St.,Kentucky,58,102,0
2008-12-22,nc,McNeese St.,LSU,59,62,0
2008-12-22,nc,American,Maryland,51,67,0
2008-12-22,nc,Florida Gulf Coast,Michigan,59,76,0
2008-12-22,nc,Saint Louis,DePaul,61,65,0
2008-12-22,nc,UTSA,UMKC,76,72,1
2008-12-22,nc,Florida A&M,Mississippi,63,86,0
2008-12-22,nc,Wake Forest,East Carolina,95,54,1
2008-12-22,nc,Marquette,North Carolina St.,68,65,1
2008-12-22,nc,Fresno St.,Creighton,65,84,0
2008-12-22,nc,Coppin St.,Syracuse,71,82,0
2008-12-22,nc,Towson,Bowling Green,58,77,0
2008-12-22,nc,UNC Asheville,Ohio St.,59,83,0
2008-12-22,nc,Holy Cross,Ohio,53,58,0
2008-12-22,nc,Oral Roberts,South Florida,86,63,1
2008-12-22,nc,Navy,Villanova,68,78,0
2008-12-22,nc,Drexel,Memphis,49,87,0
2008-12-22,nc,Furman,Vanderbilt,49,68,0
2008-12-22,nc,Hartford,Baylor,59,74,0
2008-12-22,nc,Oklahoma,Rice,70,58,1
2008-12-22,nc,Seton Hall,James Madison,64,70,0
2008-12-22,nc,Bucknell,Richmond,57,79,0
2008-12-22,nc,Bethune Cookman,Jacksonville,66,64,1
2008-12-22,nc,Maryland Eastern Shore,Old Dominion,56,66,0
2008-12-22,nc,Temple,Long Beach St.,71,76,0
2008-12-22,nc,Norfolk St.,UC Irvine,51,64,0
2008-12-22,nc,Boise St.,San Diego,75,72,1
2008-12-22,nc,Utah,Utah St.,64,66,0
2008-12-22,nc,Chattanooga,Alabama,63,82,0
2008-12-22,nc,Texas Southern,Air Force,41,65,0
2008-12-22,nc,Belmont,Austin Peay,72,62,1
2008-12-22,nc,Valparaiso,UCF,60,85,0
2008-12-22,nc,Arkansas Pine Bluff,Cincinnati,49,79,0
2008-12-22,nc,Grambling St.,Denver,42,66,0
2008-12-22,nc,North Carolina Central,Duquesne,79,97,0
2008-12-22,nc,Chicago St.,Eastern Illinois,77,64,1
2008-12-22,nc,Oakland,Eastern Michigan,66,53,1
2008-12-22,nc,Lipscomb,Elon,76,79,0
2008-12-22,nc,Montana St.,Cal St. Fullerton,80,88,0
2008-12-22,nc,Tulane,George Mason,52,60,0
2008-12-22,nc,Green Bay,Houston Baptist,80,78,1
2008-12-22,nc,TCU,Louisiana Tech,67,72,0
2008-12-22,nc,SIU Edwardsville,Loyola Chicago,65,89,0
2008-12-22,nc,Mercer,Loyola Marymount,75,52,1
2008-12-22,nc,LIU Brooklyn,Manhattan,61,65,0
2008-12-22,conf,North Texas,New Orleans,65,71,0
2008-12-22,nc,Nicholls St.,Mississippi St.,68,74,0
2008-12-22,nc,Northern Arizona,North Dakota St.,68,90,0
2008-12-22,nc,Northern Colorado,Liberty,70,75,0
2008-12-22,nc,Howard,Portland,73,98,0
2008-12-22,nc,Bryant,Providence,64,91,0
2008-12-22,nc,IPFW,Purdue,55,70,0
2008-12-22,nc,Southern,USC Upstate,43,71,0
2008-12-22,nc,Albany,St. Francis NY,68,56,1
2008-12-22,nc,Cornell,Saint Joseph's,67,71,0
2008-12-22,nc,Middle Tennessee,Missouri St.,63,51,1
2008-12-22,nc,UNC Wilmington,Troy,92,101,0
2008-12-22,nc,UT Rio Grande Valley,Weber St.,54,61,0
2008-12-22,nc,College of Charleston,Winthrop,77,76,1
2008-12-22,nc,Murray St.,Wright St.,41,57,0
2008-12-23,nc,Idaho St.,Arizona St.,55,90,0
2008-12-23,nc,Kansas,Arizona,67,84,0
2008-12-23,nc,George Washington,Sacramento St.,59,47,1
2008-12-23,nc,Wyoming,UCLA,62,113,0
2008-12-23,nc,Louisiana Monroe,Colorado,62,65,0
2008-12-23,nc,FIU,Georgetown,38,76,0
2008-12-23,nc,Marist,Delaware,74,69,1
2008-12-23,nc,UC Riverside,Hawaii,46,56,0
2008-12-23,nc,South Dakota St.,Iowa St.,65,58,1
2008-12-23,nc,SIU Edwardsville,Bradley,61,67,0
2008-12-23,nc,SMU,Northwestern,55,66,0
2008-12-23,nc,Indiana St.,IUPUI,41,62,0
2008-12-23,nc,Maine,Boston College,61,99,0
2008-12-23,nc,Southeastern Louisiana,Minnesota,71,80,0
2008-12-23,nc,Fresno St.,Saint Louis,52,56,0
2008-12-23,nc,Missouri,Illinois,59,75,0
2008-12-23,nc,UMBC,Nebraska,66,64,1
2008-12-23,nc,NJIT,Rutgers,52,78,0
2008-12-23,nc,New Mexico St.,New Mexico,62,76,0
2008-12-23,nc,Niagara,St. Bonaventure,83,65,1
2008-12-23,nc,UT Arlington,Tulsa,79,88,0
2008-12-23,nc,Sacred Heart,Penn St.,65,73,0
2008-12-23,nc,Hampton,Virginia,48,74,0
2008-12-23,nc,Texas,Wisconsin,74,69,1
2008-12-23,nc,Radford,West Virginia,54,89,0
2008-12-23,nc,Saint Mary's,Pacific,74,65,1
2008-12-23,nc,Creighton,DePaul,83,75,1
2008-12-23,nc,Kent St.,Cleveland St.,41,67,0
2008-12-23,conf,East Tennessee St.,Kennesaw St.,76,62,1
2008-12-23,nc,Southeast Missouri St.,Arkansas St.,67,86,0
2008-12-23,nc,Rider,Binghamton,58,69,0
2008-12-23,nc,Detroit,Central Michigan,67,55,1
2008-12-23,nc,Marshall,Dayton,50,62,0
2008-12-23,nc,New Hampshire,Fordham,56,60,0
2008-12-23,nc,Portland St.,Gonzaga,77,70,1
2008-12-23,nc,Iona,Hofstra,67,64,1
2008-12-23,nc,Mount St. Mary's,La Salle,59,65,0
2008-12-23,nc,Southern Utah,UNLV,60,73,0
2008-12-23,nc,Stanford,Santa Clara,77,69,1
2008-12-23,nc,Buffalo,Siena,60,71,0
2008-12-23,nc,Weber St.,Southern Miss,49,68,0
2008-12-23,nc,Presbyterian,South Carolina,56,75,0
2008-12-23,nc,Northern Colorado,Southern,76,68,1
2008-12-23,nc,Fairleigh Dickinson,Saint Peter's,61,69,0
2008-12-23,nc,Centenary,Texas Tech,53,67,0
2008-12-23,nc,Illinois Chicago,Toledo,65,55,1
2008-12-23,nc,Butler,Xavier,74,65,1
2008-12-23,nc,Liberty,USC Upstate,77,64,1
2008-12-23,nc,Cal Poly,Cal St. Bakersfield,64,66,0
2008-12-26,nc,Fairfield,Connecticut,55,75,0
2008-12-27,nc,Northwestern St.,Arkansas,56,95,0
2008-12-27,nc,Dartmouth,California,62,98,0
2008-12-27,nc,Vermont,George Washington,83,72,1
2008-12-27,nc,Iona,South Florida,55,68,0
2008-12-27,nc,Colorado St.,Hawaii,74,58,1
2008-12-27,nc,Florida Atlantic,Kentucky,69,76,0
2008-12-27,nc,UAB,Louisville,62,82,0
2008-12-27,nc,Washington St.,LSU,52,64,0
2008-12-27,nc,San Francisco,Holy Cross,88,97,0
2008-12-27,nc,IUPUI,Massachusetts,57,64,0
2008-12-27,nc,Bryant,Maryland,51,72,0
2008-12-27,nc,Michigan St.,Oakland,82,66,1
2008-12-27,nc,SIU Edwardsville,Missouri,57,107,0
2008-12-27,nc,Hofstra,New Hampshire,62,57,1
2008-12-27,nc,West Virginia,Ohio St.,76,48,1
2008-12-27,nc,Sacramento St.,Southern Utah,51,76,0
2008-12-27,nc,Utah,UC Irvine,60,52,1
2008-12-27,nc,Tennessee Martin,FIU,77,76,1
2008-12-27,nc,Western Illinois,Iowa,43,58,0
2008-12-27,nc,Idaho St.,Nevada,63,68,0
2008-12-27,nc,Portland,Air Force,43,42,1
2008-12-27,nc,Drexel,Rider,76,70,1
2008-12-27,nc,Fairleigh Dickinson,Seton Hall,70,101,0
2008-12-27,nc,Miami FL,St. John's,70,56,1
2008-12-27,nc,San Jose St.,Saint Mary's,78,87,0
2008-12-27,nc,Georgia St.,UTSA,48,60,0
2008-12-27,nc,Portland St.,Texas Southern,63,55,1
2008-12-27,nc,Binghamton,Tulane,74,73,1
2008-12-27,nc,Hampton,VCU,54,59,0
2008-12-28,nc,Texas Tech,Stanford,66,111,0
2008-12-28,nc,Portland,California,61,81,0
2008-12-28,nc,Louisiana Tech,UCLA,55,78,0
2008-12-28,nc,Oral Roberts,USC,56,66,0
2008-12-28,nc,Winthrop,Florida,45,74,0
2008-12-28,conf,Virginia,Georgia Tech,88,84,1
2008-12-28,nc,North Carolina A&T,Georgia,68,98,0
2008-12-28,conf,Southern Illinois,Bradley,63,79,0
2008-12-28,nc,Lipscomb,Indiana,74,69,1
2008-12-28,nc,Florida St.,Western Kentucky,82,69,1
2008-12-28,nc,High Point,Minnesota,56,82,0
2008-12-28,nc,SIU Edwardsville,UMKC,77,71,1
2008-12-28,nc,Rutgers,North Carolina,75,97,0
2008-12-28,conf,Wichita St.,Creighton,56,68,0
2008-12-28,nc,Air Force,Dartmouth,63,41,1
2008-12-28,nc,Loyola Marymount,New Mexico St.,62,104,0
