Season,Team,adj_em,adj_o,adj_d,adj_t,win_pct,Wins,Losses,Games
2023,Austin Peay,-14.751999999999995,95.742,110.494,64.7426,0.161387,5,27,32
2023,BYU,10.247700000000009,108.56,98.3123,69.5439,0.757735,24,8,32
2023,Ball St.,-0.382000000000005,107.195,107.577,67.154,0.489772,16,16,32
2023,Baylor,21.078999999999994,121.687,100.608,66.8776,0.899127,29,3,32
2023,Bellarmine,-7.2239999999999895,101.799,109.023,61.9244,0.312501,10,22,32
2023,Belmont,3.789999999999992,110.199,106.409,68.3239,0.599297,19,13,32
2023,Bethune Cookman,-18.378,96.132,114.51,68.6559,0.117968,4,28,32
2023,Binghamton,-11.364199999999997,98.1228,109.487,65.9193,0.220933,7,25,32
2023,Boise St.,14.5505,110.115,95.5645,66.2838,0.836141,27,5,32
2023,Boston College,0.7909999999999968,102.472,101.681,66.4798,0.522254,17,15,32
2023,Boston University,-10.187399999999997,96.2906,106.478,65.4018,0.239306,8,24,32
2023,Bowling Green,-9.436999999999998,102.265,111.702,69.503,0.265979,9,23,32
2023,Bradley,8.253900000000002,106.026,97.7721,65.2178,0.71748,23,9,32
2023,Brown,0.4498000000000104,100.108,99.6582,69.2991,0.512932,16,16,32
2023,Bryant,-3.5470000000000113,102.841,106.388,71.9823,0.403727,13,19,32
2023,Bucknell,-10.106700000000004,98.7023,108.809,66.6354,0.24581,8,24,32
2023,Buffalo,-1.6920000000000073,103.109,104.801,72.1836,0.453332,15,17,32
2023,Butler,3.9446000000000083,100.626,96.6814,65.6261,0.612996,20,12,32
2023,Cal Baptist,0.6929999999999978,102.368,101.675,63.9685,0.519513,17,15,32
2023,Cal Poly,-9.831500000000005,93.2315,103.063,63.8689,0.23995,8,24,32
2023,Cal St. Bakersfield,-10.25970000000001,94.0513,104.311,62.9055,0.233135,7,25,32
2023,Cal St. Fullerton,4.84129999999999,104.1,99.2587,64.6683,0.633599,20,12,32
2023,Cal St. Northridge,-14.092100000000002,94.6609,108.753,65.0826,0.168556,5,27,32
2023,California,-7.7705999999999875,95.8264,103.597,63.2907,0.289732,9,23,32
2023,Campbell,-4.178999999999988,104.555,108.734,64.1399,0.389185,12,20,32
2023,Canisius,-6.221999999999994,101.144,107.366,67.5348,0.3348,11,21,32
2023,Central Arkansas,-14.334099999999992,97.6919,112.026,72.2079,0.171575,5,27,32
2023,Central Connecticut,-17.140500000000003,96.3985,113.539,64.3045,0.132157,4,28,32
2023,Central Michigan,-16.092100000000002,92.0299,108.122,67.2441,0.135498,4,28,32
2023,Charleston Southern,-11.49300000000001,103.716,115.209,65.5158,0.229963,7,25,32
2023,Charlotte,6.4609999999999985,107.954,101.493,60.3288,0.670334,21,11,32
2023,Chattanooga,0.0049999999999954525,107.344,107.339,68.0424,0.500134,16,16,32
2023,Chicago St.,-11.796999999999997,101.31,113.107,64.7852,0.219828,7,25,32
2023,Cincinnati,14.376900000000006,111.879,97.5021,68.464,0.829453,27,5,32
2023,Clemson,13.110100000000003,110.857,97.7469,67.9976,0.809601,26,6,32
2023,Cleveland St.,-0.20699999999999363,104.019,104.226,65.4754,0.494293,16,16,32
2023,Coastal Carolina,-10.817000000000007,103.193,114.01,67.9376,0.241141,8,24,32
2023,Colgate,6.332999999999998,112.468,106.135,67.4522,0.66072,21,11,32
2023,College of Charleston,11.727800000000002,109.414,97.6862,70.9733,0.786477,25,7,32
2023,Colorado,11.471500000000006,106.534,95.0625,68.9693,0.78755,25,7,32
2023,Colorado St.,6.334000000000003,110.907,104.573,66.2185,0.662913,21,11,32
2023,Columbia,-15.773200000000003,94.2638,110.037,69.6744,0.144395,5,27,32
2023,Connecticut,30.268599999999992,121.478,91.2094,66.7278,0.96428,31,1,32
2023,Coppin St.,-16.913600000000002,97.7864,114.7,71.847,0.137683,4,28,32
2023,Cornell,0.37699999999999534,109.764,109.387,71.022,0.509886,16,16,32
2023,Creighton,21.7556,115.001,93.2454,67.6823,0.917708,29,3,32
2023,Dartmouth,-7.543900000000008,99.2961,106.84,68.6149,0.301094,10,22,32
2023,Davidson,3.2109999999999985,106.974,103.763,65.1551,0.586741,19,13,32
2023,Dayton,11.854600000000005,109.79,97.9354,62.4215,0.788183,25,7,32
2023,DePaul,2.4299999999999926,106.701,104.271,68.6867,0.565843,18,14,32
2023,Delaware,-5.081000000000003,101.914,106.995,66.9792,0.363664,12,20,32
2023,Delaware St.,-20.1318,91.0252,111.157,67.5332,0.0913058,3,29,32
2023,Denver,-9.133899999999997,99.8501,108.984,68.473,0.267637,9,23,32
2023,Detroit,-4.066999999999993,109.155,113.222,67.0415,0.396352,13,19,32
2023,Drake,13.196999999999989,108.838,95.641,66.3038,0.815546,26,6,32
2023,Drexel,-1.1037000000000035,99.9913,101.095,63.3534,0.468492,15,17,32
2023,Duke,20.372,113.301,92.929,64.8711,0.907157,29,3,32
2023,Duquesne,4.792000000000002,107.777,102.985,67.9525,0.627864,20,12,32
2023,East Carolina,-1.5479999999999876,101.552,103.1,67.3758,0.456605,15,17,32
2023,East Tennessee St.,-6.801000000000002,100.202,107.003,65.8231,0.319682,10,22,32
2023,Eastern Illinois,-18.233400000000003,92.9486,111.182,67.8732,0.113059,4,28,32
2023,Eastern Kentucky,1.578000000000003,104.393,102.815,69.75,0.543679,17,15,32
2023,Eastern Michigan,-13.006,100.354,113.36,69.2177,0.197591,6,26,32
2023,Eastern Washington,3.472999999999999,109.919,106.446,68.5162,0.591259,19,13,32
2023,Elon,-12.725899999999996,97.5631,110.289,66.0454,0.196234,6,26,32
2023,Evansville,-17.854799999999997,90.6992,108.554,69.5043,0.112394,4,28,32
2023,FIU,-2.1129999999999995,102.75,104.863,69.9248,0.441759,14,18,32
2023,Fairfield,-8.1507,98.0083,106.159,64.8662,0.285226,9,23,32
2023,Fairleigh Dickinson,-8.551000000000002,106.128,114.679,68.6231,0.290869,9,23,32
2023,Florida,9.481400000000008,105.688,96.2066,69.4093,0.746672,24,8,32
2023,Florida A&M,-19.536,89.25,108.786,64.9491,0.0931043,3,29,32
2023,Florida Atlantic,18.257599999999996,114.026,95.7684,67.4583,0.881499,28,4,32
2023,Florida Gulf Coast,-2.287000000000006,103.616,105.903,66.1852,0.437574,14,18,32
2023,Florida St.,-2.585000000000008,103.97,106.555,68.6909,0.42987,14,18,32
2023,Fordham,1.3529999999999944,101.666,100.313,69.4558,0.538438,17,15,32
2023,Fort Wayne,-5.994900000000001,99.4981,105.493,68.8991,0.337853,11,21,32
2023,Fresno St.,2.9510000000000076,103.152,100.201,63.9689,0.582666,19,13,32
2023,Furman,7.935000000000002,112.699,104.764,68.2356,0.698377,22,10,32
2023,Gardner Webb,-2.650599999999997,98.1894,100.84,66.0742,0.423999,14,18,32
2023,George Mason,0.7010000000000076,100.706,100.005,66.2661,0.520054,17,15,32
2023,George Washington,-1.9569999999999936,108.923,110.88,68.7445,0.448963,14,18,32
2023,Georgetown,-2.4669999999999987,103.494,105.961,68.7196,0.432661,14,18,32
2023,Georgia,0.7210000000000036,103.343,102.622,67.5629,0.520124,17,15,32
2023,Georgia Southern,-1.5734999999999957,99.5295,101.103,66.4875,0.455026,15,17,32
2023,Georgia St.,-10.355700000000013,97.0743,107.43,66.8334,0.237629,8,24,32
2023,Georgia Tech,2.4879999999999995,104.724,102.236,66.4666,0.568701,18,14,32
2023,Gonzaga,24.18140000000001,123.171,98.9896,70.123,0.925079,30,2,32
2023,Grambling St.,-0.5467999999999904,98.7364,99.2832,66.0039,0.484127,15,17,32
2023,Grand Canyon,5.385999999999996,111.342,105.956,64.8602,0.638829,20,12,32
2023,Green Bay,-23.3925,90.8385,114.231,65.0712,0.0669107,2,30,32
2023,Hampton,-18.51899999999999,96.849,115.368,68.7276,0.11793,4,28,32
2023,Hartford,-28.0081,89.4549,117.463,65.4027,0.0417858,1,31,32
2023,Harvard,-0.8013999999999868,99.5156,100.317,65.9111,0.476961,15,17,32
2023,Hawaii,2.4518000000000058,100.548,98.0962,64.4633,0.570504,18,14,32
2023,High Point,-10.615799999999993,99.6362,110.252,71.3926,0.23788,8,24,32
2023,Hofstra,9.509,109.931,100.422,67.1902,0.738934,24,8,32
2023,Holy Cross,-16.5471,93.4559,110.003,68.8687,0.133002,4,28,32
2023,Houston,27.0385,117.307,90.2685,63.3592,0.953161,31,1,32
2023,Houston Christian,-19.605000000000004,100.547,120.152,70.5505,0.114208,4,28,32
2023,Howard,-3.5649999999999977,102.696,106.261,68.9945,0.403121,13,19,32
2023,IUPUI,-22.28670000000001,95.7143,118.001,66.9944,0.0826239,3,29,32
2023,Idaho,-12.039000000000001,100.629,112.668,65.8046,0.214253,7,25,32
2023,Idaho St.,-6.433000000000007,101.148,107.581,65.1132,0.32982,11,21,32
2023,Illinois,13.54180000000001,108.906,95.3642,69.775,0.821572,26,6,32
2023,Illinois Chicago,-9.4375,97.9745,107.412,68.9232,0.257772,8,24,32
2023,Illinois St.,-10.575699999999998,98.8773,109.453,64.9189,0.237118,8,24,32
2023,Incarnate Word,-15.054500000000004,96.1285,111.183,66.7702,0.158001,5,27,32
2023,Indiana,16.217200000000005,113.084,96.8668,67.8548,0.855716,27,5,32
2023,Indiana St.,7.842999999999989,109.493,101.65,70.4874,0.701563,22,10,32
2023,Iona,12.051200000000009,110.308,98.2568,68.5301,0.790916,25,7,32
2023,Iowa,16,119.894,103.894,69.5535,0.838516,27,5,32
2023,Iowa St.,16.153800000000004,107.015,90.8612,64.003,0.867825,28,4,32
2023,Jackson St.,-11.751999999999995,98.074,109.826,68.0486,0.213907,7,25,32
2023,Jacksonville,-4.2708999999999975,99.9281,104.199,60.879,0.381934,12,20,32
2023,Jacksonville St.,-4.741,101.465,106.206,65.3342,0.371647,12,20,32
2023,James Madison,5.350999999999999,105.373,100.022,70.3822,0.645519,21,11,32
2023,Kansas,21.520899999999997,113.792,92.2711,69.0313,0.91765,29,3,32
2023,Kansas St.,17.940200000000004,112.62,94.6798,69.8011,0.880324,28,4,32
2023,Kennesaw St.,5.260000000000005,105.605,100.345,68.4206,0.642814,21,11,32
2023,Kent St.,10.022600000000011,106.992,96.9694,67.7855,0.756049,24,8,32
2023,Kentucky,17.909300000000002,115.653,97.7437,65.7725,0.873786,28,4,32
2023,LIU Brooklyn,-29.761499999999998,86.9475,116.709,72.4653,0.0327578,1,31,32
2023,LSU,1.6800000000000068,105.864,104.184,65.7721,0.545863,17,15,32
2023,La Salle,-3.3739999999999952,103.308,106.682,67.6655,0.408623,13,19,32
2023,Lafayette,-7.757499999999993,94.6555,102.413,62.8667,0.287855,9,23,32
2023,Lamar,-20.325599999999994,94.1444,114.47,65.7078,0.0955158,3,29,32
2023,Lehigh,-9.70320000000001,96.7268,106.43,69.42,0.249861,8,24,32
2023,Liberty,14.02470000000001,111.361,97.3363,64.4387,0.824619,26,6,32
2023,Lindenwood,-17.1075,95.1915,112.299,67.0121,0.130034,4,28,32
2023,Lipscomb,-0.2289999999999992,103.536,103.765,69.1687,0.493643,16,16,32
2023,Little Rock,-14.685000000000002,100.67,115.355,70.7924,0.172812,6,26,32
2023,Long Beach St.,1.1439999999999912,104.829,103.685,72.9249,0.531506,17,15,32
2023,Longwood,0.6020000000000039,103.729,103.127,65.9202,0.516744,17,15,32
2023,Louisiana Lafayette,9.171999999999997,110.758,101.586,68.3512,0.729885,23,9,32
2023,Louisiana Monroe,-8.564899999999994,96.9051,105.47,66.0029,0.274082,9,23,32
2023,Louisiana Tech,-0.06399999999999295,104.486,104.55,66.5254,0.498232,16,16,32
2023,Louisville,-8.126999999999995,101.245,109.372,66.4519,0.291525,9,23,32
2023,Loyola Chicago,-4.640000000000001,101.693,106.333,66.0042,0.37448,12,20,32
2023,Loyola MD,-12.938999999999993,98.727,111.666,65.7868,0.195248,6,26,32
2023,Loyola Marymount,3.6610000000000014,107.744,104.083,67.1121,0.598092,19,13,32
2023,Maine,-9.631600000000006,97.7714,107.403,65.625,0.253409,8,24,32
2023,Manhattan,-12.269499999999994,96.3815,108.651,66.8534,0.201335,6,26,32
2023,Marist,-8.543899999999994,97.2351,105.779,65.4499,0.275167,9,23,32
2023,Marquette,22.679699999999997,118.712,96.0323,68.3803,0.919694,29,3,32
2023,Marshall,8.961999999999989,109.606,100.644,71.9382,0.727291,23,9,32
2023,Maryland,16.855799999999988,112.615,95.7592,64.3289,0.86583,28,4,32
2023,Maryland Eastern Shore,-8.0745,92.3205,100.395,69.2887,0.276025,9,23,32
2023,Massachusetts,-3.3670000000000044,99.288,102.655,70.5432,0.405277,13,19,32
2023,McNeese St.,-14.708299999999994,98.2587,112.967,66.0765,0.167395,5,27,32
2023,Memphis,20.34230000000001,115.352,95.0097,70.9986,0.90301,29,3,32
2023,Mercer,-3.4339000000000084,98.8021,102.236,64.3994,0.403025,13,19,32
2023,Merrimack,-8.310100000000006,90.5127,98.8228,66.1106,0.266952,9,23,32
2023,Miami FL,18.268,119.142,100.874,68.6488,0.871486,28,4,32
2023,Miami OH,-8.740000000000009,102.166,110.906,66.6532,0.280095,9,23,32
2023,Michigan,14.521699999999996,111.657,97.1353,67.4746,0.832337,27,5,32
2023,Michigan St.,17.976,114.419,96.443,64.5942,0.877126,28,4,32
2023,Middle Tennessee,4.496000000000009,105.763,101.267,66.8236,0.622359,20,12,32
2023,Milwaukee,-5.721999999999994,101.286,107.008,71.8601,0.347077,11,21,32
2023,Minnesota,-2.685999999999993,102.257,104.943,65.5714,0.425986,14,18,32
2023,Mississippi,5.409999999999997,106.243,100.833,65.9904,0.645902,21,11,32
2023,Mississippi St.,11.674200000000013,103.436,91.7618,63.5884,0.798543,26,6,32
2023,Mississippi Valley St.,-19.872600000000006,91.8154,111.688,67.067,0.0950768,3,29,32
2023,Missouri,12.997,117.461,104.464,68.9283,0.793892,25,7,32
2023,Missouri St.,1.6219999999999999,103.816,102.194,61.9459,0.545149,17,15,32
2023,Monmouth,-17.802599999999998,91.6974,109.5,68.2818,0.115019,4,28,32
2023,Montana,0.29000000000000625,107.771,107.481,63.5157,0.50774300000000006,16,16,32
2023,Montana St.,6.9535999999999945,105.149,98.1954,66.252,0.687148,22,10,32
2023,Morehead St.,-2.8349999999999937,100.436,103.271,63.4707,0.420637,13,19,32
2023,Morgan St.,-12.9739,92.6611,105.635,70.3062,0.181382,6,26,32
2023,Mount St. Mary's,-6.956399999999988,97.5126,104.469,65.722,0.311646,10,22,32
2023,Murray St.,-4.652000000000001,104.753,109.405,66.5871,0.377614,12,20,32
2023,NJIT,-13.302899999999994,97.4321,110.735,66.1697,0.186664,6,26,32
2023,Navy,-1.8700000000000045,101.295,103.165,64.3685,0.447596,14,18,32
2023,Nebraska,7.652699999999996,106.017,98.3643,66.7919,0.702987,22,10,32
2023,Nebraska Omaha,-13.588999999999999,98.58,112.169,67.7642,0.184655,6,26,32
2023,Nevada,10.185000000000002,109.654,99.469,65.9044,0.75418,24,8,32
2023,New Hampshire,-9.2072,96.5558,105.763,63.9856,0.259731,8,24,32
2023,New Mexico,11.989999999999995,114.398,102.408,71.5886,0.781296,25,7,32
2023,New Mexico St.,-2.7099999999999937,103.715,106.425,69.0232,0.426384,14,18,32
2023,New Orleans,-13.907499999999999,97.8575,111.765,70.9892,0.178264,6,26,32
2023,Niagara,-7.344000000000008,100.323,107.667,62.8565,0.307376,10,22,32
2023,Nicholls St.,-8.873299999999986,98.199700000000007,107.073,70.4396,0.269951,9,23,32
2023,Norfolk St.,-4.076999999999998,104.897,108.974,65.1796,0.392086,13,19,32
2023,North Alabama,-6.978999999999999,102.368,109.347,68.4433,0.318969,10,22,32
2023,North Carolina,15.172399999999996,111.532,96.3596,68.8276,0.84312,27,5,32
2023,North Carolina A&T,-13.658100000000005,96.8909,110.549,69.9187,0.17996500000000001,6,26,32
2023,North Carolina Central,-0.049000000000006594,99.9463,99.9953,67.6617,0.498589,16,16,32
2023,North Carolina St.,14.464399999999998,113.623,99.1586,69.2279,0.827204,26,6,32
2023,North Dakota,-8.97999999999999,102.775,111.755,66.8641,0.276205,9,23,32
2023,North Dakota St.,-5.044000000000011,102.267,107.311,68.0313,0.365026,12,20,32
2023,North Florida,-4.771999999999991,108.311,113.083,67.9346,0.378537,12,20,32
2023,North Texas,16.220700000000008,110.039,93.8183,58.7124,0.862236,28,4,32
2023,Northeastern,-10.851799999999997,97.0262,107.878,66.8289,0.228068,7,25,32
2023,Northern Arizona,-3.4650000000000034,106.827,110.292,66.6927,0.409268,13,19,32
2023,Northern Colorado,-5.040000000000006,105.815,110.855,69.4588,0.369324,12,20,32
2023,Northern Illinois,-6.305999999999997,99.715,106.021,68.8778,0.330672,11,21,32
2023,Northern Iowa,-3.843999999999994,102.512,106.356,67.2987,0.395706,13,19,32
2023,Northern Kentucky,1.240000000000009,102.593,101.353,61.9152,0.534881,17,15,32
2023,Northwestern,16.311700000000002,109.738,93.4263,64.5149,0.864203,28,4,32
2023,Northwestern St.,-4.727999999999994,103.953,108.681,66.4301,0.374848,12,20,32
2023,Notre Dame,2.7890000000000015,108.54,105.751,64.6986,0.574295,18,14,32
2023,Oakland,-9.617999999999995,102.153,111.771,68.3607,0.262149,8,24,32
2023,Ohio,2.503,109.284,106.781,68.0699,0.566236,18,14,32
2023,Ohio St.,15.052000000000007,115.789,100.737,65.9928,0.832219,27,5,32
2023,Oklahoma,13.387100000000004,109.638,96.2509,65.0296,0.817215,26,6,32
2023,Oklahoma St.,14.150400000000005,106.266,92.1156,67.4226,0.837993,27,5,32
2023,Old Dominion,-1.8559999999999945,101.235,103.091,64.8475,0.447954,14,18,32
2023,Oral Roberts,10.12299999999999,111.758,101.635,70.187,0.748735,24,8,32
2023,Oregon,15.893299999999996,112.984,97.0907,66.4015,0.851114,27,5,32
2023,Oregon St.,-3.393500000000003,98.5015,101.895,63.4921,0.403833,13,19,32
2023,Pacific,0.13100000000000023,107.157,107.026,69.6396,0.50353,16,16,32
2023,Penn,5.0190000000000055,109.903,104.884,66.8532,0.63125,20,12,32
2023,Penn St.,16.77900000000001,117.474,100.695,64.2857,0.854747,27,5,32
2023,Pepperdine,-1.6280000000000001,104.137,105.765,72.0969,0.455529,15,17,32
2023,Pittsburgh,11.495999999999995,113.11,101.614,67.2483,0.774255,25,7,32
2023,Portland,1.5120000000000005,109.726,108.214,69.1764,0.539828,17,15,32
2023,Portland St.,-5.099999999999994,102.42,107.52,72.297,0.363834,12,20,32
2023,Prairie View A&M,-8.285499999999999,93.6755,101.961,67.5063,0.273949,9,23,32
2023,Presbyterian,-15.877099999999999,92.9849,108.862,64.4313,0.14029,4,28,32
2023,Princeton,8.100999999999999,109.109,101.008,66.9543,0.70831,23,9,32
2023,Providence,13.778999999999996,114.943,101.164,66.8346,0.812821,26,6,32
2023,Purdue,24.15910000000001,117.87,93.7109,63.9269,0.933252,30,2,32
2023,Queens,-2.6260000000000048,105.669,108.295,69.7531,0.429904,14,18,32
2023,Quinnipiac,-1.4239999999999924,103.525,104.949,69.6441,0.460791,15,17,32
2023,Radford,-0.2259999999999991,103.589,103.815,64.4709,0.493741,16,16,32
2023,Rhode Island,-5.681200000000004,97.0628,102.744,67.1111,0.342057,11,21,32
2023,Rice,-3.468999999999994,106.732,110.201,69.5975,0.409062,13,19,32
2023,Richmond,0.3669999999999902,102.157,101.79,65.2296,0.510341,16,16,32
2023,Rider,-4.027000000000001,104.577,108.604,65.0094,0.393058,13,19,32
2023,Robert Morris,-5.764399999999995,97.7496,103.514,66.0917,0.340977,11,21,32
2023,Rutgers,14.377499999999998,105.383,91.0055,65.8243,0.843802,27,5,32
2023,SIU Edwardsville,-7.557900000000004,98.7751,106.333,69.0421,0.299868,10,22,32
2023,SMU,0.7369999999999948,103.204,102.467,69.3431,0.520574,17,15,32
2023,Sacramento St.,-7.337000000000003,101.404,108.741,62.1879,0.309324,10,22,32
2023,Sacred Heart,-15.161900000000003,95.3731,110.535,69.8054,0.154899,5,27,32
2023,Saint Joseph's,-0.6219999999999999,103.877,104.499,69.1125,0.482848,15,17,32
2023,Saint Louis,7.569000000000003,110.822,103.253,69.0949,0.692869,22,10,32
2023,Saint Mary's,21.578500000000005,112.063,90.4845,61.9027,0.921265,29,3,32
2023,Saint Peter's,-11.695000000000007,96.098,107.793,62.971,0.210702,7,25,32
2023,Sam Houston St.,10.280000000000001,103.879,93.599,64.449700000000007,0.768229,25,7,32
2023,Samford,2.0859999999999985,107.664,105.578,67.8752,0.556026,18,14,32
2023,San Diego,-3.817999999999998,108.92,112.738,68.58,0.402222,13,19,32
2023,San Diego St.,21.2461,110.773,89.5269,65.6929,0.920477,29,3,32
2023,San Francisco,7.027000000000001,109.228,102.201,68.634,0.682369,22,10,32
2023,San Jose St.,6.765000000000001,108.39,101.625,62.4726,0.677236,22,10,32
2023,Santa Clara,10.143900000000002,109.662,99.5181,69.7896,0.753283,24,8,32
2023,Seattle,0.6818999999999988,100.032,99.3501,68.8472,0.519644,17,15,32
2023,Seton Hall,12.486000000000004,106.191,93.705,66.3617,0.808229,26,6,32
2023,Siena,-3.9620000000000033,100.219,104.181,66.7321,0.390349,12,20,32
2023,South Alabama,8.957999999999998,108.422,99.464,65.4742,0.729418,23,9,32
2023,South Carolina,-3.3599999999999994,102.88,106.24,64.2157,0.408645,13,19,32
2023,South Carolina St.,-17.044600000000003,97.6994,114.744,71.6679,0.135951,4,28,32
2023,South Dakota,-11.673000000000002,101.63,113.303,65.8488,0.222635,7,25,32
2023,South Dakota St.,-2.266999999999996,102.964,105.231,66.6541,0.437721,14,18,32
2023,South Florida,2.2139999999999986,105.247,103.033,68.2163,0.5608,18,14,32
2023,Southeast Missouri St.,-8.400100000000009,99.4129,107.813,72.0123,0.282342,9,23,32
2023,Southeastern Louisiana,-7.805999999999997,102.574,110.38,68.6694,0.3008,10,22,32
2023,Southern,-10.5531,94.4329,104.986,70.9066,0.228243,7,25,32
2023,Southern Illinois,1.5840000000000032,99.8037,98.2197,63.7135,0.545867,17,15,32
2023,Southern Indiana,-10.99499999999999,101.058,112.053,69.1579,0.233686,7,25,32
2023,Southern Miss,6.130799999999994,105.782,99.6512,68.5195,0.665202,21,11,32
2023,Southern Utah,5.211999999999989,108.588,103.376,71.5706,0.637753,20,12,32
2023,St. Bonaventure,-1.4969999999999999,100.102,101.599,65.5287,0.457436,15,17,32
2023,St. Francis NY,-18.29870000000001,91.0123,109.311,65.7281,0.108436,3,29,32
2023,St. Francis PA,-14.37100000000001,100.74,115.111,68.2902,0.177476,6,26,32
2023,St. John's,10.138599999999997,107.851,97.7124,73.3554,0.756826,24,8,32
2023,St. Thomas,-1.8769999999999953,106.092,107.969,66.0092,0.449746,14,18,32
2023,Stanford,11.519000000000005,114.373,102.854,65.6797,0.772201,25,7,32
2023,Stephen F. Austin,2.129000000000005,103.95,101.821,69.1015,0.559198,18,14,32
2023,Stetson,-0.6689999999999969,111.531,112.2,64.4684,0.482806,15,17,32
2023,Stonehill,-13.2483,94.3877,107.636,66.5949,0.180868,6,26,32
2023,Stony Brook,-15.2226,94.6324,109.855,63.8102,0.152464,5,27,32
2023,Syracuse,3.2550000000000097,108.968,105.713,67.1684,0.586306,19,13,32
2023,TCU,17.0462,111.676,94.6298,69.6804,0.870423,28,4,32
2023,Tarleton St.,3.5919999999999987,103.966,100.374,66.3755,0.599726,19,13,32
2023,Temple,6.425000000000011,107.552,101.127,65.9427,0.670047,21,11,32
2023,Tennessee,23.681600000000003,111.211,87.5294,65.1467,0.940125,30,2,32
2023,Tennessee Martin,-9.60799999999999,100.873,110.481,71.005,0.259944,8,24,32
2023,Tennessee St.,-9.239999999999995,100.305,109.545,70.3865,0.266324,9,23,32
2023,Tennessee Tech,-9.643999999999991,100.671,110.315,66.2418,0.258819,8,24,32
2023,Texas,24.2945,116.056,91.7615,68.4842,0.93709,30,2,32
2023,Texas A&M,18.173900000000003,113.843,95.6691,65.9893,0.880812,28,4,32
2023,Texas A&M Commerce,-13.001599999999996,99.9684,112.97,65.446,0.196844,6,26,32
2023,Texas A&M Corpus Chris,-1.6129999999999995,105.763,107.376,68.9394,0.456579,15,17,32
2023,Texas Southern,-10.080900000000014,95.3521,105.433,69.1862,0.239443,8,24,32
2023,Texas St.,-1.6899999999999977,104.557,106.247,63.5089,0.454027,15,17,32
2023,Texas Tech,13.307699999999997,110.723,97.4153,67.2814,0.813449,26,6,32
2023,The Citadel,-15.3579,96.3791,111.737,67.1193,0.154411,5,27,32
2023,Toledo,10.272000000000006,119.891,109.619,69.4507,0.736929,24,8,32
2023,Towson,3.8789999999999907,107.663,103.784,64.6037,0.603949,19,13,32
2023,Troy,1.4110000000000014,102.837,101.426,67.7128,0.539623,17,15,32
2023,Tulane,6.382999999999996,108.744,102.361,72.8763,0.667216,21,11,32
2023,Tulsa,-10.805400000000006,98.5226,109.328,67.9713,0.232054,7,25,32
2023,UAB,15.438400000000001,112.432,96.9936,70.7073,0.845344,27,5,32
2023,UC Davis,0.015999999999991132,102.782,102.766,70.4676,0.500435,16,16,32
2023,UC Irvine,6.882800000000003,105.947,99.0642,69.4171,0.684054,22,10,32
2023,UC Riverside,0.8070000000000022,105.946,105.139,66.81,0.521949,17,15,32
2023,UC San Diego,-5.218999999999994,102.918,108.137,65.9186,0.361486,12,20,32
2023,UC Santa Barbara,4.295999999999992,110.029,105.733,64.4429,0.612565,20,12,32
2023,UCF,12.171199999999999,107.723,95.5518,64.4847,0.798789,26,6,32
2023,UCLA,26.432000000000002,114.914,88.482,66.0718,0.952842,30,2,32
2023,UMBC,-6.963999999999999,103.935,110.899,67.6111,0.321744,10,22,32
2023,UMKC,-14.480400000000003,93.8896,108.37,63.7733,0.161187,5,27,32
2023,UMass Lowell,4.798000000000002,107.757,102.959,68.552,0.628044,20,12,32
2023,UNC Asheville,-1.2319999999999993,102.304,103.536,68.2355,0.46565,15,17,32
2023,UNC Greensboro,5.5779,103.044,97.4661,65.7526,0.654741,21,11,32
2023,UNC Wilmington,0.8870000000000005,101.502,100.615,65.1246,0.525226,17,15,32
2023,UNLV,7.405199999999994,106.362,98.9568,69.4429,0.696322,22,10,32
2023,USC,14.380200000000002,111.752,97.3718,67.9905,0.829774,27,5,32
2023,USC Upstate,-6.292400000000001,98.1966,104.489,67.6845,0.328664,11,21,32
2023,UT Arlington,-4.7760000000000105,99.407,104.183,65.7498,0.368267,12,20,32
2023,UT Rio Grande Valley,-7.774000000000001,102.265,110.039,72.493,0.300985,10,22,32
2023,UTEP,0.38400000000000034,99.7295,99.3455,66.723,0.511088,16,16,32
2023,UTSA,-7.465999999999994,102.061,109.527,68.9972,0.307496,10,22,32
2023,Utah,11.650499999999994,106.69,95.0395,66.0453,0.79081,25,7,32
2023,Utah St.,17.3596,115.385,98.0254,68.6321,0.867046,28,4,32
2023,Utah Tech,2.7849999999999966,107.682,104.897,68.6166,0.574777,18,14,32
2023,Utah Valley,12.498799999999989,107.082,94.5832,69.8108,0.806486,26,6,32
2023,VCU,12.115499999999997,105.523,93.4075,67.9223,0.802588,26,6,32
2023,VMI,-20.266199999999998,97.1618,117.428,66.6653,0.101684,3,29,32
2023,Valparaiso,-10.041600000000003,96.9934,107.035,67.8698,0.243627,8,24,32
2023,Vanderbilt,11.513000000000005,114.019,102.506,66.403,0.772797,25,7,32
2023,Vermont,7.262999999999991,109.725,102.462,64.4893,0.687309,22,10,32
2023,Villanova,13.007999999999996,112.274,99.266,63.6931,0.804729,26,6,32
2023,Virginia,16.007500000000007,110.039,94.0315,61.3226,0.859104,27,5,32
2023,Virginia Tech,11.419000000000011,113.983,102.564,66.5529,0.770982,25,7,32
2023,Wagner,-11.262100000000004,93.0059,104.268,62.0575,0.211746,7,25,32
2023,Wake Forest,9.828999999999994,111.366,101.537,69.442,0.743164,24,8,32
2023,Washington,5.630800000000008,103.905,98.2742,69.0876,0.654907,21,11,32
